"","Group.1","Duration","TalkType","S_Around_Overall_Time","S_Monitor_Overall_Time","S_Keyboard_Overall_Time","S_Face_Overall_Time","S_Around_Mean","S_Monitor_Mean","S_Keyboard_Mean","S_Face_Mean","S_NoFace_Mean","S_CompOnly_Mean","S_BodyOnly_Mean","S_Around_Median","S_Monitor_Median","S_Keyboard_Median","S_Face_Median","S_NoFace_Median","S_CompOnly_Median","S_BodyOnly_Median","S_Around_PopularSD","S_Monitor_PopularSD","S_Keyboard_PopularSD","S_Face_PopularSD","S_NoFace_PopularSD","S_CompOnly_PopularSD","S_BodyOnly_PopularSD","S_Around_Frequency","S_Monitor_Frequency","S_Keyboard_Frequency","S_Face_Frequency","S_NoFace_Frequency","S_CompOnly_Frequency","S_BodyOnly_Frequency","S_Around_Max","S_Monitor_Max","S_Keyboard_Max","S_Face_Max","S_NoFace_Max","S_CompOnly_Max","S_BodyOnly_Max","S_Around_Min","S_Monitor_Min","S_Keyboard_Min","S_Face_Min","S_NoFace_Min","S_CompOnly_Min","S_BodyOnly_Min","S_NoSpeak_Overall_Time","S_Typing_Overall_Time","S_Speaking_Overall_Time","S_SSS_Overall_Time","S_Hovering_Overall_Time","S_NoSpeak_Mean","S_Typing_Mean","S_Speaking_Mean","S_SSS_Mean","S_Hovering_Mean","S_Sound_Mean","S_NoSound_Mean","S_NoSpeak_Median","S_Typing_Median","S_Speaking_Median","S_SSS_Median","S_Hovering_Median","S_Sound_Median","S_NoSound_Median","S_NoSpeak_PopularSD","S_Typing_PopularSD","S_Speaking_PopularSD","S_SSS_PopularSD","S_Hovering_PopularSD","S_Sound_PopularSD","S_NoSound_PopularSD","S_NoSpeak_Frequency","S_Typing_Frequency","S_Speaking_Frequency","S_SSS_Frequency","S_Hovering_Frequency","S_Sound_Frequency","S_NoSound_Frequency","S_NoSpeak_Max","S_Typing_Max","S_Speaking_Max","S_SSS_Max","S_Hovering_Max","S_Sound_Max","S_NoSound_Max","S_NoSpeak_Min","S_Typing_Min","S_Speaking_Min","S_SSS_Min","S_Hovering_Min","S_Sound_Min","S_NoSound_Min","S_CompOnly_Overall_Time","S_NoFace_Overall_Time","S_BodyOnly_Overall_Time"
"11",17,265.466666666667,2,10.2,72.0666666666667,41,142.2,8.24444444444444,25.4405555555556,17.0580952380952,33.9688888888889,33.0922222222222,33.272962962963,57.8388888888889,8.06666666666667,23.8,17.1,31.7666666666667,29.9,29.5333333333333,51.2,0.453246178986025,8.18441574421938,8.56686399174481,17.1977384810903,18.3819123962256,17.5663279431363,25.9700329068253,0.666666666666667,2.8,1.66666666666667,4.73333333333333,4.13333333333333,3.93333333333333,4.06666666666667,8.86666666666667,38.6666666666667,26.2666666666667,58,63.6,60.5333333333333,93.5333333333333,7.8,17.6666666666667,8.2,14.2,15.5333333333333,16.4,32.3333333333333,255,0,10.4666666666667,0,0,255,0,10.4666666666667,0,0,10.4666666666667,255,255,0,10.4666666666667,0,0,10.4666666666667,255,0,0,0,0,0,0,0,1,0,0.266666666666667,0,0,0.266666666666667,1,255,0,10.4666666666667,0,0,10.4666666666667,255,255,0,10.4666666666667,0,0,10.4666666666667,255,113.066666666667,123.266666666667,214.266666666667
"12",18,197.25,2,19,0,82.25,96,11.25,0,39.6666666666667,34.8958333333333,36.0833333333333,39.6666666666667,155.583333333333,11.25,0,35.375,34.125,34.125,35.375,156.75,5.5,0,9.66881551782463,23.1694550453747,19.211972043514,9.66881551782463,7.59751421336099,0.75,0,2.5,3,2.75,2.5,1.5,16.75,0,54.5,60.5,60,54.5,164.25,5.75,0,31,9.75,16,31,145.75,183.25,0,14,0,0,165.75,0,14,0,0,14,165.75,165.75,0,14,0,0,14,165.75,16.5,0,0,0,0,0,16.5,1.25,0,0.5,0,0,0.5,1.25,182.25,0,14,0,0,14,182.25,149.25,0,14,0,0,14,149.25,82.25,101.25,96
"13",19,314.2,2,20.2,1.9,48.7,243.4,10.95,1.9,30.1,148.001666666667,28.9083333333333,29.9666666666667,230.516666666667,10.95,1.9,30.1,144.55,23.15,29.7,223.55,7.15,0,11,34.5395321096102,13.8155288582393,10.9249338582675,33.8773536345652,0.3,0.1,1,2.2,1.4,1.1,1.3,18.1,1.9,41.1,189.4,49.1,41.1,270.7,3.8,1.9,19.1,112.5,16.3,19.1,197.3,303.5,0,10.7,0,0,296.7,0,10.7,0,0,10.7,296.7,296.7,0,10.7,0,0,10.7,296.7,5.2,0,0,0,0,0,5.2,1.1,0,0.2,0,0,0.2,1.1,301.9,0,10.7,0,0,10.7,301.9,291.5,0,10.7,0,0,10.7,291.5,50.6,70.8,245.3
"14",21,268.615384615385,2,9.69230769230769,108.846153846154,99,51.0769230769231,8.65384615384615,85.6923076923077,61.3076923076923,29.5897435897436,128.115384615385,133.173076923077,70.9038461538462,8.65384615384615,85.6923076923077,60.6153846153846,28.8461538461538,120.461538461538,130.807692307692,62.6923076923077,0.346153846153846,9.53846153846154,16.443081165153,6.61587263687657,43.7836801741797,38.171070146343,37.7824613293271,0.538461538461538,1.46153846153846,1.53846153846154,1.53846153846154,2,1.76923076923077,2.15384615384615,9,95.2307692307692,78.9230769230769,37.4615384615385,180.384615384615,175.076923076923,115,8.30769230769231,76.1538461538462,45.0769230769231,22.4615384615385,86,95.6153846153846,35.0769230769231,266.307692307692,0,2.30769230769231,0,0,260.461538461538,0,2.30769230769231,0,0,2.30769230769231,260.461538461538,260.461538461538,0,2.30769230769231,0,0,2.30769230769231,260.461538461538,5.23076923076923,0,0,0,0,0,5.23076923076923,1.07692307692308,0,0.230769230769231,0,0,0.230769230769231,1.07692307692308,265.692307692308,0,2.30769230769231,0,0,2.30769230769231,265.692307692308,255.230769230769,0,2.30769230769231,0,0,2.30769230769231,255.230769230769,207.846153846154,217.538461538462,159.923076923077
"15",23,410.461538461538,2,116.461538461538,75.6153846153846,187,31.3846153846154,87.9615384615385,48.4230769230769,164.634615384615,23.4230769230769,348.230769230769,210.584615384615,163.884615384615,88.0384615384615,48.4230769230769,164,22.4230769230769,347.769230769231,209.692307692308,164.307692307692,8.34184002221354,17.1153846153846,6.46740458882915,3.0346419903278,11.4229067359463,24.5502136611838,25.8806349370832,0.923076923076923,0.538461538461538,1.23076923076923,1.23076923076923,1.30769230769231,1.61538461538462,1.69230769230769,96.3076923076923,65.5384615384615,172.230769230769,27.2307692307692,360.846153846154,236.615384615385,189.692307692308,79.5384615384615,31.3076923076923,158.307692307692,20.6153846153846,336.076923076923,186.307692307692,137.692307692308,406.307692307692,0,4.15384615384615,0,0,406.307692307692,0,4.15384615384615,0,0,4.15384615384615,406.307692307692,406.307692307692,0,4.15384615384615,0,0,4.15384615384615,406.307692307692,0,0,0,0,0,0,0,1,0,0.230769230769231,0,0,0.230769230769231,1,406.307692307692,0,4.15384615384615,0,0,4.15384615384615,406.307692307692,406.307692307692,0,4.15384615384615,0,0,4.15384615384615,406.307692307692,262.615384615385,379.076923076923,107
"16",24,408.375,2,39,25.375,180.25,163.75,13.1354166666667,11.6041666666667,42.3958333333333,35.2363095238095,50.0465909090909,43.8007575757576,123.98125,10.375,12.0625,38.8125,24.875,41.125,43.9375,121.25,6.22360494233492,2.65513659968354,22.9638621341207,24.5246574619895,30.8689249264853,21.9748706202691,49.5116022358487,1.5,1,4.375,5,5.125,5,3,23,14.25,74.125,84.75,101.625,74.125,186.875,7.875,8.5,18,15.875,20.375,18,61.625,375.5,0,32.875,0,0,326.25,0,32.875,0,0,32.875,326.25,326.25,0,32.875,0,0,32.875,326.25,42.25,0,0,0,0,0,42.25,1.25,0,0.5,0,0,0.5,1.25,368.5,0,32.875,0,0,32.875,368.5,284,0,32.875,0,0,32.875,284,205.625,244.625,189.125
"17",25,215.6875,2,3.875,43.3125,50.125,118.375,3.875,31.640625,33.71875,68.9895833333333,62.5729166666667,61.8541666666667,160.203125,3.875,29.5,33.71875,67.84375,62.53125,61,159.71875,0,4.38489394647978,6.21875,15.6237286694255,11.5780792504982,9.17088260666829,1.84685913698771,0.125,0.625,1.3125,1.9375,1.6875,1.625,1.1875,3.875,39.1875,39.9375,86,75.1875,72.3125,163.0625,3.875,28.375,27.5,53.125,50,52.25,158.3125,202.4375,0,13.25,0,0,184.916666666667,0,11.59375,0,0,11.59375,184.916666666667,184.8125,0,11.59375,0,0,11.59375,184.8125,10.9647813839646,0,0.03125,0,0,0.03125,10.9647813839646,1.25,0,0.5,0,0,0.5,1.25,196,0,11.625,0,0,11.625,196,173.9375,0,11.5625,0,0,11.5625,173.9375,93.4375,97.3125,161.6875
"18",26,663.555555555556,2,142.555555555556,241,48,232,76.1111111111111,57.9,19.4907407407407,39.0656084656085,78.7691358024691,55.7772486772487,50.7685185185185,75.6111111111111,49.5,17.8333333333333,32.3333333333333,53.7222222222222,46.6666666666667,40.3333333333333,14.8534645490235,29.8831401970304,5.54578463435049,23.4552667087864,55.3752193828212,34.4337076466622,29.0671356230303,2.22222222222222,4.11111111111111,1.44444444444444,6,5.55555555555556,5.11111111111111,5.77777777777778,95.8888888888889,110.666666666667,28,80.7777777777778,170.666666666667,115.777777777778,103.666666666667,60.2222222222222,29.1111111111111,14.3333333333333,13.6666666666667,22.7777777777778,20.7777777777778,22,600.222222222222,0,63.3333333333333,0,0,358.166666666667,0,29.6111111111111,0,0,29.6111111111111,358.166666666667,342.222222222222,0,28,0,0,28,342.222222222222,92.7874172180967,0,7.71507624139402,0,0,7.71507624139402,92.7874172180967,2.22222222222222,0,1.44444444444444,0,0,1.44444444444444,2.22222222222222,467.333333333333,0,39.5555555555556,0,0,39.5555555555556,467.333333333333,267.333333333333,0,22.1111111111111,0,0,22.1111111111111,267.333333333333,289,431.555555555556,473
"19",27,638.571428571429,2,225.857142857143,279.142857142857,22.2857142857143,111.285714285714,95.3571428571429,143.314285714286,22.2857142857143,72.2142857142857,300.071428571429,152.957142857143,91.2142857142857,88.1428571428571,133.785714285714,22.2857142857143,72.2142857142857,300.071428571429,145.071428571429,91.2142857142857,36.5631248041119,27.8142399018509,0,24.2142857142857,106.071428571429,29.118287689447,20.9285714285714,1.57142857142857,2.57142857142857,0.428571428571429,1.42857142857143,1.71428571428571,2.57142857142857,1.42857142857143,141.571428571429,187.571428571429,22.2857142857143,96.4285714285714,406.142857142857,198.142857142857,112.142857142857,63.5714285714286,116.428571428571,22.2857142857143,48,194,121.857142857143,70.2857142857143,638.571428571429,0,0,0,0,638.571428571429,0,0,0,0,0,638.571428571429,638.571428571429,0,0,0,0,0,638.571428571429,0,0,0,0,0,0,0,1,0,0,0,0,0,1,638.571428571429,0,0,0,0,0,638.571428571429,638.571428571429,0,0,0,0,0,638.571428571429,301.428571428571,527.285714285714,390.428571428571
"20",28,229.1875,2,22.75,16.875,21.1875,168.375,19.0520833333333,10.7395833333333,17.15625,92.571875,30.0208333333333,22.578125,131.703125,19.09375,10.59375,17.09375,87.53125,30.15625,22.53125,130.34375,1.90267556509888,2.39912084981838,0.795667052217617,23.7941619549653,10.4457574997451,5.07656175496505,20.2789403899287,0.625,0.5625,0.875,2.5,1.75,1.25,1.9375,20.9375,13.5,18.125,123.3125,40.875,27.9375,155.9375,17.125,8.125,16.25,69.8125,19,17.25,110.4375,189.5625,0,39.625,0,0,161.989583333333,0,29.53125,0,0,29.53125,161.989583333333,161.65625,0,29.53125,0,0,29.53125,161.65625,9.70394163680024,0,3.59375,0,0,3.59375,9.70394163680024,1.375,0,0.875,0,0,0.875,1.375,172.5625,0,33.125,0,0,33.125,172.5625,151.75,0,25.9375,0,0,25.9375,151.75,38.0625,60.8125,185.25
"21",29,444.636363636364,2,146.454545454545,157.181818181818,95.1818181818182,45.8181818181818,75.2121212121212,60.8484848484848,42.6060606060606,18.3333333333333,166.151515151515,84.4045454545455,46.8393939393939,70.8181818181818,57.6363636363636,37.2727272727273,15.9545454545455,176.363636363636,79.1363636363636,45.0454545454545,24.4399278324124,35.0765700838967,20.0453854379541,6.3435224395883,86.6438662569383,48.5266473562741,27.4418653379242,1.27272727272727,2.54545454545455,2.27272727272727,2,2.54545454545455,3.09090909090909,3,105.545454545455,101.090909090909,67.1818181818182,26.8181818181818,254.363636363636,145.727272727273,80.4545454545455,49.2727272727273,24.0909090909091,23.6363636363636,12.5454545454545,67.6363636363636,32.0909090909091,17.2727272727273,436.636363636364,0,8,0,0,416.045454545455,0,8,0,0,8,416.045454545455,416.045454545455,0,8,0,0,8,416.045454545455,16.4090909090909,0,0,0,0,0,16.4090909090909,1.09090909090909,0,0.272727272727273,0,0,0.272727272727273,1.09090909090909,432.454545454545,0,8,0,0,8,432.454545454545,399.636363636364,0,8,0,0,8,399.636363636364,252.363636363636,398.818181818182,203
"22",30,389.25,2,35.625,28.125,113.125,212.375,26.4375,28.125,48,102.416666666667,57.8,60.71875,176.770833333333,26.4375,28.125,54.25,101.0625,36.25,59.5625,147.5625,6.1875,0,24.762164106977,56.6793167101012,39.3988702273163,33.594710367005,89.0239927345349,1,0.625,1.25,2.5,2.625,1.75,2,32.625,28.125,71.5,162.5,107.125,96.75,284.75,20.25,28.125,18.25,45,23.875,27,98,370.625,0,18.625,0,0,370.625,0,18.625,0,0,18.625,370.625,370.625,0,18.625,0,0,18.625,370.625,0,0,0,0,0,0,0,1,0,0.375,0,0,0.375,1,370.625,0,18.625,0,0,18.625,370.625,370.625,0,18.625,0,0,18.625,370.625,141.25,176.875,240.5
"23",31,355.090909090909,2,178.727272727273,110.727272727273,40.6363636363636,25,68.1272727272727,39.2727272727273,20.8181818181818,12.6212121212121,148.30303030303,66.1515151515152,25.7878787878788,67.9090909090909,38.7272727272727,20.7272727272727,12.6818181818182,135,58.7272727272727,24.8636363636364,33.5114165955393,17.7817043992987,4.74478706927891,2.23622341116545,55.9671887581365,29.1740759104849,12.2875160224194,2.36363636363636,2.63636363636364,1.81818181818182,1.81818181818182,2.63636363636364,2.72727272727273,2.81818181818182,106.636363636364,61.1818181818182,26.0909090909091,15.0909090909091,219.909090909091,110.636363636364,39.5454545454545,31.3636363636364,20.3636363636364,15.7272727272727,10.0909090909091,89.6363636363636,40.7272727272727,13.0909090909091,338.818181818182,0,16.2727272727273,0,0,314.454545454545,0,16.2727272727273,0,0,16.2727272727273,314.454545454545,314.454545454545,0,16.2727272727273,0,0,16.2727272727273,314.454545454545,11.9090909090909,0,0,0,0,0,11.9090909090909,1.09090909090909,0,0.272727272727273,0,0,0.272727272727273,1.09090909090909,326.363636363636,0,16.2727272727273,0,0,16.2727272727273,326.363636363636,302.545454545455,0,16.2727272727273,0,0,16.2727272727273,302.545454545455,151.363636363636,330.090909090909,135.727272727273
"24",32,484.5,2,111.7,74.2,167.5,131.1,39.3233333333333,22.83,33.3013888888889,22.8809523809524,59.64,42.3594155844156,77.6875,40.2,21.9,30.2,21.1,59.75,38.65,68.25,9.71177503423702,6.05768246921868,18.2143154875898,10.8966146852198,37.120312892769,25.90786477177,50.8897435104462,2.1,2.4,4,5.4,5.3,4.8,3.7,50.9,31,63.8,42,119.5,82.6,152.1,25.9,15.8,13.4,10.4,13.8,12,26.6,474.4,0,10.1,0,0,474.4,0,10.1,0,0,10.1,474.4,474.4,0,10.1,0,0,10.1,474.4,0,0,0,0,0,0,0,1,0,0.4,0,0,0.4,1,474.4,0,10.1,0,0,10.1,474.4,474.4,0,10.1,0,0,10.1,474.4,241.7,353.4,205.3
