"","Group.1","Duration","TalkType","S_Around_Overall_Time","S_Monitor_Overall_Time","S_Keyboard_Overall_Time","S_Face_Overall_Time","S_Around_Mean","S_Monitor_Mean","S_Keyboard_Mean","S_Face_Mean","S_NoFace_Mean","S_CompOnly_Mean","S_BodyOnly_Mean","S_Around_Median","S_Monitor_Median","S_Keyboard_Median","S_Face_Median","S_NoFace_Median","S_CompOnly_Median","S_BodyOnly_Median","S_Around_PopularSD","S_Monitor_PopularSD","S_Keyboard_PopularSD","S_Face_PopularSD","S_NoFace_PopularSD","S_CompOnly_PopularSD","S_BodyOnly_PopularSD","S_Around_Frequency","S_Monitor_Frequency","S_Keyboard_Frequency","S_Face_Frequency","S_NoFace_Frequency","S_CompOnly_Frequency","S_BodyOnly_Frequency","S_Around_Max","S_Monitor_Max","S_Keyboard_Max","S_Face_Max","S_NoFace_Max","S_CompOnly_Max","S_BodyOnly_Max","S_Around_Min","S_Monitor_Min","S_Keyboard_Min","S_Face_Min","S_NoFace_Min","S_CompOnly_Min","S_BodyOnly_Min","S_NoSpeak_Overall_Time","S_Typing_Overall_Time","S_Speaking_Overall_Time","S_SSS_Overall_Time","S_Hovering_Overall_Time","S_NoSpeak_Mean","S_Typing_Mean","S_Speaking_Mean","S_SSS_Mean","S_Hovering_Mean","S_Sound_Mean","S_NoSound_Mean","S_NoSpeak_Median","S_Typing_Median","S_Speaking_Median","S_SSS_Median","S_Hovering_Median","S_Sound_Median","S_NoSound_Median","S_NoSpeak_PopularSD","S_Typing_PopularSD","S_Speaking_PopularSD","S_SSS_PopularSD","S_Hovering_PopularSD","S_Sound_PopularSD","S_NoSound_PopularSD","S_NoSpeak_Frequency","S_Typing_Frequency","S_Speaking_Frequency","S_SSS_Frequency","S_Hovering_Frequency","S_Sound_Frequency","S_NoSound_Frequency","S_NoSpeak_Max","S_Typing_Max","S_Speaking_Max","S_SSS_Max","S_Hovering_Max","S_Sound_Max","S_NoSound_Max","S_NoSpeak_Min","S_Typing_Min","S_Speaking_Min","S_SSS_Min","S_Hovering_Min","S_Sound_Min","S_NoSound_Min","S_CompOnly_Overall_Time","S_NoFace_Overall_Time","S_BodyOnly_Overall_Time"
"54",67,454.7,2,56.7,56,157.2,184.8,27.4583333333333,24.4,53.3333333333333,59.3033333333333,112.68,92.4166666666667,181.1,26.25,18.1,45.5,57.2,101.35,83.55,182.75,4.8034823508315,12.3422880314618,25.0742297429259,18.4779548467395,36.7549663571032,27.7343768661997,32.4123262038787,1.4,0.8,3,3.3,3.4,3,2.6,34.8,41.6,89.6,83.7,173.7,136.9,219.3,22.7,13.5,28.2,38.5,78.4,66.8,143.6,428.1,0,26.6,0,0,428.1,0,26.6,0,0,26.6,428.1,428.1,0,26.6,0,0,26.6,428.1,0,0,0,0,0,0,0,1,0,0.5,0,0,0.5,1,428.1,0,26.6,0,0,26.6,428.1,428.1,0,26.6,0,0,26.6,428.1,213.2,269.9,240.8
"55",68,350.285714285714,2,122,117.142857142857,22.1428571428571,89,65.9285714285714,79.5357142857143,16.6428571428571,37.7857142857143,174.285714285714,79.8571428571429,40.3809523809524,61.0714285714286,79.3571428571429,16.6428571428571,28.2142857142857,169.285714285714,80.9285714285714,32,35.1434583678998,20.4236696897459,1.78571428571429,19.9534610260309,33.689368285516,23.8779746888661,25.2852188290486,1.85714285714286,1.71428571428571,0.714285714285714,1.28571428571429,2,2,1.71428571428571,104,100.428571428571,18.4285714285714,64.7142857142857,214.285714285714,103.428571428571,74.4285714285714,32.7142857142857,59,14.8571428571429,20.4285714285714,139.285714285714,54.1428571428571,14.7142857142857,339,0,11.2857142857143,0,0,320.857142857143,0,11.2857142857143,0,0,11.2857142857143,320.857142857143,320.857142857143,0,11.2857142857143,0,0,11.2857142857143,320.857142857143,17.8571428571429,0,0,0,0,0,17.8571428571429,1.14285714285714,0,0.285714285714286,0,0,0.285714285714286,1.14285714285714,338.714285714286,0,11.2857142857143,0,0,11.2857142857143,338.714285714286,303,0,11.2857142857143,0,0,11.2857142857143,303,139.285714285714,261.285714285714,206.142857142857
"56",69,402.125,2,55,178.25,135.5,33.375,29.4791666666667,61.3416666666667,34.3489583333333,16.2916666666667,177.072916666667,88.375,52.7110119047619,29.6875,52.0625,25.8125,15.625,177.75,71.625,49.5,9.5920119555779,31.2062391306547,22.0385992386811,4.49058970906915,70.3807327908602,70.13328373974,26.4255465305865,1.625,3.125,3.875,1.875,2.625,3.75,3.5,39.125,106.5,69,21.625,259.125,184.25,86,19.625,31.125,14.375,11.625,101.375,21.25,24.25,382.5,0,19.625,0,0,305.75,0,10.7083333333333,0,0,10.7083333333333,305.75,302.25,0,9.875,0,0,9.875,302.25,54.9966849400229,0,1.73605555466664,0,0,1.73605555466664,54.9966849400229,1.625,0,0.625,0,0,0.625,1.625,366.5,0,13.125,0,0,13.125,366.5,252,0,9.125,0,0,9.125,252,313.75,368.75,211.625
"57",70,389.833333333333,2,13.8333333333333,140.333333333333,115.833333333333,119.833333333333,8.66666666666667,74.5,29.5555555555556,34.9722222222222,83.7592592592593,71.037037037037,74.8194444444444,8.66666666666667,74,25.5,22.6666666666667,63.3333333333333,56.75,49.9166666666667,1.16666666666667,25.0742165200023,13.7122626555742,26.0212891673682,54.8855688367848,47.4684231015983,54.778099569439,0.833333333333333,2,3.66666666666667,3.5,3.83333333333333,4.16666666666667,3.16666666666667,9.83333333333333,100.333333333333,49.3333333333333,73.3333333333333,158.5,141.5,157.333333333333,7.5,49.1666666666667,15.8333333333333,12.5,31.6666666666667,27.3333333333333,27.1666666666667,367.833333333333,0,22,0,0,340.5,0,22,0,0,22,340.5,340.5,0,22,0,0,22,340.5,23.8333333333333,0,0,0,0,0,23.8333333333333,1.16666666666667,0,0.5,0,0,0.5,1.16666666666667,364.333333333333,0,22,0,0,22,364.333333333333,316.666666666667,0,22,0,0,22,316.666666666667,256.166666666667,270,260.166666666667
"58",71,508.375,2,8.625,76.625,123,300.125,8.625,38.4375,23.841369047619,48.9659722222222,37.8701388888889,34.8701388888889,203.88125,8.625,36.6875,20.9375,44.125,32.25,29.3125,204.6875,0,8.65798807949383,13.2352452572505,25.7101353204912,25.1383867345517,22.5302627736909,65.9663263201471,0.375,1.25,4.625,6.125,5.375,5.375,2.5,8.625,49.125,47.75,93.5,75.625,70.75,280.5,8.625,29.25,10.125,17.75,11.75,11.5,125,465.25,0,43.125,0,0,465.25,0,43.125,0,0,43.125,465.25,465.25,0,43.125,0,0,43.125,465.25,0,0,0,0,0,0,0,1,0,0.625,0,0,0.625,1,465.25,0,43.125,0,0,43.125,465.25,465.25,0,43.125,0,0,43.125,465.25,199.625,208.25,376.75
"59",72,451.333333333333,2,23.75,73,21.9166666666667,332.666666666667,15.7638888888889,25.2888888888889,12.875,113.75,32.2583333333333,31.8180555555556,124.658333333333,15.2083333333333,24.875,12.875,104.291666666667,28.7916666666667,28.4166666666667,113.708333333333,1.88695133637239,6.61845150678742,3.45833333333333,48.546003692941,11.4113815214898,10.2090531840914,49.4109527529878,1,2.5,0.833333333333333,4,3.33333333333333,2.75,3.83333333333333,18,33.25,16.3333333333333,186.083333333333,50,46.6666666666667,195.75,14.0833333333333,18,9.41666666666667,63.1666666666667,20.4166666666667,22.0833333333333,72.5,428.916666666667,0,22.4166666666667,0,0,397.458333333333,0,22.4166666666667,0,0,22.4166666666667,397.458333333333,397.458333333333,0,22.4166666666667,0,0,22.4166666666667,397.458333333333,29.625,0,0,0,0,0,29.625,1.08333333333333,0,0.25,0,0,0.25,1.08333333333333,427.083333333333,0,22.4166666666667,0,0,22.4166666666667,427.083333333333,367.833333333333,0,22.4166666666667,0,0,22.4166666666667,367.833333333333,94.9166666666667,118.666666666667,405.666666666667
"60",73,388,2,20,0,113.857142857143,254.142857142857,10.1428571428571,0,55.4523809523809,81.7619047619048,49.5952380952381,55.4523809523809,243.845238095238,10.1428571428571,0,54.7857142857143,77.2857142857143,48.4285714285714,54.7857142857143,237.857142857143,0.492784248969025,0,20.8238985294317,51.014848971534,25.1172700412956,20.8238985294317,52.8904929855734,1,0,2.14285714285714,3.28571428571429,3,2.14285714285714,2,10.7142857142857,0,77,145.571428571429,77.8571428571429,77,305.714285714286,9.57142857142857,0,34.5714285714286,25.7142857142857,23.1428571428571,34.5714285714286,193.714285714286,388,0,0,0,0,388,0,0,0,0,0,388,388,0,0,0,0,0,388,0,0,0,0,0,0,0,1,0,0,0,0,0,1,388,0,0,0,0,0,388,388,0,0,0,0,0,388,113.857142857143,133.857142857143,254.142857142857
"61",74,326.25,2,5.5,4.25,11.75,304.75,5.5,4.25,8.1875,215.21875,9.58333333333333,9.375,239.6875,5.5,4.25,8.1875,219.5625,9.125,9.375,241.5625,0,0,1.9375,25.4093814963731,2.41544064595525,3.125,24.4090418262027,0.375,0.125,0.5,1.875,0.875,0.625,1.5,5.5,4.25,10.125,243.375,12.5,12.5,264.875,5.5,4.25,6.25,181.625,7.125,6.25,212.625,294.75,0,31.5,0,0,219,0,23.9375,0,0,23.9375,219,221.875,0,23.9375,0,0,23.9375,221.875,38.3563814431721,0,1.8125,0,0,1.8125,38.3563814431721,1.625,0,1.125,0,0,1.125,1.625,256.375,0,25.75,0,0,25.75,256.375,178.75,0,22.125,0,0,22.125,178.75,16,21.5,309
"62",75,381.333333333333,2,10,3.33333333333333,110,258,10,3.33333333333333,27.8333333333333,56.4642857142857,28.7222222222222,26.8333333333333,286.222222222222,10,3.33333333333333,28.8333333333333,34,28.8333333333333,27.8333333333333,259.666666666667,0,0,1.91942390838652,48.0847075477246,4.71271392838131,2.91942390838652,40.657861827635,0.333333333333333,0.333333333333333,3.33333333333333,5,4,3.66666666666667,1.66666666666667,10,3.33333333333333,29.6666666666667,142,34.3333333333333,29.6666666666667,343.666666666667,10,3.33333333333333,25,18,23,23,255.333333333333,325.666666666667,0,55.6666666666667,0,0,325.666666666667,0,55.6666666666667,0,0,55.6666666666667,325.666666666667,325.666666666667,0,55.6666666666667,0,0,55.6666666666667,325.666666666667,0,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0.666666666666667,1,325.666666666667,0,55.6666666666667,0,0,55.6666666666667,325.666666666667,325.666666666667,0,55.6666666666667,0,0,55.6666666666667,325.666666666667,113.333333333333,123.333333333333,261.333333333333
"63",77,316,2,12.6666666666667,63.3333333333333,25,215,8.91666666666667,31.4166666666667,18.75,83.8055555555556,43.5555555555556,43.4444444444444,120.486111111111,8.91666666666667,31.0833333333333,18.75,60.9166666666667,36.6666666666667,41.6666666666667,114.166666666667,0.0833333333333333,12.9507750890142,1.58333333333333,46.364525213621,16.5166838554876,16.0204273905761,30.4371391926875,0.666666666666667,1.66666666666667,0.833333333333333,2.66666666666667,2,1.83333333333333,2.5,9,45.5,20.3333333333333,147,65.6666666666667,61.8333333333333,160.833333333333,8.83333333333333,18,17.1666666666667,43.5,28.3333333333333,26.8333333333333,89,300.5,0,15.5,0,0,268.666666666667,0,15.5,0,0,15.5,268.666666666667,268.666666666667,0,15.5,0,0,15.5,268.666666666667,20.6666666666667,0,0,0,0,0,20.6666666666667,1.16666666666667,0,0.5,0,0,0.5,1.16666666666667,289.333333333333,0,15.5,0,0,15.5,289.333333333333,248,0,15.5,0,0,15.5,248,88.3333333333333,101,278.333333333333
"64",78,369.333333333333,2,77.8333333333333,14,4.16666666666667,273.333333333333,32.4444444444444,14,4.16666666666667,116.5625,28.7986111111111,18.1666666666667,117.083333333333,31.9166666666667,14,4.16666666666667,109.75,25.5833333333333,18.1666666666667,110.916666666667,5.35268611570855,0,0,39.2392603311985,13.578656915973,0,38.980168587299,2.5,0.5,0.166666666666667,3.5,2.83333333333333,0.666666666666667,3.5,41,14,4.16666666666667,175.666666666667,46.3333333333333,18.1666666666667,175.666666666667,26.1666666666667,14,4.16666666666667,77,14.6666666666667,18.1666666666667,77,359.666666666667,0,9.66666666666667,0,0,359.666666666667,0,9.66666666666667,0,0,9.66666666666667,359.666666666667,359.666666666667,0,9.66666666666667,0,0,9.66666666666667,359.666666666667,0,0,0,0,0,0,0,1,0,0.166666666666667,0,0,0.166666666666667,1,359.666666666667,0,9.66666666666667,0,0,9.66666666666667,359.666666666667,359.666666666667,0,9.66666666666667,0,0,9.66666666666667,359.666666666667,18.1666666666667,96,287.333333333333
"65",79,305,2,227.333333333333,0,69.3333333333333,8.33333333333333,155.833333333333,0,36,8.33333333333333,190.5,36,42.1666666666667,155.833333333333,0,36,8.33333333333333,190.5,36,42.1666666666667,42.5,0,13.6666666666667,0,60.8333333333333,13.6666666666667,11.5,1.66666666666667,0,1,0.666666666666667,1.66666666666667,1,1,198.333333333333,0,49.6666666666667,8.33333333333333,251.333333333333,49.6666666666667,53.6666666666667,113.333333333333,0,22.3333333333333,8.33333333333333,129.666666666667,22.3333333333333,30.6666666666667,278,0,27,0,0,278,0,27,0,0,27,278,278,0,27,0,0,27,278,0,0,0,0,0,0,0,1,0,0.333333333333333,0,0,0.333333333333333,1,278,0,27,0,0,27,278,278,0,27,0,0,27,278,69.3333333333333,296.666666666667,8.33333333333333
"66",80,506.222222222222,2,150.333333333333,160,129.111111111111,66.7777777777778,75.1666666666667,81.4444444444444,63.3888888888889,42.962962962963,253.888888888889,151.962962962963,82.7222222222222,75.1666666666667,80.3333333333333,61.7222222222222,42.6666666666667,248.666666666667,152.833333333333,77.7222222222222,23.9444444444444,24.9553655060949,18.5047461097519,7.66160839752326,113.680796717491,35.4813943752532,26.6293843520158,1.77777777777778,1.55555555555556,2.11111111111111,1.88888888888889,2.11111111111111,2.22222222222222,2.66666666666667,99.1111111111111,108.333333333333,84.5555555555556,52.4444444444444,375.444444444444,193.888888888889,115.777777777778,51.2222222222222,55.6666666666667,43.8888888888889,34.8888888888889,138.444444444444,108.444444444444,55,495,0,11.2222222222222,0,0,409.555555555556,0,11.2222222222222,0,0,11.2222222222222,409.555555555556,409.555555555556,0,11.2222222222222,0,0,11.2222222222222,409.555555555556,78.7777777777778,0,0,0,0,0,78.7777777777778,1.33333333333333,0,0.333333333333333,0,0,0.333333333333333,1.33333333333333,488.333333333333,0,11.2222222222222,0,0,11.2222222222222,488.333333333333,330.777777777778,0,11.2222222222222,0,0,11.2222222222222,330.777777777778,289.111111111111,439.444444444444,226.777777777778
