0.000,72.000,1.000
72.000,116.000,2.000
116.000,156.000,3.000
156.000,245.000,1.000
245.000,311.000,2.000
311.000,371.000,3.000
371.000,466.000,1.000
466.000,547.000,2.000
547.000,602.000,3.000
602.000,618.000,1.000
618.000,636.000,2.000
636.000,673.000,3.000
673.000,710.000,1.000
710.000,732.000,2.000
732.000,775.000,3.000
775.000,926.000,1.000
926.000,947.000,2.000
947.000,987.000,3.000
987.000,1137.000,1.000
1137.000,1236.000,2.000
1236.000,1314.000,3.000
1314.000,1526.000,1.000
1526.000,1545.000,2.000
1545.000,1581.000,3.000
1581.000,1635.000,1.000
1635.000,1784.000,2.000
1784.000,1823.000,3.000
1823.000,1889.000,1.000
1889.000,2033.000,2.000
2033.000,2108.000,3.000
2108.000,2316.000,1.000
2316.000,2357.000,2.000
2357.000,2420.000,3.000
2420.000,2480.000,1.000
2480.000,2602.000,2.000
2602.000,2625.000,3.000
2625.000,2643.000,4.000
2643.000,3317.000,2.000
3317.000,3437.000,3.000
3437.000,3472.000,1.000
3472.000,3642.000,2.000
3642.000,3691.000,3.000
3691.000,3782.000,1.000
3782.000,3803.000,2.000
3803.000,3842.000,3.000
3842.000,4152.000,2.000
4152.000,4253.000,3.000
4253.000,4406.000,1.000
4406.000,4529.000,2.000
4529.000,4566.000,4.000
4566.000,4787.000,2.000
4787.000,4892.000,3.000
4892.000,5292.000,1.000
5292.000,5345.000,2.000
5345.000,5374.000,3.000
5374.000,5405.000,1.000
5405.000,5452.000,2.000
5452.000,5489.000,3.000
5489.000,6219.000,1.000
6219.000,6738.000,2.000
6738.000,6927.000,3.000
6927.000,7075.000,1.000
7075.000,7787.000,2.000
7787.000,7940.000,3.000
7940.000,7997.000,1.000
7997.000,8481.000,2.000
8481.000,8624.000,3.000
8624.000,8823.000,1.000
8823.000,9264.000,2.000
