0.000,320.000,1.000
320.000,394.000,3.000
394.000,970.000,1.000
970.000,1298.000,3.000
1298.000,2530.000,1.000
2530.000,2651.000,3.000
2651.000,2826.000,1.000
2826.000,2930.000,3.000
2930.000,3079.000,1.000
3079.000,3111.000,3.000
3111.000,3347.000,1.000
3347.000,3361.000,3.000
3361.000,3511.000,1.000
3511.000,3522.000,3.000
3522.000,3689.000,1.000
3689.000,3714.000,3.000
3714.000,3975.000,1.000
3975.000,4023.000,3.000
4023.000,4325.000,1.000
4325.000,4359.000,3.000
4359.000,4694.000,1.000
4694.000,4885.000,3.000
4885.000,5164.000,1.000
5164.000,5294.000,3.000
5294.000,5666.000,1.000
5666.000,5720.000,3.000
5720.000,5903.000,1.000
5903.000,5941.000,3.000
5941.000,6270.000,1.000
6270.000,6530.000,3.000
6530.000,6644.000,1.000
6644.000,6701.000,3.000
6701.000,7607.000,1.000
7607.000,7657.000,3.000
7657.000,8244.000,1.000
8244.000,8301.000,3.000
8301.000,8333.000,1.000
8333.000,8357.000,3.000
8357.000,8443.000,1.000
8443.000,8737.000,3.000
8737.000,8880.000,1.000
8880.000,8888.000,3.000
8888.000,9184.000,1.000
9184.000,9260.000,3.000
9260.000,9825.000,1.000
