0.000,118.000,1.000
118.000,418.000,2.000
418.000,459.000,3.000
459.000,1538.000,2.000
1538.000,1582.000,3.000
1582.000,2171.000,1.000
2171.000,3676.000,2.000
3676.000,3745.000,3.000
3745.000,4014.000,2.000
4014.000,4041.000,3.000
4041.000,4099.000,1.000
4099.000,4307.000,2.000
4307.000,4351.000,3.000
4351.000,4630.000,1.000
4630.000,7300.000,2.000
7300.000,7427.000,3.000
7427.000,7789.000,1.000
7789.000,8353.000,2.000
8353.000,8392.000,3.000
8392.000,8450.000,1.000
8450.000,8754.000,2.000
8754.000,9112.000,1.000
9112.000,9206.000,2.000
