0.000,164.000,1.000
164.000,200.000,3.000
200.000,473.000,1.000
473.000,580.000,3.000
580.000,993.000,1.000
993.000,1098.000,3.000
1098.000,1322.000,1.000
1322.000,1469.000,3.000
1469.000,1998.000,1.000
1998.000,2144.000,3.000
2144.000,2486.000,1.000
2486.000,2627.000,3.000
2627.000,3634.000,1.000
3634.000,3736.000,3.000
3736.000,3969.000,1.000
3969.000,4040.000,3.000
4040.000,4638.000,1.000
4638.000,4871.000,3.000
4871.000,6030.000,1.000
6030.000,6068.000,3.000
6068.000,6302.000,1.000
6302.000,6411.000,3.000
6411.000,6495.000,1.000
6495.000,6840.000,3.000
6840.000,7180.000,1.000
7180.000,7663.000,3.000
7663.000,8134.000,1.000
8134.000,8273.000,3.000
8273.000,9335.000,1.000
9335.000,9341.000,3.000
