0.000,193.000,1.000
193.000,206.000,3.000
206.000,452.000,1.000
452.000,474.000,3.000
474.000,768.000,1.000
768.000,831.000,3.000
831.000,1571.000,1.000
1571.000,1601.000,3.000
1601.000,2718.000,1.000
2718.000,2802.000,3.000
2802.000,2899.000,1.000
2899.000,3174.000,3.000
3174.000,3814.000,1.000
3814.000,3929.000,3.000
3929.000,4154.000,1.000
4154.000,4178.000,3.000
4178.000,4683.000,1.000
4683.000,5636.000,3.000
5636.000,5988.000,1.000
5988.000,6044.000,3.000
6044.000,6895.000,1.000
6895.000,6924.000,3.000
6924.000,7023.000,1.000
7023.000,7089.000,3.000
7089.000,7261.000,1.000
7261.000,7403.000,3.000
7403.000,7580.000,1.000
7580.000,7664.000,3.000
7664.000,8061.000,1.000
8061.000,8166.000,3.000
8166.000,8612.000,1.000
8612.000,9277.000,3.000
