0.000,17.000,1.000
17.000,46.000,4.000
46.000,69.000,3.000
69.000,98.000,4.000
98.000,131.000,2.000
131.000,153.000,4.000
153.000,158.000,2.000
158.000,208.000,4.000
208.000,226.000,3.000
226.000,303.000,4.000
303.000,357.000,3.000
357.000,412.000,4.000
412.000,445.000,2.000
445.000,476.000,4.000
476.000,485.000,1.000
485.000,538.000,4.000
538.000,565.000,2.000
565.000,583.000,3.000
583.000,644.000,4.000
644.000,667.000,1.000
667.000,741.000,4.000
741.000,758.000,2.000
758.000,842.000,4.000
842.000,855.000,3.000
855.000,934.000,4.000
934.000,959.000,2.000
959.000,1042.000,4.000
1042.000,1077.000,3.000
1077.000,1111.000,4.000
1111.000,1160.000,2.000
1160.000,1169.000,4.000
1169.000,1201.000,3.000
1201.000,1233.000,1.000
1233.000,1258.000,4.000
1258.000,1274.000,1.000
1274.000,1404.000,4.000
1404.000,1458.000,3.000
1458.000,1468.000,4.000
1468.000,1496.000,2.000
1496.000,1513.000,4.000
1513.000,1531.000,3.000
1531.000,1597.000,4.000
1597.000,1637.000,1.000
1637.000,1709.000,4.000
1709.000,1721.000,3.000
1721.000,1793.000,4.000
1793.000,1832.000,3.000
1832.000,1847.000,4.000
1847.000,1862.000,2.000
1862.000,1873.000,4.000
1873.000,1890.000,1.000
1890.000,1905.000,4.000
1905.000,1931.000,3.000
1931.000,1989.000,4.000
1989.000,2020.000,3.000
2020.000,2033.000,4.000
2033.000,2046.000,1.000
2046.000,2094.000,4.000
2094.000,2106.000,2.000
2106.000,2158.000,4.000
2158.000,2168.000,2.000
2168.000,2189.000,4.000
2189.000,2202.000,2.000
2202.000,2232.000,4.000
2232.000,2287.000,3.000
2287.000,2301.000,4.000
2301.000,2324.000,3.000
2324.000,2345.000,4.000
2345.000,2369.000,1.000
2369.000,2387.000,4.000
2387.000,2421.000,2.000
2421.000,2437.000,4.000
2437.000,2447.000,3.000
2447.000,2473.000,1.000
2473.000,2556.000,4.000
2556.000,2580.000,3.000
2580.000,2598.000,4.000
2598.000,2611.000,1.000
2611.000,2624.000,2.000
2624.000,2633.000,4.000
2633.000,2645.000,3.000
2645.000,2667.000,4.000
2667.000,2687.000,3.000
2687.000,2868.000,4.000
2868.000,2897.000,2.000
2897.000,2920.000,4.000
2920.000,2930.000,1.000
2930.000,2939.000,4.000
2939.000,2974.000,1.000
2974.000,2989.000,4.000
2989.000,3023.000,3.000
3023.000,3094.000,4.000
3094.000,3118.000,3.000
3118.000,3152.000,4.000
3152.000,3175.000,2.000
3175.000,3221.000,4.000
3221.000,3229.000,3.000
3229.000,3271.000,4.000
3271.000,3286.000,3.000
3286.000,3299.000,1.000
3299.000,3311.000,4.000
3311.000,3359.000,2.000
3359.000,3384.000,3.000
