0.000,44.000,3.000
44.000,51.000,4.000
51.000,80.000,2.000
80.000,97.000,4.000
97.000,111.000,3.000
111.000,138.000,2.000
138.000,151.000,4.000
151.000,213.000,3.000
213.000,223.000,4.000
223.000,250.000,3.000
250.000,268.000,4.000
268.000,308.000,3.000
308.000,385.000,2.000
385.000,430.000,4.000
430.000,626.000,1.000
626.000,640.000,4.000
640.000,764.000,2.000
764.000,810.000,4.000
810.000,876.000,2.000
876.000,993.000,1.000
993.000,1041.000,4.000
1041.000,1050.000,3.000
1050.000,1071.000,2.000
1071.000,1091.000,3.000
1091.000,1120.000,4.000
1120.000,1149.000,3.000
1149.000,1188.000,4.000
1188.000,1206.000,1.000
1206.000,1250.000,4.000
1250.000,1305.000,2.000
1305.000,1358.000,3.000
1358.000,1436.000,2.000
1436.000,1602.000,1.000
1602.000,1627.000,4.000
1627.000,1656.000,2.000
1656.000,1678.000,4.000
1678.000,2099.000,1.000
2099.000,2126.000,4.000
2126.000,2146.000,2.000
2146.000,2219.000,1.000
2219.000,2232.000,4.000
2232.000,2311.000,2.000
2311.000,2331.000,3.000
2331.000,2397.000,1.000
2397.000,2427.000,3.000
2427.000,2533.000,2.000
2533.000,2700.000,1.000
2700.000,2768.000,3.000
2768.000,2806.000,2.000
2806.000,2877.000,1.000
2877.000,2936.000,3.000
2936.000,2970.000,1.000
2970.000,2996.000,2.000
2996.000,3347.000,1.000
3347.000,3396.000,3.000
3396.000,3412.000,1.000
3412.000,3503.000,4.000
3503.000,3567.000,2.000
3567.000,3585.000,4.000
3585.000,3631.000,1.000
3631.000,3644.000,4.000
3644.000,3697.000,1.000
3697.000,3719.000,2.000
3719.000,3776.000,3.000
3776.000,3842.000,1.000
3842.000,3882.000,2.000
3882.000,3990.000,1.000
3990.000,4006.000,4.000
4006.000,4052.000,2.000
4052.000,4120.000,3.000
4120.000,4310.000,1.000
4310.000,4537.000,2.000
4537.000,4653.000,1.000
4653.000,4678.000,4.000
4678.000,4699.000,2.000
4699.000,4737.000,4.000
4737.000,4801.000,3.000
4801.000,4812.000,4.000
4812.000,4871.000,2.000
4871.000,4886.000,3.000
4886.000,4904.000,4.000
4904.000,4981.000,2.000
4981.000,5008.000,3.000
5008.000,5048.000,1.000
5048.000,5159.000,2.000
5159.000,5201.000,3.000
5201.000,5269.000,2.000
5269.000,5525.000,1.000
5525.000,5536.000,3.000
5536.000,5576.000,2.000
5576.000,5590.000,3.000
5590.000,5670.000,4.000
5670.000,5779.000,1.000
5779.000,5870.000,2.000
5870.000,5888.000,4.000
5888.000,6008.000,1.000
6008.000,6061.000,3.000
6061.000,6275.000,1.000
6275.000,6289.000,2.000
6289.000,6478.000,1.000
6478.000,6487.000,3.000
6487.000,6564.000,2.000
6564.000,6606.000,4.000
6606.000,6651.000,1.000
6651.000,6682.000,4.000
6682.000,6770.000,2.000
6770.000,6805.000,3.000
6805.000,6839.000,1.000
6839.000,6851.000,3.000
6851.000,6863.000,4.000
6863.000,6879.000,2.000
6879.000,7147.000,1.000
7147.000,7168.000,2.000
7168.000,7237.000,1.000
7237.000,7266.000,3.000
7266.000,7384.000,2.000
7384.000,7412.000,3.000
7412.000,7434.000,4.000
7434.000,7449.000,1.000
7449.000,7458.000,3.000
7458.000,7611.000,1.000
7611.000,7628.000,2.000
7628.000,7722.000,4.000
7722.000,7874.000,2.000
7874.000,7897.000,3.000
7897.000,7916.000,1.000
7916.000,7987.000,2.000
7987.000,8101.000,2.000
8101.000,8135.000,4.000
8135.000,8175.000,1.000
8175.000,8188.000,3.000
8188.000,8223.000,2.000
8223.000,8363.000,1.000
8363.000,8375.000,3.000
8375.000,8464.000,1.000
8464.000,8565.000,2.000
8565.000,8742.000,1.000
8742.000,8843.000,4.000
8843.000,8925.000,2.000
8925.000,8942.000,4.000
8942.000,8967.000,3.000
8967.000,9099.000,1.000
9099.000,9137.000,2.000
