0.000,18.000,1.000
18.000,37.000,4.000
37.000,50.000,3.000
50.000,69.000,4.000
69.000,91.000,2.000
91.000,106.000,1.000
106.000,119.000,3.000
119.000,147.000,4.000
147.000,164.000,2.000
164.000,179.000,1.000
179.000,203.000,4.000
203.000,254.000,1.000
254.000,275.000,2.000
275.000,284.000,4.000
284.000,292.000,3.000
292.000,309.000,4.000
309.000,331.000,3.000
331.000,367.000,4.000
367.000,436.000,3.000
436.000,458.000,4.000
458.000,476.000,1.000
476.000,487.000,3.000
487.000,522.000,2.000
522.000,602.000,1.000
602.000,616.000,4.000
616.000,710.000,1.000
710.000,734.000,2.000
734.000,753.000,4.000
753.000,775.000,1.000
775.000,794.000,4.000
794.000,871.000,1.000
871.000,882.000,4.000
882.000,908.000,1.000
908.000,922.000,4.000
922.000,933.000,1.000
933.000,1004.000,4.000
1004.000,1043.000,1.000
1043.000,1068.000,4.000
1068.000,1120.000,1.000
1120.000,1157.000,2.000
1157.000,1221.000,4.000
1221.000,1263.000,2.000
1263.000,1310.000,4.000
1310.000,1341.000,2.000
1341.000,1444.000,1.000
1444.000,1467.000,4.000
1467.000,1536.000,1.000
1536.000,1596.000,4.000
1596.000,1642.000,2.000
1642.000,1667.000,2.000
1667.000,1877.000,1.000
1877.000,1971.000,4.000
1971.000,1981.000,2.000
1981.000,1999.000,1.000
1999.000,2104.000,4.000
2104.000,2158.000,2.000
2158.000,2308.000,1.000
2308.000,2316.000,4.000
2316.000,2329.000,1.000
2329.000,2336.000,2.000
2336.000,2349.000,3.000
2349.000,2462.000,1.000
2462.000,2471.000,4.000
2471.000,2511.000,1.000
2511.000,2518.000,4.000
2518.000,2572.000,1.000
2572.000,2600.000,2.000
2600.000,2618.000,4.000
2618.000,2690.000,1.000
2690.000,2722.000,4.000
2722.000,2756.000,1.000
2756.000,2780.000,4.000
2780.000,2791.000,2.000
2791.000,2825.000,1.000
2825.000,2839.000,2.000
2839.000,2869.000,4.000
2869.000,2979.000,1.000
2979.000,2990.000,2.000
2990.000,3009.000,4.000
3009.000,3020.000,3.000
3020.000,3086.000,2.000
3086.000,3146.000,1.000
3146.000,3158.000,4.000
3158.000,3215.000,1.000
3215.000,3257.000,4.000
3257.000,3272.000,3.000
3272.000,3368.000,4.000
3368.000,3379.000,3.000
3379.000,3819.000,1.000
3819.000,3899.000,4.000
3899.000,4081.000,1.000
4081.000,4202.000,4.000
4202.000,4217.000,2.000
4217.000,4311.000,1.000
4311.000,4371.000,4.000
4371.000,4401.000,2.000
4401.000,4454.000,4.000
4454.000,4531.000,2.000
4531.000,4574.000,4.000
4574.000,4751.000,1.000
4751.000,4762.000,4.000
4762.000,4831.000,1.000
4831.000,4894.000,4.000
4894.000,4910.000,1.000
4910.000,4989.000,4.000
4989.000,5012.000,1.000
5012.000,5033.000,4.000
5033.000,5069.000,2.000
5069.000,5091.000,4.000
5091.000,5113.000,2.000
5113.000,5126.000,1.000
5126.000,5177.000,4.000
5177.000,5215.000,2.000
5215.000,5273.000,4.000
5273.000,5284.000,2.000
5284.000,5311.000,1.000
5311.000,5343.000,4.000
5343.000,5418.000,1.000
5418.000,5427.000,2.000
5427.000,5505.000,4.000
5505.000,5517.000,3.000
5517.000,5538.000,4.000
5538.000,5585.000,2.000
5585.000,5607.000,4.000
5607.000,5636.000,1.000
5636.000,5664.000,2.000
5664.000,5746.000,4.000
5746.000,5759.000,1.000
5759.000,5795.000,4.000
5795.000,5802.000,1.000
5802.000,5898.000,4.000
5898.000,5905.000,3.000
5905.000,5918.000,2.000
5918.000,5953.000,4.000
5953.000,5978.000,1.000
5978.000,6037.000,4.000
6037.000,6078.000,2.000
6078.000,6094.000,4.000
6094.000,6109.000,1.000
6109.000,6133.000,4.000
6133.000,6183.000,1.000
6183.000,6197.000,4.000
6197.000,6297.000,1.000
6297.000,6305.000,2.000
6305.000,6326.000,4.000
6326.000,6336.000,2.000
6336.000,6344.000,3.000
6344.000,6416.000,2.000
6416.000,6484.000,1.000
6484.000,6615.000,4.000
6615.000,6791.000,1.000
6791.000,6875.000,4.000
6875.000,6985.000,1.000
6985.000,6999.000,4.000
6999.000,7017.000,1.000
7017.000,7153.000,4.000
7153.000,7205.000,1.000
7205.000,7215.000,4.000
7215.000,7373.000,1.000
7373.000,7390.000,4.000
7390.000,7509.000,1.000
7509.000,7527.000,4.000
7527.000,7544.000,1.000
7544.000,7635.000,4.000
7635.000,7729.000,1.000
7729.000,7766.000,4.000
7766.000,7785.000,2.000
7785.000,7803.000,1.000
7803.000,7958.000,4.000
7958.000,7990.000,2.000
7990.000,8051.000,1.000
8051.000,8085.000,3.000
8085.000,8229.000,2.000
8229.000,8286.000,4.000
8286.000,8717.000,1.000
8717.000,8776.000,4.000
8776.000,8791.000,1.000
8791.000,8819.000,4.000
8819.000,8835.000,2.000
8835.000,9043.000,1.000
9043.000,9062.000,4.000
9062.000,9182.000,1.000
9182.000,9189.000,2.000
