0.000,20.000,1.000
20.000,38.000,4.000
38.000,50.000,3.000
50.000,69.000,4.000
69.000,88.000,1.000
88.000,130.000,4.000
130.000,139.000,2.000
139.000,274.000,4.000
274.000,297.000,1.000
297.000,397.000,4.000
397.000,406.000,1.000
406.000,437.000,4.000
437.000,463.000,3.000
463.000,558.000,4.000
558.000,575.000,2.000
575.000,660.000,4.000
660.000,703.000,2.000
703.000,729.000,1.000
729.000,797.000,4.000
797.000,810.000,2.000
810.000,819.000,4.000
819.000,834.000,2.000
834.000,944.000,4.000
944.000,1002.000,2.000
1002.000,1081.000,4.000
1081.000,1115.000,2.000
1115.000,1182.000,4.000
1182.000,1199.000,2.000
1199.000,1253.000,4.000
1253.000,1296.000,2.000
1296.000,1357.000,4.000
1357.000,1391.000,2.000
1391.000,1409.000,4.000
1409.000,1422.000,3.000
1422.000,1447.000,1.000
1447.000,1460.000,4.000
1460.000,1481.000,3.000
1481.000,1507.000,2.000
1507.000,1601.000,4.000
1601.000,1634.000,2.000
1634.000,1657.000,4.000
1657.000,1703.000,2.000
1703.000,1789.000,4.000
1789.000,1831.000,3.000
1831.000,1855.000,4.000
1855.000,1882.000,3.000
1882.000,1920.000,1.000
1920.000,2032.000,4.000
2032.000,2079.000,2.000
2079.000,2117.000,4.000
2117.000,2138.000,2.000
2138.000,2150.000,4.000
2150.000,2167.000,1.000
2167.000,2182.000,4.000
2182.000,2201.000,2.000
2201.000,2233.000,1.000
2233.000,2262.000,4.000
2262.000,2282.000,2.000
2282.000,2331.000,1.000
2331.000,2425.000,4.000
2425.000,2459.000,2.000
2459.000,2499.000,1.000
2499.000,2539.000,4.000
2539.000,2589.000,1.000
2589.000,2696.000,4.000
2696.000,2732.000,2.000
2732.000,2770.000,4.000
2770.000,2792.000,3.000
2792.000,2810.000,1.000
2810.000,2831.000,2.000
2831.000,2911.000,4.000
2911.000,2961.000,3.000
2961.000,2983.000,2.000
2983.000,3087.000,4.000
3087.000,3110.000,2.000
3110.000,3139.000,1.000
3139.000,3165.000,4.000
3165.000,3176.000,2.000
3176.000,3209.000,3.000
3209.000,3248.000,4.000
3248.000,3270.000,1.000
3270.000,3310.000,4.000
3310.000,3372.000,2.000
3372.000,3453.000,4.000
3453.000,3485.000,1.000
3485.000,3507.000,4.000
3507.000,3559.000,2.000
3559.000,3590.000,1.000
3590.000,3654.000,4.000
3654.000,3671.000,1.000
3671.000,3875.000,4.000
3875.000,3951.000,2.000
3951.000,4006.000,4.000
4006.000,4036.000,3.000
4036.000,4090.000,1.000
4090.000,4185.000,4.000
4185.000,4241.000,2.000
4241.000,4336.000,4.000
4336.000,4430.000,2.000
4430.000,4525.000,4.000
4525.000,4546.000,2.000
4546.000,4598.000,4.000
4598.000,4638.000,2.000
4638.000,4675.000,4.000
4675.000,4689.000,3.000
4689.000,4703.000,1.000
4703.000,4721.000,4.000
4721.000,4772.000,2.000
4772.000,4793.000,4.000
4793.000,4818.000,2.000
4818.000,4930.000,4.000
4930.000,5001.000,1.000
5001.000,5155.000,4.000
5155.000,5165.000,3.000
5165.000,5207.000,4.000
5207.000,5230.000,2.000
5230.000,5270.000,4.000
5270.000,5302.000,2.000
5302.000,5331.000,4.000
5331.000,5361.000,1.000
5361.000,5399.000,4.000
5399.000,5468.000,2.000
5468.000,5586.000,1.000
5586.000,5763.000,4.000
5763.000,5796.000,2.000
5796.000,5986.000,4.000
5986.000,6016.000,2.000
6016.000,6026.000,4.000
6026.000,6057.000,2.000
6057.000,6089.000,4.000
6089.000,6112.000,1.000
6112.000,6128.000,4.000
6128.000,6138.000,1.000
6138.000,6272.000,4.000
6272.000,6293.000,3.000
6293.000,6310.000,4.000
6310.000,6337.000,3.000
6337.000,6357.000,2.000
6357.000,6423.000,4.000
6423.000,6437.000,1.000
6437.000,6657.000,4.000
6657.000,6695.000,2.000
6695.000,6810.000,4.000
6810.000,6832.000,2.000
6832.000,6899.000,4.000
6899.000,6911.000,3.000
6911.000,6951.000,4.000
6951.000,6970.000,2.000
6970.000,7001.000,4.000
7001.000,7017.000,2.000
7017.000,7067.000,4.000
7067.000,7154.000,2.000
7154.000,7301.000,4.000
7301.000,7359.000,1.000
7359.000,7394.000,4.000
7394.000,7493.000,1.000
7493.000,7580.000,4.000
7580.000,7594.000,1.000
7594.000,7631.000,4.000
7631.000,7683.000,2.000
7683.000,7736.000,4.000
7736.000,7768.000,3.000
7768.000,7816.000,4.000
7816.000,7861.000,2.000
7861.000,8016.000,4.000
8016.000,8086.000,1.000
8086.000,8209.000,4.000
8209.000,8226.000,3.000
8226.000,8250.000,4.000
8250.000,8314.000,1.000
8314.000,8341.000,4.000
8341.000,8416.000,1.000
8416.000,8447.000,4.000
8447.000,8481.000,2.000
8481.000,8515.000,4.000
8515.000,8559.000,1.000
8559.000,8788.000,4.000
8788.000,8901.000,1.000
8901.000,8917.000,4.000
8917.000,8952.000,2.000
8952.000,8971.000,4.000
8971.000,8985.000,2.000
8985.000,9007.000,1.000
9007.000,9047.000,3.000
9047.000,9065.000,4.000
9065.000,9094.000,2.000
9094.000,9193.000,4.000
9193.000,9215.000,2.000
9215.000,9241.000,4.000
9241.000,9256.000,1.000
9256.000,9286.000,2.000
9286.000,9304.000,4.000
9304.000,9334.000,3.000
9334.000,9350.000,4.000
