0.000,54.000,1.000
54.000,229.000,3.000
229.000,479.000,1.000
479.000,619.000,3.000
619.000,779.000,1.000
779.000,803.000,3.000
803.000,1003.000,1.000
1003.000,1049.000,3.000
1049.000,1242.000,1.000
1242.000,1385.000,3.000
1385.000,3948.000,1.000
3948.000,5373.000,3.000
5373.000,5652.000,1.000
5652.000,5679.000,3.000
5679.000,5722.000,1.000
5722.000,5735.000,3.000
5735.000,5887.000,1.000
5887.000,6101.000,3.000
6101.000,6896.000,1.000
6896.000,7056.000,3.000
7056.000,7219.000,1.000
7219.000,7507.000,3.000
7507.000,8548.000,1.000
8548.000,9049.000,3.000
