0.000,57.000,1.000
57.000,122.000,3.000
122.000,539.000,1.000
539.000,603.000,3.000
603.000,843.000,1.000
843.000,881.000,3.000
881.000,1280.000,1.000
1280.000,1320.000,3.000
1320.000,1653.000,1.000
1653.000,1772.000,3.000
1772.000,1979.000,1.000
1979.000,2001.000,3.000
2001.000,2129.000,1.000
2129.000,2148.000,3.000
2148.000,2284.000,1.000
2284.000,2462.000,3.000
2462.000,3088.000,1.000
3088.000,3185.000,3.000
3185.000,3529.000,1.000
3529.000,3572.000,3.000
3572.000,4010.000,1.000
4010.000,4037.000,3.000
4037.000,4498.000,1.000
4498.000,4522.000,3.000
4522.000,4826.000,1.000
4826.000,4887.000,3.000
4887.000,5839.000,1.000
5839.000,6181.000,3.000
6181.000,6539.000,1.000
6539.000,6611.000,3.000
6611.000,7152.000,1.000
7152.000,7189.000,3.000
7189.000,7909.000,1.000
7909.000,8047.000,3.000
8047.000,8547.000,1.000
8547.000,8580.000,3.000
8580.000,9136.000,1.000
