0.000,101.000,1.000
101.000,119.000,2.000
119.000,156.000,3.000
156.000,264.000,1.000
264.000,456.000,2.000
456.000,508.000,3.000
508.000,590.000,1.000
590.000,703.000,2.000
703.000,754.000,4.000
754.000,1343.000,2.000
1343.000,1475.000,3.000
1475.000,1900.000,1.000
1900.000,2383.000,2.000
2383.000,2481.000,3.000
2481.000,2703.000,1.000
2703.000,2837.000,2.000
2837.000,2894.000,3.000
2894.000,3003.000,1.000
3003.000,3032.000,2.000
3032.000,3125.000,1.000
3125.000,3183.000,5.000
3183.000,3408.000,2.000
3408.000,3457.000,3.000
3457.000,3628.000,1.000
3628.000,4157.000,2.000
4157.000,4293.000,3.000
4293.000,4472.000,1.000
4472.000,4507.000,2.000
4507.000,4545.000,3.000
4545.000,4576.000,1.000
4576.000,4888.000,2.000
4888.000,4994.000,3.000
4994.000,5234.000,1.000
5234.000,5641.000,2.000
5641.000,5751.000,3.000
5751.000,5926.000,1.000
5926.000,6063.000,2.000
6063.000,6105.000,3.000
6105.000,6356.000,1.000
6356.000,6456.000,2.000
6456.000,6496.000,3.000
6496.000,6704.000,1.000
6704.000,6929.000,2.000
6929.000,7004.000,3.000
7004.000,7121.000,1.000
7121.000,7252.000,5.000
7252.000,7475.000,2.000
7475.000,7571.000,3.000
7571.000,8116.000,1.000
8116.000,9093.000,2.000
9093.000,9146.000,3.000
