0.000,41.000,1.000
41.000,298.000,2.000
298.000,329.000,3.000
329.000,374.000,1.000
374.000,1664.000,2.000
1664.000,1709.000,3.000
1709.000,1729.000,1.000
1729.000,1870.000,2.000
1870.000,1910.000,5.000
1910.000,2163.000,2.000
2163.000,2197.000,4.000
2197.000,3619.000,2.000
3619.000,3681.000,3.000
3681.000,3760.000,1.000
3760.000,3787.000,2.000
3787.000,3896.000,1.000
3896.000,5211.000,2.000
5211.000,5270.000,3.000
5270.000,6390.000,2.000
6390.000,6434.000,3.000
6434.000,6463.000,1.000
6463.000,6504.000,5.000
6504.000,6542.000,2.000
6542.000,6611.000,5.000
6611.000,7116.000,2.000
7116.000,7167.000,4.000
7167.000,7279.000,2.000
7279.000,7305.000,3.000
7305.000,7461.000,1.000
7461.000,8378.000,2.000
8378.000,8423.000,3.000
8423.000,8536.000,1.000
8536.000,9154.000,2.000
