0.000,332.000,1.000
332.000,427.000,3.000
427.000,1396.000,1.000
1396.000,1651.000,3.000
1651.000,2953.000,1.000
2953.000,3093.000,3.000
3093.000,3518.000,1.000
3518.000,3568.000,3.000
3568.000,3647.000,1.000
3647.000,3761.000,3.000
3761.000,4174.000,1.000
4174.000,4323.000,3.000
4323.000,4575.000,1.000
4575.000,4645.000,3.000
4645.000,5075.000,1.000
5075.000,5532.000,3.000
5532.000,5958.000,1.000
5958.000,6221.000,3.000
6221.000,6625.000,1.000
6625.000,6920.000,3.000
6920.000,7302.000,1.000
7302.000,7393.000,3.000
7393.000,8688.000,1.000
8688.000,8793.000,3.000
8793.000,9078.000,1.000
