"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.54537545994037,0.251155650272527,0.0290670502112169,0.115105601938225,0.0365721671318196,0.228330045977338
"monitor",0.304695906469676,0.759751528586697,0.924541896016496,0.868505343838345,0.61996915843345,0.708717272808912
"keyboard",0.585483903916625,0.00974001952357537,0.667198643534593,0.127262748964509,0.867345909400963,0.487050608609101
"face",0.290046858780669,0.639487963362443,0.0346380366463942,0.508996097552279,0.00434065080046037,0.639824777300983
"comp_only",0.661395276324602,0.0559944502926498,0.776505192842403,0.249384424382421,0.561806207261747,0.354938716136686
"no_face",0.290046858780669,0.639487963362443,0.0346380366463942,0.508996097552279,0.00434065080046036,0.639824777300984
"body_only",0.827357847458662,0.507904163419424,0.0599569489718151,0.62484570568104,0.0251212681831449,0.476349314207992
"s_speak",0.603634151116421,0.286098050663105,0.726669505597211,0.533750285705337,0.0482462507441604,0.582093391025473
