"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.428666476169843,0.357457552377645,0.415979212186876,0.675428088387245,0.0370968839673808,0.669025027375222
"monitor",0.122078745328817,0.803130857917279,0.803001199269114,0.899371934205391,0.0804127211092498,0.985331343055277
"keyboard",0.168250526770788,0.0195476220184568,0.116988507539694,0.190580507633398,0.0746077510700226,0.0715390164901264
"face",0.303582742008306,0.563588749310584,0.601734327909665,0.650708838248092,0.0217333669050051,0.365738997346198
"comp_only",0.856199960679848,0.0791503749387677,0.118385213264472,0.315460135315838,0.985973537391992,0.128914438405776
"no_face",0.303582742008306,0.563588749310584,0.601734327909665,0.650708838248092,0.0217333669050051,0.365738997346198
"body_only",0.851515910951338,0.470675539218383,0.765349284799391,0.607270290219613,0.420615760260528,0.394091607375209
"s_speak",0.599161206418381,0.0664913292874726,0.159796061935086,0.60717447481416,0.196840134337261,0.649687732163052
