"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.0751866427918635,0.141078748975492,-0.264840579254564,-0.192853039121543,-0.254045992492731,-0.148025880038043
"monitor",0.127280971391857,0.0377716003624798,-0.0117023450772214,-0.0204538893127946,-0.0612144463238403,0.0461343433091186
"keyboard",-0.0678299165388401,-0.311405409871856,0.0530921748731394,0.186762848120824,-0.0206358788534642,0.0857158869180815
"face",-0.131166544728085,0.0578281916720109,0.256636470194377,0.0814625050172797,0.341746338837804,0.0577701381633679
"comp_only",0.0544944391357874,-0.232872644453439,0.0350645606320564,0.141601924639773,-0.0715917533503435,0.113925419862478
"no_face",0.131166544728085,-0.0578281916720108,-0.256636470194377,-0.0814625050172797,-0.341746338837804,-0.0577701381633678
"body_only",-0.0271501433951799,0.0816718684409024,0.229319485316162,0.0603642935463742,0.271493728204514,0.0878264821361713
"s_speak",0.0645771258747037,0.131231442350482,0.0431708940909127,0.0767758137193304,0.240458356435314,0.0679193253339525
