"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.458268505902812,-1.15962080768575,0.942343860105886,0.505534431043618,2.47346173851706,0.324984634017322
"monitor",2.15154808355255,0.307722240775699,1.22242088334798,-0.441070892324723,-1.45679019312862,1.11411417849938
"keyboard",-2.2962221378421,0.0622652354286439,-1.92497963822108,0.203071560282697,0.118932341616876,-0.427958592377515
"face",-0.448682675192485,0.962664552442918,-0.53438218104913,-0.35497069552197,-1.54934279973013,-0.911217988828749
"comp_only",-0.0554787922741948,0.324505596285409,-0.536717801632163,-0.214744295442327,-1.17427844523288,0.609293135472696
"no_face",0.448682675192486,-0.962664552442917,0.53438218104913,0.35497069552197,1.54934279973013,0.911217988828748
"body_only",1.13963590018473,1.12551809363225,0.403389611967683,-0.658004332438022,-2.59964745958735,-0.0203642558689932
"s_speak",0.225599002359827,-1.00575768215017,1.6803010340935,1.03702821745121,-2.28235527959542,0.0131928488432639
