"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.0491884545686448,0.0576283094582525,0.0685138224769585,0.806999959336324,0.00391737250096266,0.492657270755038
"monitor",0.570715160026526,0.807031197059795,0.460471518926376,0.869597151822046,0.733855825091942,0.885357183720541
"keyboard",0.572793737399656,0.474237813972712,0.65013833182204,0.930284513798535,0.988742746506786,0.473222416323277
"face",0.152756907821941,0.0412356528293257,0.240753721313069,0.73272408147433,0.0203822736389215,0.956108352420502
"comp_only",0.983293046848399,0.393727952671337,0.822994084552446,0.826519893920119,0.780694030513129,0.442455455834832
"no_face",0.152756907821941,0.0412356528293257,0.240753721313069,0.73272408147433,0.0203822736389215,0.956108352420502
"body_only",0.197128228516854,0.0225195102642885,0.0461804269708287,0.773854705393737,0.0109768865251429,0.965908860067451
"s_speak",0.0757388283445862,0.411531168817701,0.737987793043903,0.511473348294817,0.0924056489988563,0.76562251054793
