"","Group.1","Duration","TalkType","S_Around_Overall_Time","S_Monitor_Overall_Time","S_Keyboard_Overall_Time","S_Face_Overall_Time","S_Around_Mean","S_Monitor_Mean","S_Keyboard_Mean","S_Face_Mean","S_NoFace_Mean","S_CompOnly_Mean","S_BodyOnly_Mean","S_Around_Median","S_Monitor_Median","S_Keyboard_Median","S_Face_Median","S_NoFace_Median","S_CompOnly_Median","S_BodyOnly_Median","S_Around_PopularSD","S_Monitor_PopularSD","S_Keyboard_PopularSD","S_Face_PopularSD","S_NoFace_PopularSD","S_CompOnly_PopularSD","S_BodyOnly_PopularSD","S_Around_Frequency","S_Monitor_Frequency","S_Keyboard_Frequency","S_Face_Frequency","S_NoFace_Frequency","S_CompOnly_Frequency","S_BodyOnly_Frequency","S_Around_Max","S_Monitor_Max","S_Keyboard_Max","S_Face_Max","S_NoFace_Max","S_CompOnly_Max","S_BodyOnly_Max","S_Around_Min","S_Monitor_Min","S_Keyboard_Min","S_Face_Min","S_NoFace_Min","S_CompOnly_Min","S_BodyOnly_Min","S_NoSpeak_Overall_Time","S_Typing_Overall_Time","S_Speaking_Overall_Time","S_SSS_Overall_Time","S_Hovering_Overall_Time","S_NoSpeak_Mean","S_Typing_Mean","S_Speaking_Mean","S_SSS_Mean","S_Hovering_Mean","S_Sound_Mean","S_NoSound_Mean","S_NoSpeak_Median","S_Typing_Median","S_Speaking_Median","S_SSS_Median","S_Hovering_Median","S_Sound_Median","S_NoSound_Median","S_NoSpeak_PopularSD","S_Typing_PopularSD","S_Speaking_PopularSD","S_SSS_PopularSD","S_Hovering_PopularSD","S_Sound_PopularSD","S_NoSound_PopularSD","S_NoSpeak_Frequency","S_Typing_Frequency","S_Speaking_Frequency","S_SSS_Frequency","S_Hovering_Frequency","S_Sound_Frequency","S_NoSound_Frequency","S_NoSpeak_Max","S_Typing_Max","S_Speaking_Max","S_SSS_Max","S_Hovering_Max","S_Sound_Max","S_NoSound_Max","S_NoSpeak_Min","S_Typing_Min","S_Speaking_Min","S_SSS_Min","S_Hovering_Min","S_Sound_Min","S_NoSound_Min","S_CompOnly_Overall_Time","S_NoFace_Overall_Time","S_BodyOnly_Overall_Time"
"37",48,580.6,2,37.7,83.7,50.4,408.8,17.4833333333333,23.285,18.1266666666667,77.7141666666667,32.8922222222222,27.9854112554113,128.882777777778,17.75,20.85,15.65,68.65,26.5,24.6,114,5.04777530313972,10.1240905637611,6.1481941617088,51.6018565013768,17.4544736992372,11.5129722616271,66.9650923419617,1,3,2.6,5.6,5.2,4.6,4.1,22.6,38.6,28.6,159.8,65.1,49.1,223.5,12.1,13.5,13.1,24.8,15.9,15.9,62.8,493.8,0,86.8,0,0,471.6,0,86.8,0,0,86.8,471.6,471.6,0,86.8,0,0,86.8,471.6,12.5,0,0,0,0,0,12.5,1.1,0,0.6,0,0,0.6,1.1,484.1,0,86.8,0,0,86.8,484.1,459.1,0,86.8,0,0,86.8,459.1,134.1,171.8,492.5
"38",49,975.857142857143,2,11.7142857142857,830.428571428571,12.1428571428571,121.571428571429,11.7142857142857,241.255952380952,7.42857142857143,34.9727891156463,246.720238095238,243.791666666667,37.5085034013605,11.7142857142857,202.5,7.42857142857143,32.3571428571429,203.857142857143,203.857142857143,33.7142857142857,0,161.524051775811,1,13.9371014833062,162.672174690773,158.810940076938,15.0728372388528,0.142857142857143,4.14285714285714,0.428571428571429,4,4.14285714285714,4.14285714285714,4,11.7142857142857,451.714285714286,8.42857142857143,55.8571428571429,463.428571428571,451.714285714286,64.1428571428571,11.7142857142857,77.8571428571429,6.42857142857143,21.1428571428571,84.2857142857143,84.2857142857143,23.8571428571429,950,0,25.8571428571429,0,0,875.642857142857,0,25.8571428571429,0,0,25.8571428571429,875.642857142857,875.642857142857,0,25.8571428571429,0,0,25.8571428571429,875.642857142857,68.6428571428571,0,0,0,0,0,68.6428571428571,1.14285714285714,0,0.571428571428571,0,0,0.571428571428571,1.14285714285714,944.285714285714,0,25.8571428571429,0,0,25.8571428571429,944.285714285714,807,0,25.8571428571429,0,0,25.8571428571429,807,842.571428571429,854.285714285714,952
"39",50,888.777777777778,2,589.777777777778,75.8888888888889,23.3333333333333,199.777777777778,176.012169312169,34.037037037037,15.1666666666667,73.8888888888889,172.230158730159,37.875,82.5481481481481,113.888888888889,33.8333333333333,15.1666666666667,65.4444444444444,78.7222222222222,36.1666666666667,78.7777777777778,131.266990660162,19.5892804249595,4.72222222222222,34.9954327557117,184.101955614715,22.2629524077065,35.877294954678,3.44444444444444,1.66666666666667,0.444444444444444,3.11111111111111,3.88888888888889,2.11111111111111,2.77777777777778,399.555555555556,54.5555555555556,19.8888888888889,120,465.222222222222,66.1111111111111,125.888888888889,77.2222222222222,14.4444444444444,10.4444444444444,40.6666666666667,34.1111111111111,16.6666666666667,44.5555555555556,794,0,94.7777777777778,0,0,508.444444444444,0,84.9444444444444,0,0,84.9444444444444,508.444444444444,458.444444444444,0,84.9444444444444,0,0,84.9444444444444,458.444444444444,202.00837700734,0,1.61111111111111,0,0,1.61111111111111,202.00837700734,1.55555555555556,0,1.11111111111111,0,0,1.11111111111111,1.55555555555556,744.777777777778,0,86.5555555555556,0,0,86.5555555555556,744.777777777778,322.111111111111,0,83.3333333333333,0,0,83.3333333333333,322.111111111111,99.2222222222222,689,275.666666666667
"40",51,817.8,2,158.6,112.1,251.6,295.5,53.1816666666667,39.8666666666667,47.2015873015873,63.3902380952381,107.952142857143,65.4990476190476,154.01,50.75,38,41.95,56.65,81.2,45.7,118.15,21.4835671552332,16.2129980138991,26.3165150166975,45.8351281729888,76.508110292034,51.3844373756222,97.2476836429296,3.1,2.1,4.1,5.3,5.1,4.8,3.9,82.4,60.5,91.5,136.4,234.8,155.2,304.6,30.3,21.2,17.3,17.7,32.4,16.7,62.7,634.5,0,183.3,0,0,379.55,0,183.3,0,0,183.3,379.55,379.55,0,183.3,0,0,183.3,379.55,229.15,0,0,0,0,0,229.15,1.6,0,0.9,0,0,0.9,1.6,608.7,0,183.3,0,0,183.3,608.7,150.4,0,183.3,0,0,183.3,150.4,363.7,522.3,407.6
"41",52,823.875,2,164.5,116.75,240.25,302.375,84.6934523809524,37.9041666666667,44.3956439393939,38.5721153846154,66.6264880952381,54.4151515151515,90.8180555555556,85.3125,36.875,30.8125,28.6875,49.0625,41.5,64.5625,14.3568773901035,14.8475901940804,34.4669078625025,28.6305529395597,46.7150378524357,37.1604797452651,76.7414499808039,2.25,2.875,4.75,7.75,7.625,6.25,5.5,103.125,56.75,119.125,90.25,166.625,137.25,241.875,66.625,20.875,19.125,9.25,23.75,21.75,24.125,684.75,0,139.125,0,0,389.479166666667,0,68.0416666666667,0,0,68.0416666666667,389.479166666667,367.9375,0,68.5,0,0,68.5,367.9375,131.84050754597,0,24.924566892565,0,0,24.924566892565,131.84050754597,2,0,1.875,0,0,1.875,2,550,0,94.75,0,0,94.75,550,250.5,0,40.875,0,0,40.875,250.5,357,521.5,419.125
"42",53,862.375,2,153.125,359.625,3.375,346.25,41.1645833333333,83.8701923076923,1.6875,76.0491071428571,108.47123015873,84.1298076923077,75.61875,33.375,73.9375,1.6875,68.3125,98.5625,73.9375,64.5,35.0959250691628,29.8193837944032,0.1875,24.8511188474359,48.4153231807688,29.7568771495589,24.9103869243673,1.875,5,0.25,5.125,5,5,5.25,100.5,127.875,1.875,124.5,215.375,127.875,124.5,13.625,52.625,1.5,50.125,64.375,52.625,49.75,677.5,0,184.875,0,0,426.520833333333,0,153.041666666667,0,0,153.041666666667,426.520833333333,426.8125,0,155,0,0,155,426.8125,47.1267741317947,0,8.83549501851607,0,0,8.83549501851607,47.1267741317947,1.375,0,1.25,0,0,1.25,1.375,474.125,0,162.75,0,0,162.75,474.125,378.625,0,141.375,0,0,141.375,378.625,363,516.125,705.875
"43",54,966.875,2,104.5,222,173.625,466.75,31.7604166666667,54.6770833333333,31.9813186813187,60.9501420454545,81.2147321428571,65.5810267857143,112.32987012987,24.125,47.5625,22.6875,47.5625,62.5,54.5625,97.375,16.5325674824915,28.0365000773991,24.2561285706816,42.0225320840013,60.5385989599359,42.4685343579492,67.7535126897626,2.125,3.875,5.625,7.5,7,6.75,5.875,55.25,98.25,76.125,140.125,189.75,137.75,218.75,17.75,28.875,9.75,17.5,23,20.25,37,859.5,0,107.375,0,0,728.166666666667,0,82.6875,0,0,82.6875,728.166666666667,727.625,0,82.6875,0,0,82.6875,727.625,79.6634925768334,0,10.1875,0,0,10.1875,79.6634925768334,1.375,0,1.125,0,0,1.125,1.375,809.5,0,92.875,0,0,92.875,809.5,647.375,0,72.5,0,0,72.5,647.375,395.625,500.125,688.75
"44",55,709.8,2,161.7,19.7,254.9,273.5,62.7416666666667,17.7666666666667,74.3522222222222,50.4313095238095,122.127579365079,102.065079365079,157.685476190476,58.35,17.7,50.65,43.65,107.3,76.7,147.6,22.7915624844865,0.0942809041582063,56.7284071891059,25.5798088864453,56.7450929105689,47.6971217268187,82.8705559108795,2.3,0.9,3.4,4.7,4.6,3.5,3.6,94.5,17.9,161.9,101.9,217.2,183.1,273.6,40,17.7,29.4,25.4,67.8,65.7,74.1,487.2,0,222.6,0,0,349.833333333333,0,122.96,0,0,122.96,349.833333333333,350.85,0,116.6,0,0,116.6,350.85,50.3763398216754,0,31.8826961760645,0,0,31.8826961760645,50.3763398216754,2,0,1.7,0,0,1.7,2,402,0,167.7,0,0,167.7,402,295.5,0,95.7,0,0,95.7,295.5,274.6,436.3,293.2
"45",56,2463.33333333333,2,867.666666666667,669.333333333333,404.666666666667,521.666666666667,58.9708812260536,61.5916666666667,32.9566666666667,28.2220801364024,91.4949074074074,71.5717171717172,41.9300831443689,43.3333333333333,50.8333333333333,21.5,18.3333333333333,71.5,56,20.6666666666667,41.1855077354544,31.0824206513001,27.2382382477916,21.4607649185163,81.4430292058874,37.4736987723232,38.4596033048544,15,11.3333333333333,11.3333333333333,22,21,16.3333333333333,23.3333333333333,186.666666666667,153.666666666667,111.333333333333,73,358.333333333333,168.333333333333,145.666666666667,23.6666666666667,33.3333333333333,12.3333333333333,9.66666666666667,23.6666666666667,36,11,2463.33333333333,0,0,0,0,2463.33333333333,0,0,0,0,0,2463.33333333333,2463.33333333333,0,0,0,0,0,2463.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2463.33333333333,0,0,0,0,0,2463.33333333333,2463.33333333333,0,0,0,0,0,2463.33333333333,1074,1941.66666666667,1191
"46",57,1019.5,2,358.75,98.75,146.625,415.375,114.370833333333,58.5833333333333,36.625,116.310416666667,145.871279761905,44.8916666666667,145.520833333333,107.625,54.125,26.4375,104.6875,105.5,26.9375,115.1875,58.7850006431178,15.1020237739709,29.9007587033682,53.1925163802534,113.97168804175,41.8041468518424,86.1043061525601,3.375,1,2.375,3.75,4.125,3,3.75,197.5,78.125,88.625,194,357.125,131.5,272.625,52.375,43.5,14,60.375,51.25,13.25,60.875,956.875,0,62.625,0,0,718.3125,0,62.625,0,0,62.625,718.3125,718.3125,0,62.625,0,0,62.625,718.3125,197.9375,0,0,0,0,0,197.9375,1.5,0,1,0,0,1,1.5,916.25,0,62.625,0,0,62.625,916.25,520.375,0,62.625,0,0,62.625,520.375,245.375,604.125,514.125
"47",58,975.285714285714,2,307.428571428571,166.142857142857,25.2857142857143,476.428571428571,94.5666666666667,67.4047619047619,19.5714285714286,94.5439084724799,103.888095238095,69.7809523809524,96.9797619047619,93.1428571428571,62.5,19.5714285714286,75.4285714285714,95.4285714285714,66,80.9285714285714,28.9946638235985,20.9049113325496,3.85714285714286,52.587749997015,58.1687784286659,21.4512532498345,54.9768525615656,2.85714285714286,2.71428571428571,0.428571428571429,5.14285714285714,4.42857142857143,2.85714285714286,5.14285714285714,132.428571428571,102.142857142857,23.4285714285714,188,192.285714285714,104,198.428571428571,59.4285714285714,46.4285714285714,15.7142857142857,45.1428571428571,41.1428571428571,46.4285714285714,45.1428571428571,934.428571428571,0,40.8571428571429,0,0,804.785714285714,0,40.8571428571429,0,0,40.8571428571429,804.785714285714,804.785714285714,0,40.8571428571429,0,0,40.8571428571429,804.785714285714,122.642857142857,0,0,0,0,0,122.642857142857,1.14285714285714,0,0.714285714285714,0,0,0.714285714285714,1.14285714285714,927.428571428571,0,40.8571428571429,0,0,40.8571428571429,927.428571428571,682.142857142857,0,40.8571428571429,0,0,40.8571428571429,682.142857142857,191.428571428571,498.857142857143,642.571428571429
"48",59,944,2,133.666666666667,126.166666666667,55.3333333333333,628.833333333333,62.625,35.0119047619048,23.2,168.645833333333,61.8135642135642,39.2626262626263,183.372222222222,56.6666666666667,33.75,23,165.916666666667,42.6666666666667,30.8333333333333,176.5,30.4923114161218,18.3671720203778,5.22046505340853,91.3736097243503,42.7363498566782,20.0438743755375,102.230473768136,2.16666666666667,2.5,2,5.5,4.66666666666667,3.83333333333333,4.83333333333333,102.5,56.6666666666667,29.5,304.333333333333,126.5,71.1666666666667,329,34.6666666666667,15.1666666666667,17.5,63.3333333333333,21.6666666666667,19.5,66.5,919,0,25,0,0,919,0,18.3333333333333,0,0,18.3333333333333,919,919,0,18.3333333333333,0,0,18.3333333333333,919,0,0,4.83333333333333,0,0,4.83333333333333,0,1,0,0.5,0,0,0.5,1,919,0,23.1666666666667,0,0,23.1666666666667,919,919,0,13.5,0,0,13.5,919,181.5,315.166666666667,755
"49",60,1096,2,250.285714285714,183.857142857143,15.7142857142857,646.142857142857,77.9952380952381,60.2857142857143,11.2380952380952,128.986394557823,80.0380952380952,59.5340136054422,149.194727891156,62.9285714285714,59.9285714285714,11.5714285714286,93.7857142857143,58.6428571428571,56.9285714285714,120.428571428571,48.457063058107,30.2150374740193,0.906014170973355,87.4112260264832,65.921324321845,31.1064602618526,109.146737043961,2.71428571428571,2.14285714285714,0.714285714285714,5.28571428571429,4.71428571428571,2.85714285714286,4.71428571428571,144.857142857143,98,12.1428571428571,317.285714285714,210.571428571429,103.714285714286,370.714285714286,31.2857142857143,24.8571428571429,10,59.8571428571429,24.7142857142857,24.7142857142857,61.4285714285714,1050.28571428571,0,45.7142857142857,0,0,983.857142857143,0,45.7142857142857,0,0,45.7142857142857,983.857142857143,983.857142857143,0,45.7142857142857,0,0,45.7142857142857,983.857142857143,58.8571428571429,0,0,0,0,0,58.8571428571429,1.14285714285714,0,0.571428571428571,0,0,0.571428571428571,1.14285714285714,1042.71428571429,0,45.7142857142857,0,0,45.7142857142857,1042.71428571429,925,0,45.7142857142857,0,0,45.7142857142857,925,199.571428571429,449.857142857143,830
"50",61,2017,2,1103,300,73.75,540.25,120.556623931624,50.4333333333333,17.7380952380952,40.9006129104813,115.033040935673,43.4464912280702,48.7652777777778,67.5,44.5,14.25,28.25,59.5,31.25,32.125,143.039570466838,33.7337434226258,9.14633234988691,31.8117104125921,135.872960812407,33.1676127328731,37.192633076415,10.25,5.75,3,14.5,15,8.5,12.75,482,125.25,34.25,122.25,512.25,125.25,131.25,12.5,19.75,10.75,14,20.25,15,14,1841.75,0,175.25,0,0,1425.3125,0,75.125,0,0,75.125,1425.3125,1388.125,0,71.375,0,0,71.375,1388.125,120.17102071111,0,16.9212329633511,0,0,16.9212329633511,120.17102071111,1.75,0,1.5,0,0,1.5,1.75,1617.75,0,101.25,0,0,101.25,1617.75,1307.25,0,56.5,0,0,56.5,1307.25,373.75,1476.75,840.25
"51",62,451.133333333333,2,4.93333333333333,263,4.93333333333333,178.266666666667,4.93333333333333,95.6711111111111,3.46666666666667,61.945,95.5933333333333,96.66,63.0316666666667,4.93333333333333,89.6333333333333,3.46666666666667,56.6,88.4333333333333,91.2,56.7333333333333,0,35.1754693773831,0.333333333333333,19.0595865631881,34.1117518833458,34.797020447274,19.8049453373924,0.2,3.4,0.2,3.33333333333333,3.53333333333333,3.4,3.33333333333333,4.93333333333333,147.066666666667,3.8,90.2,147.066666666667,147.066666666667,92.2,4.93333333333333,59.4,3.13333333333333,42.4,60.2,60.2,43.2,281.533333333333,0,169.6,0,0,129.094444444444,0,80.9277777777778,0,0,80.9277777777778,129.094444444444,111.233333333333,0,73.6333333333333,0,0,73.6333333333333,111.233333333333,42.7823272952895,0,34.703087636358,0,0,34.703087636358,42.7823272952895,2.26666666666667,0,2.26666666666667,0,0,2.26666666666667,2.26666666666667,186.4,0,124.666666666667,0,0,124.666666666667,186.4,90.4666666666667,0,48.8,0,0,48.8,90.4666666666667,267.933333333333,272.866666666667,441.266666666667
"52",63,656.333333333333,2,165.5,42.9166666666667,236.25,211.666666666667,63.1791666666667,18.9583333333333,74.7402777777778,49.6680555555556,96.4531565656566,74.5564814814815,142.530357142857,59.5416666666667,16.4583333333333,62.7916666666667,41.0416666666667,87.875,61.2083333333333,108.875,20.8580897321872,8.70173485026562,46.9490252803178,30.9757710667988,52.2192224384394,46.5702152695435,94.2813062756488,2.66666666666667,0.583333333333333,2.91666666666667,4.41666666666667,4.75,3.5,3.33333333333333,91.5833333333333,31.75,139.583333333333,94.5,180.5,143.166666666667,298.416666666667,39.3333333333333,11.1666666666667,27.5,18,36.75,27.25,64.0833333333333,470.333333333333,0,186,0,0,332.166666666667,0,186,0,0,186,332.166666666667,332.166666666667,0,186,0,0,186,332.166666666667,119.833333333333,0,0,0,0,0,119.833333333333,1.58333333333333,0,0.916666666666667,0,0,0.916666666666667,1.58333333333333,452,0,186,0,0,186,452,212.333333333333,0,186,0,0,186,212.333333333333,279.166666666667,444.666666666667,254.583333333333
"53",64,1377,2,1099.66666666667,2.66666666666667,35.5,239.166666666667,226.311507936508,2.66666666666667,9.52777777777778,52.6972222222222,230.327380952381,9.26190476190476,59.3083333333333,166.833333333333,2.66666666666667,9.41666666666667,27.3333333333333,160.75,8.16666666666667,32.75,219.536172634582,0,3.70776547555707,54.1503832861559,227.596274937014,3.64523677395446,59.9365880764329,5,0.166666666666667,1.5,4.66666666666667,5.16666666666667,1.66666666666667,4.66666666666667,620.833333333333,2.66666666666667,14.6666666666667,151.166666666667,642.833333333333,14.6666666666667,170.5,22.6666666666667,2.66666666666667,5.66666666666667,13.8333333333333,21.5,5.66666666666667,13.8333333333333,1268.5,0,108.5,0,0,953.583333333333,0,90.0833333333333,0,0,90.0833333333333,953.583333333333,906.083333333333,0,90.0833333333333,0,0,90.0833333333333,906.083333333333,254.725384967196,0,12.4166666666667,0,0,12.4166666666667,254.725384967196,1.66666666666667,0,1,0,0,1,1.66666666666667,1237.33333333333,0,102.5,0,0,102.5,1237.33333333333,717.333333333333,0,77.6666666666667,0,0,77.6666666666667,717.333333333333,38.1666666666667,1137.83333333333,241.833333333333
"54",65,760.8,2,158.8,17.6,50.1,534.3,73.3933333333333,10.35,16.8142857142857,140.642124542125,80.7053113553114,19.3625,223.45,71.55,9.85,16.7,113.9,73.9,18.65,196.95,20.7778632915558,1.90134350376268,5.84738075620021,79.804081252033,24.622353225097,7.71974407623345,85.7225078095344,2.2,0.7,1.5,4.2,3.9,2.1,2.8,102.4,12.8,24.4,258.1,117.4,30.3,358.6,51.4,8.4,10.3,63.3,55.9,10.7,138.1,583.6,0,177.2,0,0,208.304285714286,0,98.4,0,0,98.4,208.304285714286,188.75,0,97.4,0,0,97.4,188.75,84.6007326206581,0,12.2177953960358,0,0,12.2177953960358,84.6007326206581,2.8,0,2.2,0,0,2.2,2.8,322.4,0,115.1,0,0,115.1,322.4,121.2,0,84.2,0,0,84.2,121.2,67.7,226.5,551.9
"55",66,975.125,2,178.25,426.75,38.75,331.375,26.5964285714286,64.2629464285714,12.4583333333333,33.1183694360485,72.2068181818182,62.6076593137255,35.8641865079365,23.4375,57.0625,11.8125,24.9375,54.125,55.25,25.75,14.1866525728523,43.4209435070677,3.12451741627499,24.7881268487609,61.5568483033186,44.0141946808807,25.4530954657128,5.5,6.75,1.75,9.5,9.5,7.625,9.75,52.625,148.75,18.125,87.625,203.5,148.75,89.5,11,16.75,9.125,8,11.75,13.75,9.25,891.875,0,83.25,0,0,614.020833333333,0,70.6875,0,0,70.6875,614.020833333333,570.8125,0,70.6875,0,0,70.6875,570.8125,186.808885437474,0,8.0625,0,0,8.0625,186.808885437474,1.75,0,1,0,0,1,1.75,833.75,0,78.75,0,0,78.75,833.75,437.5,0,62.625,0,0,62.625,437.5,465.5,643.75,758.125
"56",67,1640,2,463.4,231.4,646.4,298.8,71.3444444444444,52.7157142857143,80.1066666666667,31.9674458874459,139.618354978355,85.939010989011,133.752272727273,54.7,50.9,59.9,27.6,81.7,65.2,117.1,44.4207604762242,28.9444726891179,51.9700452309421,21.275705816424,117.452094160483,64.0215545823048,104.692467309759,5.8,3.8,8.2,9,9.2,9.8,8.2,176.6,96.8,186,85,356.8,211.2,350.2,33.8,17.8,26,11.4,26.2,15,28.2,1637.8,0,2.2,0,0,1637.8,0,2.2,0,0,2.2,1637.8,1637.8,0,2.2,0,0,2.2,1637.8,0,0,0,0,0,0,0,1,0,0.2,0,0,0.2,1,1637.8,0,2.2,0,0,2.2,1637.8,1637.8,0,2.2,0,0,2.2,1637.8,877.8,1341.2,530.2
"57",68,1028.14285714286,2,427.857142857143,149,184.142857142857,267.142857142857,85.8577922077922,35.0119047619048,114.009523809524,59.8619047619048,160.049783549784,87.1785714285714,108.142857142857,77.6428571428571,32.3571428571429,115.285714285714,51.8571428571429,106.357142857143,83.5,72.2857142857143,43.5700142712012,18.8509175140089,13.7945317664066,30.8569929349568,122.748852427695,65.888439913006,87.4530003924987,4.42857142857143,3.42857142857143,1.85714285714286,5.14285714285714,5.28571428571429,4.42857142857143,5.71428571428571,168.571428571429,61,130,114.714285714286,350,167.142857142857,247.285714285714,39.5714285714286,14.8571428571429,96.5714285714286,29.2857142857143,42.8571428571429,16.2857142857143,34.4285714285714,887.428571428571,0,140.714285714286,0,0,693.142857142857,0,133.142857142857,0,0,133.142857142857,693.142857142857,693.142857142857,0,133.142857142857,0,0,133.142857142857,693.142857142857,177.857142857143,0,5.57142857142857,0,0,5.57142857142857,177.857142857143,1.57142857142857,0,1,0,0,1,1.57142857142857,871,0,138.714285714286,0,0,138.714285714286,871,515.285714285714,0,127.571428571429,0,0,127.571428571429,515.285714285714,333.142857142857,761,416.142857142857
"58",69,608.461538461538,2,182.769230769231,59.4615384615385,318.153846153846,48.0769230769231,34.5653846153846,33.1282051282051,66.8419413919414,17.8183760683761,253.852136752137,75.5538128538129,86.0702630702631,27.8846153846154,33.3076923076923,50.9230769230769,15.9615384615385,228.923076923077,59,68.6923076923077,23.7352851718415,9.05704586089221,45.8633578521659,8.5610180127985,117.274197114409,52.3165170904824,58.8901721148593,4.46153846153846,1.46153846153846,4.92307692307692,2.76923076923077,3.38461538461538,5.15384615384615,4.61538461538461,80.1538461538462,42.7692307692308,145.615384615385,28.4615384615385,410.538461538462,161.461538461538,181.076923076923,12.3076923076923,23.3076923076923,22.2307692307692,9.76923076923077,140.230769230769,22.9230769230769,27.1538461538462,555.615384615385,0,52.8461538461538,0,0,282.384615384615,0,40.1153846153846,0,0,40.1153846153846,282.384615384615,214.692307692308,0,40.1153846153846,0,0,40.1153846153846,214.692307692308,186.154760827737,0,7.03846153846154,0,0,7.03846153846154,186.154760827737,2.15384615384615,0,1.23076923076923,0,0,1.23076923076923,2.15384615384615,509.846153846154,0,47.1538461538462,0,0,47.1538461538462,509.846153846154,122.615384615385,0,33.0769230769231,0,0,33.0769230769231,122.615384615385,377.615384615385,560.384615384615,107.538461538462
"59",70,865.111111111111,2,47.7777777777778,30.6666666666667,555,231.666666666667,22.8333333333333,20.2777777777778,105.451282051282,34.759477124183,114.23246352413,108.285185185185,379.185185185185,23.5555555555556,20.2777777777778,90.8333333333333,29.7222222222222,100.611111111111,91.5555555555556,359.722222222222,2.78739796736539,4.05555555555556,60.8680462068673,20.9183613212606,66.6359448083784,64.0754160304507,160.591218164974,0.888888888888889,0.555555555555556,6.22222222222222,6,6.11111111111111,6.22222222222222,2.33333333333333,25.8888888888889,24.3333333333333,210.888888888889,75,224.222222222222,219.222222222222,595.333333333333,18.3333333333333,16.2222222222222,40.8888888888889,14.2222222222222,39,40,206.333333333333,784.777777777778,0,80.3333333333333,0,0,548.222222222222,0,60.0555555555556,0,0,60.0555555555556,548.222222222222,539.888888888889,0,60.0555555555556,0,0,60.0555555555556,539.888888888889,184.765615792829,0,3.38888888888889,0,0,3.38888888888889,184.765615792829,1.66666666666667,0,1.11111111111111,0,0,1.11111111111111,1.66666666666667,741.111111111111,0,63.4444444444444,0,0,63.4444444444444,741.111111111111,363.666666666667,0,56.6666666666667,0,0,56.6666666666667,363.666666666667,585.666666666667,633.444444444444,262.333333333333
"60",71,1482.4,2,48.4,289.2,536.8,608,13.3,58.35,43.9404761904762,51.2789592760181,69.2623680241327,65.4405982905983,238.126666666667,13.6,52.5,31.6,39.9,44.9,46.3,205.7,5.98915686887562,36.1565581499363,34.1330082910021,33.505301284401,67.4666554208773,54.1094872910641,157.774311551623,1,4.8,11.6,12.2,12.2,12.4,5.2,21.4,112.2,123.8,132.8,245.2,180.4,488.6,4.6,20.6,10.2,18.4,11.2,12.2,67.2,1464.6,0,17.8,0,0,1464.6,0,17.8,0,0,17.8,1464.6,1464.6,0,17.8,0,0,17.8,1464.6,0,0,0,0,0,0,0,1,0,0.6,0,0,0.6,1,1464.6,0,17.8,0,0,17.8,1464.6,1464.6,0,17.8,0,0,17.8,1464.6,826,874.4,897.2
"61",72,1022,2,263.5,298.375,15.625,444.5,55.2802083333333,74.9583333333333,9.54166666666667,71.2425213675214,90.289155982906,74.5222853535354,71.6131868131868,51.1875,75.125,9.125,64.4375,83.6875,77.875,62.6875,23.1932222531568,29.9341823916693,0.772801541291309,45.700004471154,52.5225000725494,31.710936882148,46.1373091576212,4,4.625,0.75,7.125,7,4.875,7.25,89.625,116,10.625,151.5,183.5,116,154.125,27.625,39,8.875,22.5,35.5,36.75,22.5,917,0,105,0,0,635.375,0,96.9375,0,0,96.9375,635.375,635.375,0,96.9375,0,0,96.9375,635.375,238.625,0,3.1875,0,0,3.1875,238.625,1.5,0,0.75,0,0,0.75,1.5,874,0,100.125,0,0,100.125,874,396.75,0,93.75,0,0,93.75,396.75,314,577.5,742.875
"62",73,1482,2,138.8,11,519.4,812.8,22.325,8.8,98.1452380952381,80.9219444444444,78.5255952380952,91.7688888888889,217.896666666667,18.8,8.8,76.7,50.3,52.2,66.1,127.2,8.76659434206676,0.2,65.4195977915452,72.200916155647,71.2573146695387,69.2401580955227,213.387594774671,5.4,1,7,10.6,10.6,7.4,7.2,37.4,9,205.4,232.4,225.2,205.4,569,12.2,8.6,30,11.6,11.8,14.6,23.8,1474.8,0,7.2,0,0,1474.8,0,7.2,0,0,7.2,1474.8,1474.8,0,7.2,0,0,7.2,1474.8,0,0,0,0,0,0,0,1,0,0.4,0,0,0.4,1,1474.8,0,7.2,0,0,7.2,1474.8,1474.8,0,7.2,0,0,7.2,1474.8,530.4,669.2,823.8
