"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.0293846226394546,-0.11159135426322,-0.169957648820996,-0.204086674073604,-0.27171898678941,-0.166605517634345
"monitor",0.096908230078568,-0.012106440322295,-0.0445864316626394,-0.0763569926257038,0.0666110999681019,0.0182612726265951
"keyboard",-0.148389597573421,-0.0192835391069135,-0.0179226961809258,0.111843199622862,-0.160810389773556,-0.0321260936802522
"face",0.00629126257729804,0.141454511185471,0.22740149779868,0.188686792805918,0.355650792324885,0.184908253085929
"comp_only",-0.0417227212696764,-0.0274701523401569,-0.0552872931294255,0.0284869756220936,-0.0795004121174503,-0.0114601700897113
"no_face",-0.00629126257729804,-0.141454511185471,-0.22740149779868,-0.188686792805918,-0.355650792324885,-0.18490825308593
"body_only",0.0780279757232506,0.123610944841217,0.18001615221121,0.120071780297344,0.383022541337173,0.186954289835223
"s_speak",0.206860261791202,-0.0708911886785445,0.0436970690556697,0.114061756724817,0.226821523184808,0.0795402595721858
