"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.796380116313872,0.926702293770135,-0.81856712094423,-0.420580001309425,2.12775605244873,-0.429407846444996
"monitor",1.566223569199,0.250302607570363,0.250470998952228,-0.126942412749622,1.77557722264889,-0.0184552659697862
"keyboard",-1.39314510804652,-2.3933400480343,1.58834205123506,1.32245704562769,-1.8115380110529,1.83150233799818
"face",-1.0368651031319,0.580448668175232,-0.52443310547129,-0.454851330598474,-2.35073797115336,-0.910754715745572
"comp_only",0.181924010233463,-1.783208791854,1.58219737558402,1.01152316663843,0.0176472066520248,1.53765197059022
"no_face",1.0368651031319,-0.580448668175232,0.52443310547129,0.454851330598474,2.35073797115336,0.910754715745572
"body_only",0.187920032286764,0.725556676360155,-0.29969809473416,-0.51644426800212,-0.810412444197903,-0.857828560018044
"s_speak",0.528157844942035,1.86596121114878,-1.42178882984481,-0.516582252824527,-1.30377337224727,-0.456278427523937
