"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.806004603021843,0.241179767008688,0.396525112339331,0.647470063040554,0.0112161967272724,0.65665636607228
"monitor",0.0309088427184374,0.755996749083409,0.225380059852099,0.630550913271471,0.188077237623202,0.245466173686796
"keyboard",0.027273992499276,0.928091424232615,0.0464256075300149,0.766098707725153,0.866264252047499,0.560499803522404
"face",0.782972275655428,0.363038946264187,0.736640506676102,0.744157618031721,0.0881192326709105,0.347467369312445
"comp_only",0.983952555619585,0.722265133683413,0.535310838338389,0.863450039715291,0.304964940274465,0.596364870426557
"no_face",0.782972275655428,0.363038946264187,0.736640506676102,0.74415761803172,0.0881192326709104,0.347467369312445
"body_only",0.18385807352214,0.277396966816678,0.559960676408107,0.506287003462594,0.00874211370585036,0.985750870244403
"s_speak",0.775647888276608,0.215252034596553,0.124178480499756,0.418768472669807,0.00551897921989793,0.725036378858867
