"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.246572230756836,-1.182678180566,0.853398339380307,0.459381086565834,2.60920215590722,0.446557559064272
"monitor",2.20547499934956,0.312036106195061,1.22379638103185,-0.483202741132552,-1.33005812559237,1.17186006285585
"keyboard",-2.25775909806141,0.0905916755938425,-2.02966594876787,0.298711468014611,0.169062898634204,-0.585063810679989
"face",-0.276573018263344,0.915928542190633,-0.337727337596943,-0.327724092294499,-1.73102970600448,-0.946260492917363
"comp_only",0.0201902065567944,0.356953848177862,-0.623184632998126,-0.172656218053225,-1.03388188411187,0.532214118453393
"no_face",0.276573018263344,-0.915928542190632,0.337727337596943,0.327724092294499,1.73102970600448,0.946260492917363
"body_only",1.34304415765615,1.09522910902073,0.585870600290964,-0.668277419999309,-2.70242565563736,-0.0179273825813776
"s_speak",0.286165236244664,-1.25127296758951,1.5573142611445,0.813654901646332,-2.86940424865997,0.353237219670459
