"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.346060767052207,0.19798358727616,0.161563014712478,0.0679622292742869,0.00942425433321518,0.0319957562879678
"monitor",0.331209649467697,0.456334185114289,0.00910827526721466,0.015071758436136,0.585945379628017,0.00157711743892102
"keyboard",0.725922198786894,0.799866475552792,0.0801663393802166,0.653755065459843,0.825121823219675,0.165176226023309
"face",0.121794044238298,0.517104639973183,0.134240393301405,0.00943768802675945,0.0354010066089204,0.00852542524934606
"comp_only",0.250356782833559,0.682452524489399,0.532585196029172,0.0990133075801966,0.789031572438392,0.16804726873653
"no_face",0.121794044238298,0.517104639973183,0.134240393301405,0.00943768802675945,0.0354010066089204,0.00852542524934606
"body_only",0.262329217273072,0.176584354626349,0.893996477142917,0.207939898884265,0.0342150534966124,0.430701602677257
"s_speak",0.508028901433783,0.778347111810139,0.268217662130831,0.691861373203243,0.731606881725901,0.442061431976591
