"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.0563194214698074,-0.141307177695215,0.115221960700021,0.0621068580144666,0.291261660129193,0.0399708746850233
"monitor",0.256011243045678,0.0378508460561714,0.148794600128445,-0.054212233771592,-0.176503189057656,0.135866319456889
"keyboard",-0.271989719187091,0.00766409556696895,-0.230564516810715,0.0249885756804508,0.0146379907564175,-0.0526051227461155
"face",-0.0551449806624728,0.117672559490557,-0.0656360578624688,-0.0436522226172915,-0.187334599894992,-0.111464229999592
"comp_only",-0.00682880803059242,0.039912050263326,-0.0659216889731315,-0.0264239657221894,-0.143056974056545,0.0747887587804587
"no_face",0.0551449806624729,-0.117672559490557,0.0656360578624688,0.0436522226172915,0.187334599894992,0.111464229999592
"body_only",0.138919291058625,0.137230967799868,0.0495927309124348,-0.0807303656834089,-0.304770959633423,-0.00250665874246976
"s_speak",0.0277586168059987,-0.122862269008913,0.202543819876598,0.126621906702121,-0.270467671196669,0.0016239252931243
