"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.238824932511614,-0.912270324177617,-1.40112694729683,-1.69365462692606,-2.29375423109187,-1.37269491390687
"monitor",0.791009209271642,-0.0983603945256342,-0.362582460325218,-0.622143461497633,0.542355698571213,0.148380022644522
"keyboard",-1.21901856858167,-0.156689347840024,-0.145628063511599,0.914355235411235,-1.32365675371373,-0.261128407109446
"face",0.0511114702972364,1.16085455641121,1.89712100791403,1.56093737263,3.09144256874457,1.52856057267957
"comp_only",-0.33925240138428,-0.223252822814413,-0.449844134716469,0.231523244509206,-0.647915160850398,-0.0931089763901567
"no_face",-0.0511114702972364,-1.16085455641121,-1.89712100791403,-1.56093737263,-3.09144256874457,-1.52856057267957
"body_only",0.635840842161246,1.01198119124688,1.48674613269546,0.98257648631881,3.36858122149523,1.54608342438091
"s_speak",1.71769356698208,-0.577375384262927,0.355336074638192,0.932729400134028,1.89201972191357,0.648241978132982
