"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.116030138775186,0.158057170183934,-0.171674405826467,-0.222685206356707,-0.312702864999694,-0.260377987446003
"monitor",0.119627572265631,-0.0918435812772769,-0.314039690397562,-0.293673119081222,-0.0672287313656815,-0.376021406290419
"keyboard",0.0432937598818117,0.0313168764181315,0.213688326276585,0.0553798425600937,0.0272966963672026,0.170228893326105
"face",-0.189444793634098,-0.0799149191354008,0.183465211634369,0.31264690110981,0.255600526644724,0.316615438688029
"comp_only",0.141314401660155,-0.0505178272632397,-0.0769939298241876,-0.201727721977637,-0.033051334872063,-0.169096790167659
"no_face",0.189444793634098,0.0799149191354008,-0.183465211634369,-0.31264690110981,-0.255600526644724,-0.316615438688029
"body_only",-0.137834869950201,-0.165812072654768,-0.0164629418557555,0.154653126975796,0.257219017396827,0.0971325756601266
"s_speak",-0.0816479399725479,0.0347679703642953,-0.136162824206608,-0.0489406418855038,0.0423601757566389,-0.0947674974355516
