"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.289958548917252,0.185574675896887,-0.367677720945447,-0.123069836780003,0.206179254965128,-0.274769090843408
"monitor",0.07631031673463,0.0745995966528875,-0.212869431229946,-0.108607246348593,-0.0553125754416688,-0.241385137154576
"keyboard",0.0451498629443251,-0.0427644292977137,0.130781438733656,0.217192763290113,0.105939633892456,0.101439468344622
"face",-0.292167582281188,-0.155980760983383,0.319566759302586,0.0162445598319196,-0.187579443331757,0.288039529040164
"comp_only",0.105890123787148,0.0254715750787579,-0.0648217116604254,0.102058642113009,0.0477794257498096,-0.115590129535977
"no_face",0.292167582281188,0.155980760983383,-0.319566759302586,-0.0162445598319195,0.187579443331757,-0.288039529040164
"body_only",-0.294423439107585,-0.131567332486397,0.22412918746892,-0.0625911486921101,-0.267944614417471,0.16455366587543
"s_speak",-0.182307870319498,0.128022437525354,0.0947953069323134,-0.039899552455836,0.0207905229129496,0.113259044065213
