"","Effort","Irritated","Patient","Interested","Responsible","Responsive"
"around",0.461608107833786,-0.892875499304211,-1.50302670923332,-1.87901313045145,-2.06898112263865,-1.51963794065448
"monitor",0.789260389529419,-0.180679841723774,-0.362730257385765,-0.547898238398131,0.616253137262104,0.129245533236387
"keyboard",-1.27365794541796,-0.216587712584336,-0.0644495537209531,0.959083938823307,-1.42443717501349,-0.220773476687658
"face",-0.154096297456975,1.29560110613722,2.00871159242533,1.73028686419847,2.96007743334552,1.73308495438986
"comp_only",-0.383522489369659,-0.34457569912612,-0.374872034779433,0.332554239670969,-0.65976091149856,-0.0747314090057836
"no_face",0.154096297456976,-1.29560110613722,-2.00871159242533,-1.73028686419847,-2.96007743334552,-1.73308495438986
"body_only",0.440960087817891,1.06140109716696,1.56782339551064,1.17577185988511,3.27254457047671,1.70414865936774
"s_speak",1.96185351337175,-0.370123589865029,0.656940938002259,1.49049121441,1.8924955894965,1.0203993320407
