"","Group.1","Duration","TalkType","S_Around_Overall_Time","S_Monitor_Overall_Time","S_Keyboard_Overall_Time","S_Face_Overall_Time","S_Around_Mean","S_Monitor_Mean","S_Keyboard_Mean","S_Face_Mean","S_NoFace_Mean","S_CompOnly_Mean","S_BodyOnly_Mean","S_Around_Median","S_Monitor_Median","S_Keyboard_Median","S_Face_Median","S_NoFace_Median","S_CompOnly_Median","S_BodyOnly_Median","S_Around_PopularSD","S_Monitor_PopularSD","S_Keyboard_PopularSD","S_Face_PopularSD","S_NoFace_PopularSD","S_CompOnly_PopularSD","S_BodyOnly_PopularSD","S_Around_Frequency","S_Monitor_Frequency","S_Keyboard_Frequency","S_Face_Frequency","S_NoFace_Frequency","S_CompOnly_Frequency","S_BodyOnly_Frequency","S_Around_Max","S_Monitor_Max","S_Keyboard_Max","S_Face_Max","S_NoFace_Max","S_CompOnly_Max","S_BodyOnly_Max","S_Around_Min","S_Monitor_Min","S_Keyboard_Min","S_Face_Min","S_NoFace_Min","S_CompOnly_Min","S_BodyOnly_Min","S_NoSpeak_Overall_Time","S_Typing_Overall_Time","S_Speaking_Overall_Time","S_SSS_Overall_Time","S_Hovering_Overall_Time","S_NoSpeak_Mean","S_Typing_Mean","S_Speaking_Mean","S_SSS_Mean","S_Hovering_Mean","S_Sound_Mean","S_NoSound_Mean","S_NoSpeak_Median","S_Typing_Median","S_Speaking_Median","S_SSS_Median","S_Hovering_Median","S_Sound_Median","S_NoSound_Median","S_NoSpeak_PopularSD","S_Typing_PopularSD","S_Speaking_PopularSD","S_SSS_PopularSD","S_Hovering_PopularSD","S_Sound_PopularSD","S_NoSound_PopularSD","S_NoSpeak_Frequency","S_Typing_Frequency","S_Speaking_Frequency","S_SSS_Frequency","S_Hovering_Frequency","S_Sound_Frequency","S_NoSound_Frequency","S_NoSpeak_Max","S_Typing_Max","S_Speaking_Max","S_SSS_Max","S_Hovering_Max","S_Sound_Max","S_NoSound_Max","S_NoSpeak_Min","S_Typing_Min","S_Speaking_Min","S_SSS_Min","S_Hovering_Min","S_Sound_Min","S_NoSound_Min","S_CompOnly_Overall_Time","S_NoFace_Overall_Time","S_BodyOnly_Overall_Time","S_Around_Per_Total","S_Monitor_Per_Total","S_Keyboard_Per_Total","S_Face_Per_Total","S_CompOnly_Per_Total","S_NoFace_Per_Total","S_BodyOnly_Per_Total","S_Speak_Per_Total"
"29",37,7086,12,3722,819,111,2434,472.425,193.844444444444,76.8333333333333,315.433333333333,540.572222222222,223.422222222222,320.694642857143,324.5,128.5,75.5,215,372,167,206,442.195336384543,159.363158579263,4.38561808316413,217.055484431906,470.049636110068,184.914382639842,236.408021686777,46,26,8,50,53,28,51,1403,436,82,692,1513,499,750,61,55,73,98,60,55,94,5679,0,1407,0,0,1257.32380952381,0,271.730952380952,0,0,271.730952380952,1257.32380952381,993.5,0,240,0,0,240,993.5,1139.93698797552,0,146.12404996392,0,0,146.12404996392,1139.93698797552,33,0,27,0,0,27,33,2933,0,493,0,0,493,2933,148,0,97,0,0,97,148,930,4652,3253,52.5261078182331,11.5580016934801,1.56646909398815,34.3494213942986,13.1244707874682,65.6505786057014,45.9074230877787,19.8560541913633
"30",38,6058,14,2319,2564,492,683,408.44126984127,572.083333333333,220.5,239.95,1602.93333333333,577.267857142857,322.166666666667,311.5,463.5,216.5,220.5,1441,473.5,275,308.899843437898,372.230105362129,65.2076508584433,71.0101150434944,1120.47546239275,401.192681758952,145.668551456834,38,32,14,22,27,40,29,960,1159,296,360,3006,1235,570,134,204,153,178,437,177,176,5499,0,559,0,0,4823,0,559,0,0,559,4823,4823,0,559,0,0,559,4823,557,0,0,0,0,0,557,9,0,5,0,0,5,9,5380,0,559,0,0,559,5380,4266,0,559,0,0,559,4266,3056,5375,3247,38.2799603829647,42.3241994057445,8.12149224166392,11.2743479696269,50.4456916474084,88.7256520303731,53.5985473753714,9.2274678111588
"31",41,6191,14,239,231,3311,2410,154,131.333333333333,799.380952380952,422.575,660.9,771.741666666667,2299.5,158,132,733,283,563,611.5,1787.5,33.8740078740118,40.9216076867445,353.063286750339,345.387353784395,478.622943697637,368.088362266523,1621.29787263443,8,6,30,42,40,33,21,187,173,1362,963,1485,1459,4784,117,89,440,87,153,430,952,5459,0,732,0,0,3535.5,0,641,0,0,641,3535.5,3289.5,0,641,0,0,641,3289.5,1514.97543660382,0,74,0,0,74,1514.97543660382,12,0,8,0,0,8,12,5204,0,715,0,0,715,5204,2113,0,567,0,0,567,2113,3542,3781,2641,3.86044257793571,3.731222742691,53.4808593119044,38.9274753674689,57.2120820545954,61.0725246325311,42.6586981101599,11.823614924891
"32",42,7881,16,3809,2327,1021,724,965.45,528.383333333333,296.05,178.166666666667,2788.91666666667,613.011904761905,312.361904761905,762,474,296,169.5,2477,474.5,247,637.223502680674,331.927850168151,90.2612233791635,64.0534198314077,1100.38776124915,430.754024826155,205.936089144104,33,35,30,30,34,44,44,1947,1040,426,267,4508,1345,700,335,178,185,100,1852,178,111,5906,0,1975,0,0,3903,0,1975,0,0,1975,3903,3903,0,1975,0,0,1975,3903,1725,0,0,0,0,0,1725,14,0,7,0,0,7,14,5628,0,1975,0,0,1975,5628,2178,0,1975,0,0,1975,2178,3348,7157,3051,48.3314300215709,29.5267098083999,12.9552087298566,9.18665144017257,42.4819185382566,90.8133485598274,38.7133612485725,25.0602715391448
"33",43,8008,8,4749,1680,401,1178,925.025,236.940476190476,259.666666666667,162.160173160173,994.199675324675,284.285714285714,212.685606060606,519,151.5,242,145.5,435.5,192.5,173.5,830.52720724183,233.6111794651,43.0838974817996,79.2285440716628,1032.11250142038,265.554756447893,142.341232586999,22,29,6,27,30,30,29,2466,759,319,275,2781,902,474,324,77,218,55,141,77,55,7558,0,450,0,0,4729,0,225,0,0,225,4729,4729,0,225,0,0,225,4729,2606,0,104,0,0,104,2606,7,0,6,0,0,6,7,7335,0,329,0,0,329,7335,2123,0,121,0,0,121,2123,2081,6830,2858,59.3031968031968,20.979020979021,5.00749250749251,14.7102897102897,25.9865134865135,85.2897102897103,35.6893106893107,5.61938061938062
"34",44,2408,6,865,675,0,868,301.533333333333,234.5,0,169.8,311.516666666667,234.5,169.8,301,262.5,0,147.5,292,262.5,147.5,163.479594727986,82.071601404562,0,78.8023722810215,140.550684830548,82.071601404562,78.8023722810215,9,8,0,15,15,8,15,539,312,0,305,559,312,305,122,129,0,86,129,129,86,2310,0,98,0,0,2310,0,98,0,0,98,2310,2310,0,98,0,0,98,2310,0,0,0,0,0,0,0,3,0,1,0,0,1,3,2310,0,98,0,0,98,2310,2310,0,98,0,0,98,2310,675,1540,1543,35.921926910299,28.031561461794,0,36.046511627907,28.031561461794,63.953488372093,64.078073089701,4.06976744186047
"35",45,5813,10,1063,690,2465,1595,331.678571428571,183.2,535.05,243.833333333333,629.547619047619,447.094444444444,613.335714285714,320,183.5,397.5,209.5,414,313.5,375.5,128.281337075558,53.8515214321276,356.417626096611,156.713642740283,521.208592554441,362.051273250371,571.697451308058,18,15,24,33,35,33,35,521,258,1091,531,1537,1160,1711,176,114,195,64,81,111,84,4716,0,1097,0,0,2885.36666666667,0,459.083333333333,0,0,459.083333333333,2885.36666666667,2505.5,0,415,0,0,415,2505.5,993.225306520892,0,205.399228504165,0,0,205.399228504165,993.225306520892,12,0,10,0,0,10,12,4150,0,752,0,0,752,4150,2023,0,261,0,0,261,2023,3155,4218,2285,18.2865990022364,11.8699466712541,42.4049544125237,27.4384999139859,54.2749010837777,72.5615000860141,39.30844658524,18.8714949251677
"36",47,4475,8,239,306,2051,1879,119.5,149.25,307.541666666667,277.711111111111,433.794444444444,381.266666666667,1196.4,119.5,147,299,188,344,301,1063,83.5,23.6169528809455,166.300268136444,205.273725145478,339.381472073544,236.140016772236,761.690793097111,6,9,28,26,29,28,15,203,179,619,693,1057,868,2219,36,124,75,91,103,169,476,4407,0,68,0,0,3790,0,68,0,0,68,3790,3790,0,68,0,0,68,3790,613,0,0,0,0,0,613,5,0,1,0,0,1,5,4403,0,68,0,0,68,4403,3177,0,68,0,0,68,3177,2357,2596,2185,5.34078212290503,6.83798882681564,45.8324022346369,41.9888268156425,52.6703910614525,58.0111731843575,48.8268156424581,1.5195530726257
"37",48,4655,12,245,691,381,3338,108.833333333333,156.85,124.666666666667,557.808333333333,193.588888888889,168.520779220779,900.411111111111,111.5,138.5,101.5,490.5,158,143,806,18.4777530313972,75.9438470968325,52.681941617088,419.540048182908,123.864059298829,95.6045687775226,529.475113692688,8,24,19,41,40,36,30,128,279,213,1242,443,351,1626,87,84,82,124,68,68,364,4129,0,526,0,0,3907,0,526,0,0,526,3907,3907,0,526,0,0,526,3907,125,0,0,0,0,0,125,7,0,4,0,0,4,7,4032,0,526,0,0,526,4032,3782,0,526,0,0,526,3782,1072,1317,4029,5.26315789473684,14.84425349087,8.18474758324382,71.7078410311493,23.0290010741139,28.2921589688507,86.5520945220193,11.2996777658432
"38",49,6831,14,82,5813,85,851,82,1688.79166666667,52,244.809523809524,1727.04166666667,1706.54166666667,262.559523809524,82,1417.5,52,226.5,1427,1427,236,0,1130.66836243068,7,97.5597103831431,1138.70522283541,1111.67658053857,105.509860671969,1,29,3,28,29,29,28,82,3162,59,391,3244,3162,449,82,545,45,148,590,590,167,6650,0,181,0,0,6129.5,0,181,0,0,181,6129.5,6129.5,0,181,0,0,181,6129.5,480.5,0,0,0,0,0,480.5,8,0,4,0,0,4,8,6610,0,181,0,0,181,6610,5649,0,181,0,0,181,5649,5898,5980,6664,1.20040989606207,85.0973503147416,1.24432733128385,12.4579124579125,86.3416776460255,87.5420875420875,97.5552627726541,2.64968525838091
"39",50,6910,12,4746,583,210,1371,1022.10952380952,256.333333333333,136.5,413,1174.90476190476,290.875,490.933333333333,463,254.5,136.5,337,406,275.5,457,1181.40291594146,145.303523824635,42.5,274.958894801405,1449.66376584945,169.366571669359,282.895654592102,28,11,4,23,29,15,20,3034,410,179,788,3560,514,841,133,111,94,154,111,131,189,6128,0,782,0,0,3780,0,693.5,0,0,693.5,3780,3330,0,693.5,0,0,693.5,3330,1665.07539306606,0,14.5,0,0,14.5,1665.07539306606,10,0,7,0,0,7,10,5754,0,708,0,0,708,5754,2256,0,679,0,0,679,2256,793,5539,1954,68.6830680173661,8.4370477568741,3.03907380607815,19.8408104196816,11.4761215629522,80.1591895803184,28.2778581765557,11.3169319826339
"40",51,8000,18,1456,1121,2516,2907,401.816666666667,398.666666666667,472.015873015873,585.902380952381,949.521428571429,654.990476190476,1492.1,377.5,380,419.5,518.5,682,457,1133.5,214.835671552332,162.129980138991,263.165150166975,458.351281729888,765.08110292034,513.844373756222,972.476836429296,30,21,41,52,50,48,38,694,605,915,1316,2218,1552,2998,173,212,173,129,194,167,579,6345,0,1655,0,0,3795.5,0,1655,0,0,1655,3795.5,3795.5,0,1655,0,0,1655,3795.5,2291.5,0,0,0,0,0,2291.5,16,0,8,0,0,8,16,6087,0,1655,0,0,1655,6087,1504,0,1655,0,0,1655,1504,3637,5093,4028,18.2,14.0125,31.45,36.3375,45.4625,63.6625,50.35,20.6875
"41",52,5754,10,1080,852,1785,2037,441.547619047619,221.233333333333,244.665151515152,195.24358974359,350.345238095238,295.487878787879,529.544444444444,446.5,213,136,141,241.5,193.5,317.5,114.855019120828,118.780721552643,273.23526290002,156.402369741944,313.221060092863,289.159168670783,552.310002237651,16,20,34,52,53,44,36,589,372,840,510,1068,949,1664,297,85,45,35,58,42,72,4808,0,946,0,0,2589.33333333333,0,377.333333333333,0,0,377.333333333333,2589.33333333333,2417,0,381,0,0,381,2417,966.224060367761,0,199.39653514052,0,0,199.39653514052,966.224060367761,12,0,13,0,0,13,12,3785,0,591,0,0,591,3785,1566,0,160,0,0,160,1566,2637,3717,2889,18.7695516162669,14.8070907194995,31.021897810219,35.4014598540146,45.8289885297185,64.5985401459854,50.2085505735141,16.4407368786931
"42",53,5818,8,1196,2326,27,2269,300.316666666667,276.961538461538,13.5,262.559523809524,464.103174603175,279.038461538462,259.116666666667,238,213.5,13.5,217,381.5,213.5,186.5,280.767400553303,177.046901728947,1.5,158.347168045172,328.339499878233,176.546848570193,158.821312660624,14,33,2,33,33,33,34,775,557,15,597,1257,557,597,80,83,12,92,177,83,89,5128,0,690,0,0,3192.66666666667,0,435.333333333333,0,0,435.333333333333,3192.66666666667,3195,0,451,0,0,451,3195,307.514193054358,0,70.6839601481285,0,0,70.6839601481285,307.514193054358,8,0,6,0,0,6,8,3504,0,513,0,0,513,3504,2879,0,342,0,0,342,2879,2353,3549,4595,20.5568924028876,39.9793743554486,0.464077002406325,38.9996562392575,40.4434513578549,61.0003437607425,78.9790305947061,11.8597456170505
"43",54,7373,14,836,1748,1239,3550,254.083333333333,423.416666666667,230.850549450549,450.801136363636,614.117857142857,489.048214285714,787.305627705628,193,366.5,162,355.5,458,394.5,738,132.260539859932,221.292000619193,178.872291981676,316.909553519297,471.777231521231,327.216714705337,439.005989544236,17,29,39,55,51,49,44,442,769,560,1049,1469,1053,1493,142,220,69,119,164,142,260,6632,0,741,0,0,5744,0,602.5,0,0,602.5,5744,5744,0,602.5,0,0,602.5,5744,587,0,61.5,0,0,61.5,587,8,0,7,0,0,7,8,6331,0,664,0,0,664,6331,5157,0,541,0,0,541,5157,2987,3823,5298,11.3386681133867,23.7081242370812,16.8045571680456,48.1486504814865,40.5126814051268,51.8513495185135,71.8567747185677,10.0501831005018
"44",55,5960,12,1399,153,1971,2437,506.416666666667,133.666666666667,441.022222222222,327.646428571429,601.609126984127,459.650793650794,1138.85476190476,462.5,133,204,257.5,463,206,1038,194.915624844865,0.942809041582063,455.784071891059,223.520251960997,518.849416352163,470.971217268187,594.705559108795,20,7,27,39,39,30,28,791,135,1205,805,1490,1264,2064,312,133,103,117,111,102,537,3910,0,2050,0,0,2785,0,1141.6,0,0,1141.6,2785,2796.5,0,1078,0,0,1078,2796.5,439.673932356846,0,302.826961760645,0,0,302.826961760645,439.673932356846,12,0,13,0,0,13,12,3228,0,1573,0,0,1573,3228,2319,0,885,0,0,885,2319,2124,3523,2590,23.4731543624161,2.56711409395973,33.0704697986577,40.8892617449664,35.6375838926174,59.1107382550336,43.4563758389262,34.3959731543624
"45",56,7134,4,2549,1937,1194,1454,122.912643678161,113.775,78.87,47.6662404092072,201.984722222222,123.715151515152,82.1235827664399,76,81.5,44.5,42,142,77,49,123.556523206363,93.2472619539003,81.7147147433749,30.4411692585946,225.829087617662,112.42109631697,72.0095940017881,44,33,33,63,61,48,67,506,390,314,134,984,414,332,17,29,17,16,17,17,20,7134,0,0,0,0,7134,0,0,0,0,0,7134,7134,0,0,0,0,0,7134,0,0,0,0,0,0,0,2,0,0,0,0,0,2,7134,0,0,0,0,0,7134,7134,0,0,0,0,0,7134,3131,5680,3391,35.7303055789179,27.1516680684048,16.7367535744323,20.381272778245,43.8884216428371,79.618727221755,47.5329408466498,0
"46",57,7117,10,2237,790,1095,2995,520.966666666667,468.666666666667,267,709.816666666667,785.803571428571,333.133333333333,917.5,467,433,182.5,612.5,480.5,186.5,725.5,362.280005144943,120.816190191767,223.143691222736,406.915177649095,808.96100746495,318.37079641053,599.670430568212,22,8,16,25,27,21,25,1078,625,665,1311,2350,1008,1809,133,348,107,287,137,101,315,6945,0,172,0,0,5376,0,172,0,0,172,5376,5376,0,172,0,0,172,5376,1437,0,0,0,0,0,1437,7,0,5,0,0,5,7,6813,0,172,0,0,172,6813,3939,0,172,0,0,172,3939,1885,4122,3785,31.4317830546579,11.1001826612337,15.3856962203175,42.0823380637909,26.4858788815512,57.9176619362091,53.1825207250246,2.41674863004075
"47",58,6432,10,2120,1117,177,3018,629.966666666667,425.833333333333,137,526.807359307359,671.216666666667,442.466666666667,543.858333333333,620,391.5,137,396,612,416,434.5,202.96264676519,146.334379327847,27,340.086504277326,397.181449000662,150.158772748842,356.81022222918,19,17,3,31,28,18,31,895,669,164,1149,1280,682,1222,384,279,110,210,242,279,210,6149,0,283,0,0,5241.5,0,283,0,0,283,5241.5,5241.5,0,283,0,0,283,5241.5,858.5,0,0,0,0,0,858.5,6,0,4,0,0,4,6,6100,0,283,0,0,283,6100,4383,0,283,0,0,283,4383,1294,3414,4135,32.9601990049751,17.3662935323383,2.75186567164179,46.9216417910448,20.1181592039801,53.0783582089552,64.2879353233831,4.39987562189055
"48",59,5465,10,802,757,332,3574,375.75,210.071428571429,139.2,812.875,370.881385281385,235.575757575758,901.233333333333,340,202.5,138,796.5,256,185,860,182.953868496731,110.203032122267,31.3227903204512,548.241658346102,256.418099140069,120.263246253225,613.382842608814,13,15,12,32,28,23,28,615,340,177,1627,759,427,1775,208,91,105,181,130,117,200,5395,0,70,0,0,5395,0,70,0,0,70,5395,5395,0,70,0,0,70,5395,0,0,0,0,0,0,0,5,0,1,0,0,1,5,5395,0,70,0,0,70,5395,5395,0,70,0,0,70,5395,1089,1891,4331,14.6752058554437,13.8517840805124,6.07502287282708,65.3979871912168,19.9268069533394,34.6020128087832,79.2497712717292,1.28087831655993
"49",60,7077,10,1693,1287,70,4027,486.966666666667,422,38.6666666666667,594.238095238095,510.766666666667,376.738095238095,668.863095238095,381.5,419.5,41,382.5,361,358.5,467.5,339.199441406749,211.505262318135,6.34209919681348,549.688908158616,451.949270252915,217.745221832968,644.527159307724,18,15,4,33,31,19,30,955,686,45,1825,1415,686,2100,160,174,30,163,133,133,174,6909,0,168,0,0,6444,0,168,0,0,168,6444,6444,0,168,0,0,168,6444,412,0,0,0,0,0,412,6,0,3,0,0,3,6,6856,0,168,0,0,168,6856,6032,0,168,0,0,168,6032,1357,3050,5314,23.9225660590646,18.1856718948707,0.989119683481701,56.902642362583,19.1747915783524,43.097357637417,75.0883142574537,2.37388724035608
"50",61,8068,8,4412,1200,295,2161,482.226495726496,201.733333333333,70.9523809523809,163.602451641925,460.13216374269,173.785964912281,195.061111111111,270,178,57,113,238,125,128.5,572.158281867354,134.934973690503,36.5853293995476,127.246841650368,543.491843249629,132.670450931493,148.77053230566,41,23,12,58,60,34,51,1928,501,137,489,2049,501,525,50,79,43,56,81,60,56,7367,0,701,0,0,5701.25,0,300.5,0,0,300.5,5701.25,5552.5,0,285.5,0,0,285.5,5552.5,480.68408284444,0,67.6849318534044,0,0,67.6849318534044,480.68408284444,7,0,6,0,0,6,7,6471,0,405,0,0,405,6471,5229,0,226,0,0,226,5229,1495,5907,3361,54.6851760039663,14.873574615766,3.65642042637581,26.7848289538919,18.5299950421418,73.2151710461081,41.6584035696579,8.68864650470996
"51",62,3814,10,0,2523,44,1247,0,884.6,22,265.491666666667,891.933333333333,891.933333333333,274.291666666667,0,828.5,22,204,837,837,206,0,281.948430533661,5,145.725206207525,277.413828052616,277.413828052616,147.240299418461,0,24,2,22,24,24,22,0,1348,27,516,1348,1348,516,0,585,17,123,597,597,135,2703,0,1111,0,0,1176.33333333333,0,368.416666666667,0,0,368.416666666667,1176.33333333333,1025,0,302,0,0,302,1025,354.943785203349,0,231.652401075396,0,0,231.652401075396,354.943785203349,14,0,14,0,0,14,14,1652,0,701,0,0,701,1652,849,0,167,0,0,167,849,2567,2567,3770,0,66.1510225485055,1.15364446775039,32.6953329837441,67.3046670162559,67.3046670162559,98.8463555322496,29.1295228106974
"52",63,6769,16,1687,515,2378,2189,459.15,227.5,725.716666666667,425.516666666667,789.437878787879,723.511111111111,1129.86428571429,415.5,197.5,580,318,668.5,561,726,250.297076786246,104.420818203187,464.637177406249,281.023195194631,518.714123265431,460.091457276958,981.875675307786,29,7,27,44,47,34,34,800,381,1393,873,1680,1436,2851,173,134,272,144,209,269,338,5071,0,1698,0,0,3679.5,0,1698,0,0,1698,3679.5,3679.5,0,1698,0,0,1698,3679.5,1239.5,0,0,0,0,0,1239.5,12,0,7,0,0,7,12,4919,0,1698,0,0,1698,4919,2440,0,1698,0,0,1698,2440,2893,4580,2704,24.9224405377456,7.60821391638351,35.1307430935145,32.3386024523563,42.7389570098981,67.6613975476437,39.9468163687398,25.0849460777072
"53",64,7784,10,6353,16,203,1212,1296.61904761905,16,47.1666666666667,260.433333333333,1318.21428571429,45.5714285714286,297.6,937,16,46.5,133.5,900.5,39,161,1282.10026630915,0,22.2465928533424,267.025814854774,1327.55545215797,21.8714206437268,302.002799117199,26,1,8,24,27,9,24,3625,16,78,754,3747,78,870,119,16,24,74,112,24,74,7206,0,578,0,0,5519,0,467.5,0,0,467.5,5519,5234,0,467.5,0,0,467.5,5234,1351.85230980317,0,74.5,0,0,74.5,1351.85230980317,8,0,5,0,0,5,8,7045,0,542,0,0,542,7045,4278,0,393,0,0,393,4278,219,6572,1228,81.6161356628982,0.205549845837616,2.60791366906475,15.5704008221994,2.81346351490236,84.4295991778006,15.775950668037,7.42548818088386
"54",65,6434,12,1126,176,447,4685,304.933333333333,103.5,141.142857142857,985.921245421245,351.053113553114,166.625,1662,286.5,98.5,140,755.5,283,159.5,1397,180.778632915558,19.0134350376268,41.4738075620021,716.269205053243,202.22353225097,60.1974407623345,835.725078095344,18,7,13,35,33,19,23,568,128,200,2054,674,259,2992,112,84,93,282,147,97,830,4949,0,1485,0,0,1700.20952380952,0,775.166666666667,0,0,775.166666666667,1700.20952380952,1502,0,765.5,0,0,765.5,1502,741.823329810415,0,99.2852854246206,0,0,99.2852854246206,741.823329810415,19,0,14,0,0,14,19,2729,0,917,0,0,917,2729,944,0,658,0,0,658,944,623,1749,4861,17.5007771215418,2.73546782716817,6.9474665837737,72.8162884675163,9.68293441094187,27.1837115324837,75.5517562946845,23.0805097917314
"55",66,6806,10,1261,2972,285,2288,152.771428571429,329.270238095238,87.1666666666667,165.780288821721,398.654545454545,327.861274509804,181.496825396825,129.5,284,82,124,280.5,275,130.5,88.6606247270511,231.457636021006,22.4961393301999,120.479410841111,365.554206608518,231.113557447046,123.668316926571,39,47,12,65,66,53,67,331,877,130,491,1256,877,491,56,65,63,47,55,65,47,6336,0,470,0,0,4339.66666666667,0,369.5,0,0,369.5,4339.66666666667,3994,0,369.5,0,0,369.5,3994,1367.97108349979,0,64.5,0,0,64.5,1367.97108349979,9,0,5,0,0,5,9,5971,0,434,0,0,434,5971,3054,0,305,0,0,305,3054,3257,4518,5260,18.5277696150455,43.667352336174,4.18748163385248,33.617396414928,47.8548339700264,66.382603585072,77.284748751102,6.90567146635322
"56",67,8200,10,2317,1157,3232,1494,356.722222222222,263.578571428571,400.533333333333,159.837229437229,698.091774891775,429.695054945055,668.761363636364,273.5,254.5,299.5,138,408.5,326,585.5,222.103802381121,144.72236344559,259.85022615471,106.37852908212,587.260470802415,320.107772911524,523.462336548797,29,19,41,45,46,49,41,883,484,930,425,1784,1056,1751,169,89,130,57,131,75,141,8189,0,11,0,0,8189,0,11,0,0,11,8189,8189,0,11,0,0,11,8189,0,0,0,0,0,0,0,5,0,1,0,0,1,5,8189,0,11,0,0,11,8189,8189,0,11,0,0,11,8189,4389,6706,2651,28.2560975609756,14.109756097561,39.4146341463415,18.219512195122,53.5243902439024,81.780487804878,32.3292682926829,0.134146341463415
"57",68,6551,10,2851,911,1279,1510,457.004545454545,179.083333333333,788.066666666667,240.366666666667,929.015151515152,562.916666666667,528,399.5,160.5,797,201,570.5,554.5,277,304.990099898409,95.9564225980622,96.5617223648463,166.405044108971,819.733880620453,421.710993017631,511.171002747491,30,22,12,32,33,28,37,1036,325,900,557,2204,1068,1401,133,74,666,77,146,104,113,5826,0,725,0,0,4659,0,725,0,0,725,4659,4659,0,725,0,0,725,4659,1113,0,0,0,0,0,1113,7,0,4,0,0,4,7,5772,0,725,0,0,725,5772,3546,0,725,0,0,725,3546,2190,5041,2421,43.5200732712563,13.9062738513204,19.5237368340711,23.0499160433522,33.4300106853915,76.9500839566478,36.9561898946726,11.0670126698214
"58",69,6053,14,2030,585,3197,241,319.433333333333,359.333333333333,472.945238095238,60.7222222222222,2783.31111111111,562.616233766234,574.246753246753,238.5,352,343,48.5,2514,424,395.5,245.056486399855,93.4426012966897,385.427887405558,24.89278541285,1103.82823298764,449.754508111293,485.607708763295,43,12,49,21,25,50,44,839,461,1236,99,4311,1389,1476,98,265,77,39,1726,92,89,5702,0,351,0,0,2804.5,0,286,0,0,286,2804.5,1924.5,0,286,0,0,286,1924.5,2058.51189076058,0,21,0,0,21,2058.51189076058,17,0,10,0,0,10,17,5400,0,307,0,0,307,5400,1089,0,265,0,0,265,1089,3782,5812,826,33.5370890467537,9.66462910953246,52.8167850652569,3.98149677845696,62.4814141747894,96.018503221543,13.6461258879894,5.79877746571948
"59",70,6599,10,401,276,4178,1744,191,182.5,559.394871794872,206.901960784314,628.758838383838,584.9,2428.66666666667,197.5,182.5,435,165.5,523,441.5,2309.5,24.5865817062885,36.5,470.531758799874,138.572513157307,496.6925956673,499.398087212126,1357.50296988437,6,5,46,44,45,46,15,218,219,1411,481,1486,1486,4250,151,146,70,70,69,62,941,6184,0,415,0,0,4292,0,285.5,0,0,285.5,4292,4217,0,285.5,0,0,285.5,4217,1488.89054213546,0,24.5,0,0,24.5,1488.89054213546,9,0,6,0,0,6,9,5854,0,310,0,0,310,5854,2805,0,261,0,0,261,2805,4454,4855,2020,6.07667828458857,4.18245188664949,63.3126231247159,26.4282467040461,67.4950750113654,73.5717532959539,30.6106985906956,6.28883164115775
"60",71,7412,10,242,1446,2684,3040,66.5,291.75,219.702380952381,256.39479638009,346.311840120664,327.202991452991,1190.63333333333,68,262.5,158,199.5,224.5,231.5,1028.5,29.9457843443781,180.782790749682,170.665041455011,167.526506422005,337.333277104387,270.547436455321,788.871557758116,5,24,58,61,61,62,26,107,561,619,664,1226,902,2443,23,103,51,92,56,61,336,7323,0,89,0,0,7323,0,89,0,0,89,7323,7323,0,89,0,0,89,7323,0,0,0,0,0,0,0,5,0,3,0,0,3,5,7323,0,89,0,0,89,7323,7323,0,89,0,0,89,7323,4130,4372,4486,3.26497571505667,19.5089044792229,36.2115488397194,41.0145709660011,55.7204533189423,58.9854290339989,60.523475445224,1.20075553157043
"61",72,7410,12,2023,2144,125,3118,399.741666666667,416.166666666667,76.3333333333333,414.440170940171,593.146581196581,412.678282828283,417.405494505495,367,417.5,73,377.5,549,439.5,363.5,167.045778025254,202.973459133354,6.18241233033047,283.886343101133,342.397774111584,217.187495057184,287.384780592871,30,34,6,51,51,36,52,656,708,85,948,1248,708,969,197,165,71,98,237,147,98,6699,0,711,0,0,4613,0,711,0,0,711,4613,4613,0,711,0,0,711,4613,1841,0,0,0,0,0,1841,9,0,4,0,0,4,9,6454,0,711,0,0,711,6454,2772,0,711,0,0,711,2772,2269,4292,5262,27.3009446693657,28.9338731443995,1.68690958164642,42.0782726045884,30.6207827260459,57.9217273954116,71.0121457489878,9.59514170040486
"62",73,7410,10,694,55,2597,4064,111.625,44,490.72619047619,404.609722222222,392.627976190476,458.844444444444,1089.48333333333,94,44,383.5,251.5,261,330.5,636,43.8329717103338,1,327.097988957726,361.004580778235,356.286573347693,346.200790477613,1066.93797387335,27,5,35,53,53,37,36,187,45,1027,1162,1126,1027,2845,61,43,150,58,59,73,119,7374,0,36,0,0,7374,0,36,0,0,36,7374,7374,0,36,0,0,36,7374,0,0,0,0,0,0,0,5,0,2,0,0,2,5,7374,0,36,0,0,36,7374,7374,0,36,0,0,36,7374,2652,3346,4119,9.36572199730094,0.742240215924426,35.0472334682861,54.8448043184885,35.7894736842105,45.1551956815115,55.587044534413,0.48582995951417
