Dyad,Cov,StartFrame,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
18,2,1800,1072.0,78.0,247.0,403.0,97.454545454545453,39.0,41.166666666666664,36.636363636363633,116.41666666666667,40.625,46.0,39.0,32.0,27.0,47.0,34.5,100.08393171948109,4.0,19.565417336605819,21.955627678954194,148.08638151055243,17.087550292537546,11.0,2.0,6.0,11.0,12.0,8.0,268.0,43.0,75.0,88.0,545.0,75.0,14.0,35.0,20.0,13.0,14.0,20.0,304.0,1339.0,157.0,0.0,0.0,76.0,267.80000000000001,52.333333333333336,0.0,0.0,52.333333333333336,410.75,74.0,144.0,53.0,0.0,0.0,53.0,337.0,31.567388235329194,230.79982668970962,12.256517540566822,0.0,0.0,12.256517540566822,340.39636822386927,4.0,5.0,3.0,0.0,0.0,3.0,4.0,122.0,617.0,67.0,0.0,0.0,67.0,913.0,34.0,22.0,37.0,0.0,0.0,37.0,56.0,1293.0,0.0,507.0,0.0,0.0,431.0,0.0,169.0,0.0,0.0,169.0,431.0,525.0,0.0,130.0,0.0,0.0,130.0,525.0,228.69339008083872,0.0,149.13305021579444,0.0,0.0,149.13305021579444,228.69339008083872,3.0,0.0,3.0,0.0,0.0,3.0,3.0,652.0,0.0,368.0,0.0,0.0,368.0,652.0,116.0,0.0,9.0,0.0,0.0,9.0,116.0
18,2,3600,865.0,19.0,17.0,899.0,216.25,19.0,17.0,179.80000000000001,150.16666666666666,18.0,97.5,19.0,17.0,135.0,45.0,18.0,242.87998579545413,0.0,0.0,130.81804156919642,219.22926862584342,1.0,4.0,1.0,1.0,5.0,6.0,2.0,631.0,19.0,17.0,353.0,631.0,19.0,39.0,19.0,17.0,46.0,17.0,17.0,448.0,1164.0,188.0,0.0,0.0,89.599999999999994,194.0,37.600000000000001,0.0,0.0,37.600000000000001,268.66666666666669,103.0,185.0,35.0,0.0,0.0,35.0,236.5,33.18192278937434,65.414065765705161,5.4626001134990645,0.0,0.0,5.4626001134990645,184.59745995604115,5.0,6.0,5.0,0.0,0.0,5.0,6.0,130.0,294.0,46.0,0.0,0.0,46.0,639.0,46.0,105.0,32.0,0.0,0.0,32.0,55.0,971.0,0.0,829.0,0.0,0.0,161.83333333333334,0.0,165.80000000000001,0.0,0.0,165.80000000000001,161.83333333333334,180.0,0.0,69.0,0.0,0.0,69.0,180.0,80.13616883502452,0.0,217.11508469012466,0.0,0.0,217.11508469012466,80.13616883502452,6.0,0.0,5.0,0.0,0.0,5.0,6.0,254.0,0.0,591.0,0.0,0.0,591.0,254.0,6.0,0.0,11.0,0.0,0.0,11.0,6.0
18,2,5400,1279.0,16.0,272.0,233.0,255.80000000000001,8.0,54.399999999999999,23.300000000000001,156.69999999999999,41.142857142857146,216.0,8.0,35.0,21.0,61.5,15.0,179.3269639513255,0.0,57.31526847184788,12.124768039018313,241.15266948553563,52.781026275489168,5.0,2.0,5.0,10.0,10.0,7.0,583.0,8.0,166.0,53.0,834.0,166.0,77.0,8.0,10.0,9.0,8.0,8.0,245.0,1500.0,55.0,0.0,0.0,122.5,500.0,55.0,0.0,0.0,55.0,872.5,122.5,203.0,55.0,0.0,0.0,55.0,872.5,111.5,450.04666424716447,0.0,0.0,0.0,0.0,669.5,2.0,3.0,1.0,0.0,0.0,1.0,2.0,234.0,1136.0,55.0,0.0,0.0,55.0,1542.0,11.0,161.0,55.0,0.0,0.0,55.0,203.0,1245.0,0.0,555.0,0.0,0.0,415.0,0.0,185.0,0.0,0.0,185.0,415.0,177.0,0.0,176.0,0.0,0.0,176.0,177.0,424.27349669759008,0.0,141.80503047024342,0.0,0.0,141.80503047024342,424.27349669759008,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1011.0,0.0,363.0,0.0,0.0,363.0,1011.0,57.0,0.0,16.0,0.0,0.0,16.0,57.0
18,2,7200,1018.0,62.0,0.0,720.0,113.11111111111111,62.0,0.0,80.0,120.0,62.0,76.0,62.0,0.0,75.0,84.0,62.0,114.46828230702594,0.0,0.0,60.677654682574683,110.57727313211035,0.0,9.0,1.0,0.0,9.0,9.0,1.0,414.0,62.0,0.0,200.0,414.0,62.0,22.0,62.0,0.0,6.0,30.0,62.0,89.0,1623.0,88.0,0.0,0.0,89.0,541.0,44.0,0.0,0.0,44.0,570.66666666666663,89.0,451.0,44.0,0.0,0.0,44.0,451.0,0.0,307.93505808855218,11.0,0.0,0.0,11.0,348.06353187632601,1.0,3.0,2.0,0.0,0.0,2.0,3.0,89.0,955.0,55.0,0.0,0.0,55.0,1044.0,89.0,217.0,33.0,0.0,0.0,33.0,217.0,904.0,0.0,896.0,0.0,0.0,180.80000000000001,0.0,179.19999999999999,0.0,0.0,179.19999999999999,180.80000000000001,95.0,0.0,45.0,0.0,0.0,45.0,95.0,161.01229766697946,0.0,220.87589275427956,0.0,0.0,220.87589275427956,161.01229766697946,5.0,0.0,5.0,0.0,0.0,5.0,5.0,479.0,0.0,601.0,0.0,0.0,601.0,479.0,40.0,0.0,22.0,0.0,0.0,22.0,40.0
19,1,0,37.0,248.0,98.0,1417.0,37.0,62.0,19.600000000000001,141.69999999999999,38.299999999999997,38.444444444444443,37.0,44.0,17.0,67.5,27.5,26.0,0.0,54.184868736576263,7.9397732965116825,206.91739897843291,40.070063638581857,42.235085759778002,1.0,4.0,5.0,10.0,10.0,9.0,37.0,150.0,29.0,745.0,150.0,150.0,37.0,10.0,11.0,24.0,10.0,10.0,566.0,803.0,393.0,38.0,0.0,113.2,133.83333333333334,65.5,38.0,0.0,71.833333333333329,195.57142857142858,108.0,115.5,55.0,38.0,0.0,61.5,187.0,24.424577785501228,71.692437227057326,23.128265535198842,0.0,0.0,23.490541831885349,122.95975781049802,5.0,6.0,6.0,1.0,0.0,6.0,7.0,155.0,253.0,116.0,38.0,0.0,116.0,374.0,82.0,60.0,51.0,38.0,0.0,51.0,60.0,1578.0,0.0,222.0,0.0,0.0,315.60000000000002,0.0,44.399999999999999,0.0,0.0,44.399999999999999,315.60000000000002,319.0,0.0,62.0,0.0,0.0,62.0,319.0,147.36838195488204,0.0,26.762660555333433,0.0,0.0,26.762660555333433,147.36838195488204,5.0,0.0,5.0,0.0,0.0,5.0,5.0,489.0,0.0,73.0,0.0,0.0,73.0,489.0,56.0,0.0,10.0,0.0,0.0,10.0,56.0
19,1,1800,0.0,0.0,10.0,1790.0,0.0,0.0,10.0,895.0,10.0,10.0,0.0,0.0,10.0,895.0,10.0,10.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,10.0,1603.0,10.0,10.0,0.0,0.0,10.0,187.0,10.0,10.0,841.0,663.0,207.0,46.0,43.0,210.25,165.75,69.0,46.0,43.0,84.333333333333329,386.75,231.0,145.5,65.0,46.0,43.0,90.0,333.0,91.824220660999899,46.858163643062241,15.769168230019828,0.0,0.0,14.055445761538678,232.09628928528781,4.0,4.0,3.0,1.0,1.0,3.0,4.0,316.0,245.0,90.0,46.0,43.0,98.0,726.0,63.0,127.0,52.0,46.0,43.0,65.0,155.0,1334.0,0.0,466.0,0.0,0.0,266.80000000000001,0.0,93.200000000000003,0.0,0.0,93.200000000000003,266.80000000000001,229.0,0.0,89.0,0.0,0.0,89.0,229.0,71.278047111295066,0.0,68.84300981218064,0.0,0.0,68.84300981218064,71.278047111295066,5.0,0.0,5.0,0.0,0.0,5.0,5.0,401.0,0.0,189.0,0.0,0.0,189.0,401.0,208.0,0.0,18.0,0.0,0.0,18.0,208.0
19,1,3600,228.0,23.0,165.0,1384.0,76.0,23.0,41.25,173.0,52.0,37.600000000000001,43.0,23.0,33.5,61.5,33.5,26.0,62.8702367314349,0.0,26.470502450841391,189.86837546047525,47.026588224109986,24.775794639123081,3.0,1.0,4.0,8.0,8.0,5.0,164.0,23.0,84.0,527.0,164.0,84.0,21.0,23.0,14.0,8.0,14.0,14.0,507.0,1014.0,279.0,0.0,0.0,253.5,338.0,139.5,0.0,0.0,139.5,507.0,253.5,180.0,139.5,0.0,0.0,139.5,520.0,86.5,249.33511585815586,53.5,0.0,0.0,53.5,154.99892472745307,2.0,3.0,2.0,0.0,0.0,2.0,3.0,340.0,690.0,193.0,0.0,0.0,193.0,690.0,167.0,144.0,86.0,0.0,0.0,86.0,311.0,1294.0,0.0,506.0,0.0,0.0,323.5,0.0,168.66666666666666,0.0,0.0,168.66666666666666,323.5,148.5,0.0,196.0,0.0,0.0,196.0,148.5,337.00333826239762,0.0,85.495938824926384,0.0,0.0,85.495938824926384,337.00333826239762,4.0,0.0,3.0,0.0,0.0,3.0,4.0,905.0,0.0,257.0,0.0,0.0,257.0,905.0,92.0,0.0,53.0,0.0,0.0,53.0,92.0
19,1,5400,32.0,11.0,88.0,1669.0,32.0,11.0,44.0,333.80000000000001,32.75,33.0,32.0,11.0,44.0,191.0,35.5,39.0,0.0,0.0,5.0,208.16282088788094,13.935117509371782,16.083117442419759,1.0,1.0,2.0,5.0,4.0,3.0,32.0,11.0,49.0,674.0,49.0,49.0,32.0,11.0,39.0,143.0,11.0,11.0,724.0,763.0,313.0,0.0,0.0,241.33333333333334,190.75,104.33333333333333,0.0,0.0,104.33333333333333,371.75,250.0,169.0,93.0,0.0,0.0,93.0,470.5,94.911654828172814,143.75739111433541,48.030083165542088,0.0,0.0,48.030083165542088,203.29827225040552,3.0,4.0,3.0,0.0,0.0,3.0,4.0,353.0,403.0,168.0,0.0,0.0,168.0,524.0,121.0,22.0,52.0,0.0,0.0,52.0,22.0,1162.0,0.0,638.0,0.0,0.0,290.5,0.0,212.66666666666666,0.0,0.0,212.66666666666666,290.5,208.5,0.0,169.0,0.0,0.0,169.0,208.5,188.680285138644,0.0,136.22611921197623,0.0,0.0,136.22611921197623,188.680285138644,4.0,0.0,3.0,0.0,0.0,3.0,4.0,604.0,0.0,397.0,0.0,0.0,397.0,604.0,141.0,0.0,72.0,0.0,0.0,72.0,141.0
19,1,7200,238.0,123.0,237.0,1202.0,39.666666666666664,61.5,79.0,100.16666666666667,54.363636363636367,72.0,37.0,61.5,45.0,91.5,57.0,60.0,25.414344156182526,1.5,74.9933330370107,63.809394989208982,46.681264934315656,58.726484655562352,6.0,2.0,3.0,12.0,11.0,5.0,70.0,63.0,183.0,235.0,183.0,183.0,10.0,60.0,9.0,30.0,9.0,9.0,1043.0,514.0,243.0,0.0,0.0,347.66666666666669,171.33333333333334,81.0,0.0,0.0,81.0,389.25,298.0,87.0,74.0,0.0,0.0,74.0,389.0,222.02452317005188,158.98497483165576,35.052341814302032,0.0,0.0,35.052341814302032,278.39753501063905,3.0,3.0,3.0,0.0,0.0,3.0,4.0,641.0,394.0,127.0,0.0,0.0,127.0,692.0,104.0,33.0,42.0,0.0,0.0,42.0,87.0,889.0,0.0,911.0,0.0,0.0,296.33333333333331,0.0,303.66666666666669,0.0,0.0,303.66666666666669,296.33333333333331,228.0,0.0,230.0,0.0,0.0,230.0,228.0,201.43209498212761,0.0,220.56946499660577,0.0,0.0,220.56946499660577,201.43209498212761,3.0,0.0,3.0,0.0,0.0,3.0,3.0,570.0,0.0,603.0,0.0,0.0,603.0,570.0,91.0,0.0,78.0,0.0,0.0,78.0,91.0
19,2,0,0.0,359.0,179.0,1262.0,0.0,71.799999999999997,59.666666666666664,180.28571428571428,89.666666666666671,89.666666666666671,0.0,62.0,65.0,147.0,82.0,82.0,0.0,37.626586345295799,35.311313893551016,195.70291937797251,42.133386075916356,42.133386075916356,0.0,5.0,3.0,7.0,6.0,6.0,0.0,145.0,100.0,643.0,145.0,145.0,0.0,41.0,14.0,9.0,41.0,41.0,270.0,1396.0,56.0,78.0,0.0,135.0,698.0,56.0,78.0,0.0,67.0,555.33333333333337,135.0,698.0,56.0,78.0,0.0,67.0,523.0,49.0,175.0,0.0,0.0,0.0,11.0,397.06786433667594,2.0,2.0,1.0,1.0,0.0,2.0,3.0,184.0,873.0,56.0,78.0,0.0,78.0,1057.0,86.0,523.0,56.0,78.0,0.0,56.0,86.0,1600.0,0.0,200.0,0.0,0.0,800.0,0.0,100.0,0.0,0.0,100.0,800.0,800.0,0.0,100.0,0.0,0.0,100.0,800.0,708.0,0.0,27.0,0.0,0.0,27.0,708.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1508.0,0.0,127.0,0.0,0.0,127.0,1508.0,92.0,0.0,73.0,0.0,0.0,73.0,92.0
19,2,1800,54.0,49.0,74.0,1623.0,27.0,24.5,74.0,324.60000000000002,44.25,61.5,27.0,24.5,74.0,431.0,31.0,61.5,8.0,2.5,0.0,184.59317430501054,30.408674749156695,34.5,2.0,2.0,1.0,5.0,4.0,2.0,35.0,27.0,74.0,502.0,96.0,96.0,19.0,22.0,74.0,27.0,19.0,27.0,505.0,1295.0,0.0,0.0,0.0,252.5,647.5,0.0,0.0,0.0,0.0,1800.0,252.5,647.5,0.0,0.0,0.0,0.0,1800.0,87.5,298.5,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,340.0,946.0,0.0,0.0,0.0,0.0,1800.0,165.0,349.0,0.0,0.0,0.0,0.0,1800.0,1325.0,0.0,475.0,0.0,0.0,441.66666666666669,0.0,158.33333333333334,0.0,0.0,158.33333333333334,441.66666666666669,257.0,0.0,154.0,0.0,0.0,154.0,257.0,387.62983487973275,0.0,86.194869659136643,0.0,0.0,86.194869659136643,387.62983487973275,3.0,0.0,3.0,0.0,0.0,3.0,3.0,981.0,0.0,266.0,0.0,0.0,266.0,981.0,87.0,0.0,55.0,0.0,0.0,55.0,87.0
19,2,3600,88.0,25.0,55.0,1632.0,29.333333333333332,12.5,55.0,408.0,42.0,26.666666666666668,24.0,12.5,55.0,374.5,52.0,14.0,23.976840677805924,1.5,0.0,131.39063893596074,22.912878474779198,20.072092289766129,3.0,2.0,1.0,4.0,4.0,3.0,61.0,14.0,55.0,620.0,61.0,55.0,3.0,11.0,55.0,263.0,3.0,11.0,214.0,1211.0,119.0,0.0,256.0,107.0,403.66666666666669,59.5,0.0,256.0,59.5,560.33333333333337,107.0,284.0,59.5,0.0,256.0,59.5,308.0,101.0,313.33723401827342,0.5,0.0,0.0,0.5,373.95216568730046,2.0,3.0,2.0,0.0,1.0,2.0,3.0,208.0,833.0,60.0,0.0,256.0,60.0,1089.0,6.0,94.0,59.0,0.0,256.0,59.0,284.0,1352.0,0.0,448.0,0.0,0.0,450.66666666666669,0.0,149.33333333333334,0.0,0.0,149.33333333333334,450.66666666666669,361.0,0.0,185.0,0.0,0.0,185.0,361.0,359.58525491954691,0.0,74.994814635561454,0.0,0.0,74.994814635561454,359.58525491954691,3.0,0.0,3.0,0.0,0.0,3.0,3.0,929.0,0.0,218.0,0.0,0.0,218.0,929.0,62.0,0.0,45.0,0.0,0.0,45.0,62.0
19,2,5400,158.0,0.0,0.0,1642.0,39.5,0.0,0.0,410.5,39.5,0.0,32.5,0.0,0.0,431.5,32.5,0.0,15.787653403846944,0.0,0.0,264.34305362539794,15.787653403846944,0.0,4.0,0.0,0.0,4.0,4.0,0.0,66.0,0.0,0.0,733.0,66.0,0.0,27.0,0.0,0.0,46.0,27.0,0.0,405.0,1355.0,40.0,0.0,0.0,202.5,677.5,40.0,0.0,0.0,40.0,880.0,202.5,677.5,40.0,0.0,0.0,40.0,880.0,147.5,542.5,0.0,0.0,0.0,0.0,690.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,350.0,1220.0,40.0,0.0,0.0,40.0,1570.0,55.0,135.0,40.0,0.0,0.0,40.0,190.0,1449.0,0.0,351.0,0.0,0.0,724.5,0.0,175.5,0.0,0.0,175.5,724.5,724.5,0.0,175.5,0.0,0.0,175.5,724.5,494.5,0.0,113.5,0.0,0.0,113.5,494.5,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1219.0,0.0,289.0,0.0,0.0,289.0,1219.0,230.0,0.0,62.0,0.0,0.0,62.0,230.0
19,2,7200,30.0,82.0,58.0,1630.0,15.0,82.0,29.0,407.5,56.666666666666664,70.0,15.0,82.0,29.0,199.0,38.0,70.0,4.0,0.0,2.0,464.69048838985287,40.581878824037815,43.0,2.0,1.0,2.0,4.0,3.0,2.0,19.0,82.0,31.0,1199.0,113.0,113.0,11.0,82.0,27.0,33.0,19.0,27.0,419.0,1302.0,79.0,0.0,0.0,419.0,651.0,79.0,0.0,0.0,79.0,860.5,419.0,651.0,79.0,0.0,0.0,79.0,860.5,0.0,487.0,0.0,0.0,0.0,0.0,696.5,1.0,2.0,1.0,0.0,0.0,1.0,2.0,419.0,1138.0,79.0,0.0,0.0,79.0,1557.0,419.0,164.0,79.0,0.0,0.0,79.0,164.0,1417.0,0.0,383.0,0.0,0.0,708.5,0.0,383.0,0.0,0.0,383.0,708.5,708.5,0.0,383.0,0.0,0.0,383.0,708.5,453.5,0.0,0.0,0.0,0.0,0.0,453.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1162.0,0.0,383.0,0.0,0.0,383.0,1162.0,255.0,0.0,383.0,0.0,0.0,383.0,255.0
21,1,0,483.0,839.0,176.0,302.0,69.0,119.85714285714286,44.0,30.199999999999999,149.80000000000001,126.875,53.0,134.0,48.0,29.0,108.0,48.5,41.565782630840545,88.466989116083894,19.104973174542799,16.228370220080635,123.29217331201524,134.40092773117306,7.0,7.0,4.0,10.0,10.0,8.0,155.0,270.0,63.0,54.0,406.0,406.0,18.0,26.0,17.0,3.0,17.0,17.0,408.0,880.0,367.0,15.0,130.0,136.0,125.71428571428571,61.166666666666664,15.0,26.0,76.400000000000006,236.33333333333334,155.0,105.0,54.0,15.0,22.0,82.0,244.0,82.344803519509753,95.680591084106922,26.409699396665278,0.0,9.5289033996572758,19.324595726689857,133.51237978388207,3.0,7.0,6.0,1.0,5.0,5.0,6.0,226.0,321.0,100.0,15.0,42.0,100.0,429.0,27.0,2.0,28.0,15.0,15.0,50.0,2.0,1449.0,0.0,351.0,0.0,0.0,362.25,0.0,117.0,0.0,0.0,117.0,362.25,295.0,0.0,119.0,0.0,0.0,119.0,295.0,143.96418825527411,0.0,73.498299300051841,0.0,0.0,73.498299300051841,143.96418825527411,4.0,0.0,3.0,0.0,0.0,3.0,4.0,607.0,0.0,206.0,0.0,0.0,206.0,607.0,252.0,0.0,26.0,0.0,0.0,26.0,252.0
21,1,1800,77.0,817.0,483.0,423.0,77.0,90.777777777777771,80.5,52.875,172.125,185.71428571428572,77.0,98.0,67.0,53.5,168.0,208.0,0.0,46.80165661307722,54.844477084449139,28.794259410514449,123.3495414462494,126.14018764365109,1.0,9.0,6.0,8.0,8.0,7.0,77.0,175.0,185.0,99.0,424.0,424.0,77.0,28.0,30.0,6.0,28.0,28.0,218.0,1076.0,356.0,0.0,150.0,72.666666666666671,215.19999999999999,71.200000000000003,0.0,50.0,71.200000000000003,288.80000000000001,89.0,188.0,53.0,0.0,35.0,53.0,204.0,32.724438710066352,123.93611257418074,36.575401569907612,0.0,34.727510708370673,36.575401569907612,139.77038312890181,3.0,5.0,5.0,0.0,3.0,5.0,5.0,102.0,409.0,133.0,0.0,98.0,133.0,471.0,27.0,31.0,35.0,0.0,17.0,35.0,137.0,1710.0,0.0,90.0,0.0,0.0,570.0,0.0,45.0,0.0,0.0,45.0,570.0,558.0,0.0,45.0,0.0,0.0,45.0,558.0,126.84110795269279,0.0,4.0,0.0,0.0,4.0,126.84110795269279,3.0,0.0,2.0,0.0,0.0,2.0,3.0,731.0,0.0,49.0,0.0,0.0,49.0,731.0,421.0,0.0,41.0,0.0,0.0,41.0,421.0
21,1,3600,152.0,554.0,609.0,485.0,30.399999999999999,42.615384615384613,60.899999999999999,37.307692307692307,109.58333333333333,96.916666666666671,25.0,37.0,45.5,29.0,87.0,78.0,22.561914812355798,24.534241257533118,34.665400617907189,24.876261824616332,84.150122136308028,72.862265420601773,5.0,13.0,10.0,13.0,12.0,12.0,74.0,119.0,141.0,86.0,286.0,286.0,10.0,15.0,20.0,2.0,10.0,20.0,411.0,750.0,414.0,31.0,194.0,82.200000000000003,83.333333333333329,46.0,31.0,38.799999999999997,55.625,169.375,38.0,70.0,49.0,31.0,34.0,50.0,138.5,65.706620670979561,40.07215713906325,15.209646062066446,0.0,7.9849859110708508,24.269000288433801,77.409523800369683,5.0,9.0,9.0,1.0,5.0,8.0,8.0,174.0,155.0,67.0,31.0,52.0,112.0,329.0,15.0,32.0,19.0,31.0,31.0,30.0,97.0,1415.0,0.0,385.0,0.0,0.0,353.75,0.0,96.25,0.0,0.0,96.25,353.75,327.0,0.0,92.5,0.0,0.0,92.5,327.0,96.172696229231292,0.0,65.15894029218093,0.0,0.0,65.15894029218093,96.172696229231292,4.0,0.0,4.0,0.0,0.0,4.0,4.0,499.0,0.0,171.0,0.0,0.0,171.0,499.0,262.0,0.0,29.0,0.0,0.0,29.0,262.0
21,1,5400,309.0,418.0,525.0,548.0,61.799999999999997,59.714285714285715,58.333333333333336,49.81818181818182,113.81818181818181,85.727272727272734,49.0,59.0,51.0,49.0,69.0,72.0,47.114329030561393,35.30970844122168,34.679484809706544,26.737165763368623,122.98840904870093,67.777833476320268,5.0,7.0,9.0,11.0,11.0,11.0,145.0,116.0,122.0,112.0,411.0,215.0,18.0,13.0,12.0,7.0,12.0,12.0,182.0,1023.0,245.0,28.0,322.0,91.0,170.5,61.25,28.0,80.5,68.25,305.39999999999998,91.0,121.0,58.0,28.0,63.0,67.5,262.0,31.0,131.94032742114899,31.877695964420013,0.0,46.997340350279394,25.878321042911576,137.35151983141648,2.0,6.0,4.0,1.0,4.0,4.0,5.0,122.0,433.0,103.0,28.0,156.0,103.0,556.0,60.0,36.0,26.0,28.0,40.0,35.0,142.0,1443.0,0.0,357.0,0.0,0.0,481.0,0.0,119.0,0.0,0.0,119.0,481.0,361.0,0.0,86.0,0.0,0.0,86.0,361.0,355.648703076505,0.0,70.517137396994968,0.0,0.0,70.517137396994968,355.648703076505,3.0,0.0,3.0,0.0,0.0,3.0,3.0,964.0,0.0,217.0,0.0,0.0,217.0,964.0,118.0,0.0,54.0,0.0,0.0,54.0,118.0
21,1,7200,315.0,597.0,314.0,574.0,52.5,74.625,78.5,57.399999999999999,111.45454545454545,82.818181818181813,44.0,56.5,26.5,50.5,61.0,52.0,29.403797940628916,46.162586311860821,99.896196123776406,31.324750597570606,120.70803515949598,73.703112283882419,6.0,8.0,4.0,10.0,11.0,11.0,95.0,158.0,251.0,123.0,462.0,269.0,21.0,18.0,10.0,15.0,21.0,10.0,986.0,520.0,241.0,0.0,53.0,493.0,173.33333333333334,120.5,0.0,26.5,120.5,519.66666666666663,493.0,185.0,120.5,0.0,26.5,120.5,468.0,25.0,100.36046144883063,25.5,0.0,7.5,25.5,232.7292179527291,2.0,3.0,2.0,0.0,2.0,2.0,3.0,518.0,290.0,146.0,0.0,34.0,146.0,827.0,468.0,45.0,95.0,0.0,19.0,95.0,264.0,934.0,0.0,866.0,0.0,0.0,467.0,0.0,433.0,0.0,0.0,433.0,467.0,467.0,0.0,433.0,0.0,0.0,433.0,467.0,12.0,0.0,11.0,0.0,0.0,11.0,12.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,479.0,0.0,444.0,0.0,0.0,444.0,479.0,455.0,0.0,422.0,0.0,0.0,422.0,455.0
21,2,0,0.0,788.0,718.0,294.0,0.0,98.5,79.777777777777771,32.666666666666664,150.59999999999999,150.59999999999999,0.0,53.5,78.0,31.0,92.5,92.5,0.0,130.97041650693487,46.685181512333294,23.338094752285727,164.29193528594152,164.29193528594152,0.0,8.0,9.0,9.0,10.0,10.0,0.0,426.0,157.0,74.0,598.0,598.0,0.0,8.0,15.0,9.0,8.0,8.0,106.0,1618.0,76.0,0.0,0.0,35.333333333333336,539.33333333333337,38.0,0.0,0.0,38.0,574.66666666666663,41.0,257.0,38.0,0.0,0.0,38.0,298.0,10.964589468932351,536.20539182501898,7.0,0.0,0.0,7.0,544.23789732881414,3.0,3.0,2.0,0.0,0.0,2.0,3.0,45.0,1290.0,45.0,0.0,0.0,45.0,1335.0,20.0,71.0,31.0,0.0,0.0,31.0,91.0,1747.0,0.0,53.0,0.0,0.0,436.75,0.0,17.666666666666668,0.0,0.0,17.666666666666668,436.75,199.5,0.0,20.0,0.0,0.0,20.0,199.5,537.07791566959816,0.0,3.2998316455372221,0.0,0.0,3.2998316455372221,537.07791566959816,4.0,0.0,3.0,0.0,0.0,3.0,4.0,1334.0,0.0,20.0,0.0,0.0,20.0,1334.0,14.0,0.0,13.0,0.0,0.0,13.0,14.0
