Dyad,CoderGender,SorH,Conv,Distant,Aloof,Unsociable,Introverted,Antisocial
0.0,1.0587178120372463e-39,1.3539233725261633e-64,4.576573260307875e-30,6.879092976113005e-29
1.0587178120372463e-39,0.0,2.920968059332487e-32,6.7499204531391845e-37,1.9121915264332852e-32
1.3539233725261633e-64,2.920968059332487e-32,0.0,1.8467857796691903e-44,3.6239234167253723e-41
4.576573260307875e-30,6.7499204531391845e-37,1.8467857796691903e-44,0.0,1.9982867424024214e-63
6.879092976113005e-29,1.9121915264332852e-32,3.6239234167253723e-41,1.9982867424024214e-63,0.0
