Timid,Yielding,Awkward,Shy,Meek
1.0,0.6598299880773093,0.6703151443705112,0.7871883444433285,0.7949426343297231
0.6598299880773093,1.0,0.5553535108014263,0.63358581357055,0.6678203669581257
0.6703151443705112,0.5553535108014263,1.0,0.7357641508388824,0.5806501360022067
0.7871883444433285,0.63358581357055,0.7357641508388824,1.0,0.770721813722821
0.7949426343297231,0.6678203669581257,0.5806501360022067,0.770721813722821,1.0
