Dyad,CoderGender,SorH,Conv,Distant,Aloof,Unsociable,Introverted,Antisocial
0.0,2.636433150040557e-68,1.8445012505804097e-69,2.2381447912347256e-69,8.472277171130432e-66
2.636433150040557e-68,0.0,1.1238612933599124e-59,2.592214741788699e-44,1.5312301069334286e-47
1.8445012505804097e-69,1.1238612933599124e-59,0.0,4.318960588854031e-65,1.397288247753662e-82
2.2381447912347256e-69,2.592214741788699e-44,4.318960588854031e-65,0.0,6.502794211422739e-79
8.472277171130432e-66,1.5312301069334286e-47,1.397288247753662e-82,6.502794211422739e-79,0.0
