Timid,Yielding,Awkward,Shy,Meek
1.0,0.6433803444217011,0.7734018110669704,0.8584889195652807,0.8800365243467426
0.6433803444217011,1.0,0.4707534782304893,0.5387415732038304,0.5986998432817514
0.7734018110669704,0.4707534782304893,1.0,0.8356815190619159,0.7653110229134854
0.8584889195652807,0.5387415732038304,0.8356815190619159,1.0,0.9077505719178387
0.8800365243467426,0.5986998432817514,0.7653110229134854,0.9077505719178387,1.0
