Dyad,Cov,SectionStartTime,TalkID,Start,End,Duration,TalkType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min
7,1,0,17,4767,4796,30,3,28.0,0.0,0.0,2.0,28.0,0.0,0.0,2.0,28.0,0.0,28.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,2.0,28.0,0.0,28.0,0.0,0.0,2.0,28.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0
7,1,0,18,4797,5528,732,1,385.0,0.0,99.0,248.0,128.33333333333334,0.0,49.5,82.666666666666671,242.0,49.5,175.0,0.0,49.5,80.0,242.0,49.5,73.911358321227524,0.0,28.5,49.841972495299807,56.0,28.5,3.0,0.0,2.0,3.0,2.0,2.0,186.0,0.0,78.0,145.0,298.0,78.0,24.0,0.0,21.0,23.0,186.0,21.0,39.0,517.0,176.0,0.0,0.0,39.0,517.0,176.0,0.0,0.0,176.0,278.0,39.0,517.0,176.0,0.0,0.0,176.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,39.0,517.0,176.0,0.0,0.0,176.0,517.0,39.0,517.0,176.0,0.0,0.0,176.0,39.0
7,1,0,19,5529,5891,363,3,162.0,0.0,0.0,201.0,40.5,0.0,0.0,40.200000000000003,40.5,0.0,37.5,0.0,0.0,25.0,37.5,0.0,23.5,0.0,0.0,30.746707140765498,23.5,0.0,4.0,0.0,0.0,5.0,4.0,0.0,74.0,0.0,0.0,97.0,74.0,0.0,13.0,0.0,0.0,9.0,13.0,0.0,217.0,0.0,0.0,0.0,146.0,217.0,0.0,0.0,0.0,146.0,0.0,363.0,217.0,0.0,0.0,0.0,146.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,217.0,0.0,0.0,0.0,146.0,0.0,363.0,217.0,0.0,0.0,0.0,146.0,0.0,363.0
7,1,0,20,5892,6435,544,1,353.0,0.0,70.0,121.0,117.66666666666667,0.0,70.0,40.333333333333336,141.0,70.0,61.0,0.0,70.0,29.0,61.0,70.0,116.51704691684483,0.0,0.0,34.422215049134891,149.13305021579444,0.0,3.0,0.0,1.0,3.0,3.0,1.0,280.0,0.0,70.0,87.0,350.0,70.0,12.0,0.0,70.0,5.0,12.0,70.0,0.0,372.0,0.0,102.0,70.0,0.0,186.0,0.0,102.0,70.0,102.0,221.0,0.0,186.0,0.0,102.0,70.0,102.0,221.0,0.0,132.0,0.0,0.0,0.0,0.0,167.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,318.0,0.0,102.0,70.0,102.0,388.0,0.0,54.0,0.0,102.0,70.0,102.0,54.0
7,1,0,21,6436,6730,295,3,210.0,0.0,0.0,85.0,105.0,0.0,0.0,42.5,105.0,0.0,105.0,0.0,0.0,42.5,105.0,0.0,88.0,0.0,0.0,2.5,88.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,193.0,0.0,0.0,45.0,193.0,0.0,17.0,0.0,0.0,40.0,17.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,295.0,0.0,295.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,295.0,0.0,0.0,0.0,0.0,295.0,0.0,295.0,0.0,0.0,0.0,0.0,295.0
7,1,0,22,6731,7425,695,1,512.0,0.0,0.0,183.0,256.0,0.0,0.0,61.0,256.0,0.0,256.0,0.0,0.0,44.0,256.0,0.0,238.0,0.0,0.0,45.306364527146364,238.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,494.0,0.0,0.0,123.0,494.0,0.0,18.0,0.0,0.0,16.0,18.0,0.0,11.0,512.0,172.0,0.0,0.0,11.0,512.0,172.0,0.0,0.0,172.0,261.5,11.0,512.0,172.0,0.0,0.0,172.0,261.5,0.0,0.0,0.0,0.0,0.0,0.0,250.5,1.0,1.0,1.0,0.0,0.0,1.0,2.0,11.0,512.0,172.0,0.0,0.0,172.0,512.0,11.0,512.0,172.0,0.0,0.0,172.0,11.0
7,1,0,23,7426,7650,225,3,24.0,0.0,0.0,201.0,24.0,0.0,0.0,100.5,24.0,0.0,24.0,0.0,0.0,100.5,24.0,0.0,0.0,0.0,0.0,64.5,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,24.0,0.0,0.0,165.0,24.0,0.0,24.0,0.0,0.0,36.0,24.0,0.0,48.0,10.0,0.0,0.0,167.0,48.0,10.0,0.0,0.0,167.0,0.0,225.0,48.0,10.0,0.0,0.0,167.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,48.0,10.0,0.0,0.0,167.0,0.0,225.0,48.0,10.0,0.0,0.0,167.0,0.0,225.0
7,1,0,24,7651,8371,721,1,359.0,0.0,97.0,265.0,179.5,0.0,97.0,66.25,152.0,97.0,179.5,0.0,97.0,76.0,97.0,97.0,98.5,0.0,0.0,20.607947496051128,89.334577105769455,0.0,2.0,0.0,1.0,4.0,3.0,1.0,278.0,0.0,97.0,82.0,278.0,97.0,81.0,0.0,97.0,31.0,81.0,97.0,38.0,522.0,131.0,0.0,30.0,38.0,522.0,131.0,0.0,30.0,131.0,295.0,38.0,522.0,131.0,0.0,30.0,131.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,38.0,522.0,131.0,0.0,30.0,131.0,552.0,38.0,522.0,131.0,0.0,30.0,131.0,38.0
7,1,0,25,8372,8391,20,3,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0
7,1,0,26,8392,8486,95,1,0.0,0.0,0.0,95.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,34.0,23.0,38.0,0.0,0.0,17.0,23.0,38.0,0.0,0.0,38.0,28.5,17.0,23.0,38.0,0.0,0.0,38.0,28.5,9.0,0.0,0.0,0.0,0.0,0.0,20.5,2.0,1.0,1.0,0.0,0.0,1.0,2.0,26.0,23.0,38.0,0.0,0.0,38.0,49.0,8.0,23.0,38.0,0.0,0.0,38.0,8.0
7,1,0,27,8487,8539,53,3,15.0,0.0,0.0,38.0,15.0,0.0,0.0,19.0,15.0,0.0,15.0,0.0,0.0,19.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,15.0,0.0,0.0,21.0,15.0,0.0,15.0,0.0,0.0,17.0,15.0,0.0,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0
7,1,0,28,8540,8998,459,1,0.0,0.0,128.0,331.0,0.0,0.0,64.0,110.33333333333333,64.0,64.0,0.0,0.0,64.0,46.0,64.0,64.0,0.0,0.0,43.0,104.70381506367804,43.0,43.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,107.0,258.0,107.0,107.0,0.0,0.0,21.0,27.0,21.0,21.0,16.0,367.0,0.0,76.0,0.0,16.0,183.5,0.0,76.0,0.0,76.0,191.5,16.0,183.5,0.0,76.0,0.0,76.0,191.5,0.0,128.5,0.0,0.0,0.0,0.0,136.5,1.0,2.0,0.0,1.0,0.0,1.0,2.0,16.0,312.0,0.0,76.0,0.0,76.0,328.0,16.0,55.0,0.0,76.0,0.0,76.0,55.0
7,1,0,29,8999,8999,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7,2,0,0,0,172,173,1,17.0,0.0,0.0,156.0,17.0,0.0,0.0,156.0,17.0,0.0,17.0,0.0,0.0,156.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,156.0,17.0,0.0,17.0,0.0,0.0,156.0,17.0,0.0,0.0,60.0,0.0,97.0,16.0,0.0,60.0,0.0,97.0,16.0,97.0,38.0,0.0,60.0,0.0,97.0,16.0,97.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,60.0,0.0,97.0,16.0,97.0,60.0,0.0,60.0,0.0,97.0,16.0,97.0,16.0
7,2,0,1,173,258,86,3,0.0,0.0,0.0,86.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0
7,2,0,2,259,1142,884,1,396.0,41.0,32.0,415.0,99.0,20.5,32.0,69.166666666666671,78.166666666666671,24.333333333333332,83.5,20.5,32.0,39.0,52.0,26.0,73.874894246963223,5.5,0.0,62.916390727871708,79.089436013217892,7.0395706939809584,4.0,2.0,1.0,6.0,6.0,3.0,216.0,26.0,32.0,164.0,242.0,32.0,13.0,15.0,32.0,10.0,13.0,15.0,0.0,872.0,0.0,0.0,12.0,0.0,872.0,0.0,0.0,12.0,0.0,884.0,0.0,872.0,0.0,0.0,12.0,0.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,872.0,0.0,0.0,12.0,0.0,884.0,0.0,872.0,0.0,0.0,12.0,0.0,884.0
7,2,0,3,1143,1222,80,3,25.0,0.0,0.0,55.0,25.0,0.0,0.0,55.0,25.0,0.0,25.0,0.0,0.0,55.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,55.0,25.0,0.0,25.0,0.0,0.0,55.0,25.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0
7,2,0,4,1223,2620,1398,1,654.0,0.0,354.0,390.0,163.5,0.0,177.0,78.0,252.0,177.0,122.0,0.0,177.0,59.0,265.0,177.0,127.13280457851938,0.0,109.0,42.997674355713706,149.12410938543775,109.0,4.0,0.0,2.0,5.0,4.0,2.0,364.0,0.0,286.0,151.0,432.0,286.0,46.0,0.0,68.0,34.0,46.0,68.0,0.0,1252.0,100.0,23.0,23.0,0.0,1252.0,100.0,23.0,23.0,123.0,637.5,0.0,1252.0,100.0,23.0,23.0,123.0,637.5,0.0,0.0,0.0,0.0,0.0,0.0,614.5,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1252.0,100.0,23.0,23.0,123.0,1252.0,0.0,1252.0,100.0,23.0,23.0,123.0,23.0
7,2,0,5,2621,2680,60,3,0.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0
7,2,0,6,2681,3991,1311,1,615.0,0.0,559.0,137.0,615.0,0.0,279.5,137.0,1174.0,279.5,615.0,0.0,279.5,137.0,1174.0,279.5,0.0,0.0,174.5,0.0,0.0,174.5,1.0,0.0,2.0,1.0,1.0,2.0,615.0,0.0,454.0,137.0,1174.0,454.0,615.0,0.0,105.0,137.0,1174.0,105.0,14.0,1164.0,104.0,0.0,29.0,14.0,582.0,104.0,0.0,29.0,104.0,603.5,14.0,582.0,104.0,0.0,29.0,104.0,603.5,0.0,570.0,0.0,0.0,0.0,0.0,577.5,1.0,2.0,1.0,0.0,1.0,1.0,2.0,14.0,1152.0,104.0,0.0,29.0,104.0,1181.0,14.0,12.0,104.0,0.0,29.0,104.0,26.0
7,2,0,7,3992,4199,208,3,23.0,0.0,74.0,111.0,23.0,0.0,37.0,37.0,32.333333333333336,37.0,23.0,0.0,37.0,38.0,23.0,37.0,0.0,0.0,17.0,9.41629792788369,15.369522511198006,17.0,1.0,0.0,2.0,3.0,3.0,2.0,23.0,0.0,54.0,48.0,54.0,54.0,23.0,0.0,20.0,25.0,20.0,20.0,0.0,208.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,208.0,0.0,208.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,208.0,0.0,0.0,0.0,0.0,208.0,0.0,208.0,0.0,0.0,0.0,0.0,208.0
7,2,0,8,4200,5660,1461,1,221.0,0.0,529.0,711.0,55.25,0.0,88.166666666666671,101.57142857142857,107.14285714285714,88.166666666666671,40.0,0.0,102.0,76.0,60.0,102.0,36.581245194771597,0.0,45.366715650230709,78.325068314879971,109.71577379943216,45.366715650230709,4.0,0.0,6.0,7.0,7.0,6.0,117.0,0.0,140.0,267.0,361.0,140.0,24.0,0.0,13.0,25.0,24.0,13.0,0.0,1461.0,0.0,0.0,0.0,0.0,1461.0,0.0,0.0,0.0,0.0,1461.0,0.0,1461.0,0.0,0.0,0.0,0.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1461.0,0.0,0.0,0.0,0.0,1461.0,0.0,1461.0,0.0,0.0,0.0,0.0,1461.0
7,2,0,9,5661,5772,112,3,0.0,0.0,112.0,0.0,0.0,0.0,112.0,0.0,112.0,112.0,0.0,0.0,112.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,112.0,0.0,112.0,112.0,0.0,0.0,112.0,0.0,112.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,112.0,0.0,0.0,0.0,0.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,112.0
7,2,0,10,5773,6764,992,1,316.0,0.0,458.0,218.0,158.0,0.0,229.0,54.5,193.5,229.0,158.0,0.0,229.0,38.5,158.0,229.0,112.0,0.0,203.0,34.687894141904899,167.74012638602608,203.0,2.0,0.0,2.0,4.0,4.0,2.0,270.0,0.0,432.0,114.0,432.0,432.0,46.0,0.0,26.0,27.0,26.0,26.0,0.0,886.0,65.0,41.0,0.0,0.0,443.0,65.0,41.0,0.0,106.0,443.0,0.0,443.0,65.0,41.0,0.0,106.0,443.0,0.0,349.0,0.0,0.0,0.0,0.0,349.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,792.0,65.0,41.0,0.0,106.0,792.0,0.0,94.0,65.0,41.0,0.0,106.0,94.0
7,2,0,11,6765,7082,318,3,90.0,0.0,0.0,228.0,30.0,0.0,0.0,57.0,30.0,0.0,31.0,0.0,0.0,45.5,31.0,0.0,2.1602468994692869,0.0,0.0,35.135452181521728,2.1602468994692869,0.0,3.0,0.0,0.0,4.0,3.0,0.0,32.0,0.0,0.0,115.0,32.0,0.0,27.0,0.0,0.0,22.0,27.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,318.0,0.0,318.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,318.0,0.0,0.0,0.0,0.0,318.0,0.0,318.0,0.0,0.0,0.0,0.0,318.0
7,2,0,12,7083,7585,503,1,10.0,0.0,276.0,217.0,10.0,0.0,138.0,54.25,95.333333333333329,138.0,10.0,0.0,138.0,51.5,24.0,138.0,0.0,0.0,114.0,38.173125363270948,110.92740368767716,114.0,1.0,0.0,2.0,4.0,3.0,2.0,10.0,0.0,252.0,110.0,252.0,252.0,10.0,0.0,24.0,4.0,10.0,24.0,0.0,418.0,45.0,11.0,29.0,0.0,418.0,45.0,11.0,29.0,56.0,223.5,0.0,418.0,45.0,11.0,29.0,56.0,223.5,0.0,0.0,0.0,0.0,0.0,0.0,194.5,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,418.0,45.0,11.0,29.0,56.0,418.0,0.0,418.0,45.0,11.0,29.0,56.0,29.0
7,2,0,13,7586,7691,106,3,0.0,0.0,0.0,106.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,54.0,0.0,0.0,52.0,0.0,54.0,0.0,0.0,52.0,0.0,106.0,0.0,54.0,0.0,0.0,52.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,54.0,0.0,0.0,52.0,0.0,106.0,0.0,54.0,0.0,0.0,52.0,0.0,106.0
7,2,0,14,7692,8999,1308,1,298.0,0.0,611.0,399.0,99.333333333333329,0.0,203.66666666666666,66.5,151.5,203.66666666666666,101.0,0.0,118.0,35.5,109.5,118.0,65.738539347596969,0.0,173.02472527230194,52.328290627537221,140.89328112676867,173.02472527230194,3.0,0.0,3.0,6.0,6.0,3.0,179.0,0.0,445.0,144.0,445.0,445.0,18.0,0.0,48.0,21.0,18.0,48.0,0.0,1308.0,0.0,0.0,0.0,0.0,1308.0,0.0,0.0,0.0,0.0,1308.0,0.0,1308.0,0.0,0.0,0.0,0.0,1308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1308.0,0.0,0.0,0.0,0.0,1308.0,0.0,1308.0,0.0,0.0,0.0,0.0,1308.0
8,1,0,0,0,98,99,1,73.0,0.0,0.0,26.0,73.0,0.0,0.0,26.0,73.0,0.0,73.0,0.0,0.0,26.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0,26.0,73.0,0.0,73.0,0.0,0.0,26.0,73.0,0.0,99.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,99.0
8,1,0,1,99,160,62,3,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,31.0,31.0,0.0,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,31.0,0.0,31.0,31.0,31.0,0.0,31.0,0.0,31.0,31.0,31.0,62.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,62.0
8,1,0,2,161,308,148,1,67.0,43.0,0.0,38.0,67.0,21.5,0.0,38.0,55.0,21.5,67.0,21.5,0.0,38.0,55.0,21.5,0.0,9.5,0.0,0.0,24.0,9.5,1.0,2.0,0.0,1.0,2.0,2.0,67.0,31.0,0.0,38.0,79.0,31.0,67.0,12.0,0.0,38.0,31.0,12.0,96.0,18.0,34.0,0.0,0.0,48.0,18.0,34.0,0.0,0.0,34.0,57.0,48.0,18.0,34.0,0.0,0.0,34.0,57.0,27.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,75.0,18.0,34.0,0.0,0.0,34.0,75.0,21.0,18.0,34.0,0.0,0.0,34.0,39.0
8,1,0,3,309,395,87,3,0.0,38.0,0.0,49.0,0.0,38.0,0.0,49.0,38.0,38.0,0.0,38.0,0.0,49.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,38.0,0.0,49.0,38.0,38.0,0.0,38.0,0.0,49.0,38.0,38.0,87.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0
8,1,0,4,396,528,133,1,0.0,31.0,0.0,102.0,0.0,31.0,0.0,51.0,31.0,31.0,0.0,31.0,0.0,51.0,31.0,31.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,31.0,0.0,71.0,31.0,31.0,0.0,31.0,0.0,31.0,31.0,31.0,20.0,68.0,45.0,0.0,0.0,10.0,68.0,45.0,0.0,0.0,45.0,44.0,10.0,68.0,45.0,0.0,0.0,45.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,12.0,68.0,45.0,0.0,0.0,45.0,76.0,8.0,68.0,45.0,0.0,0.0,45.0,12.0
8,1,0,5,529,584,56,3,0.0,53.0,0.0,3.0,0.0,53.0,0.0,3.0,53.0,53.0,0.0,53.0,0.0,3.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,53.0,0.0,3.0,53.0,53.0,0.0,53.0,0.0,3.0,53.0,53.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0
