"","around","monitor","keyboard","face","comp_only","no_face","body_only","s_speak"
"hhogan",0.179487523389344,-0.0578804179577745,-0.110201197346359,-0.0365217441928261,-0.13687207321277,0.0365217441928262,-0.0965392632804234,0.25161951517084
"hboredom",-0.104920443447844,0.187139026145655,-0.014151258746684,-0.0346433627210558,0.141766595047001,0.0346433627210559,0.126666183818489,-0.200985231167644
"hsdesirability",0.150530499475833,0.0359127727756888,-0.0887769299802059,-0.0960205620778513,-0.0426667749583804,0.0960205620778512,-0.0842229711232185,0.210541802649101
"shogan",-0.482902942688143,0.174026023656366,0.25324781278967,0.116503008700578,0.348126829457101,-0.116503008700577,0.298389721161259,-0.207052060026383
"sboredom",0.350758672374298,0.161889006590953,-0.0920542650222311,-0.366322034397603,0.0578395277682675,0.366322034397603,-0.298880072617572,0.16883496933639
"ssdesirability",-0.0828946280738503,0.215004551248596,-0.280950285341235,0.121348110445731,-0.052025017706095,-0.121348110445731,0.341222176089208,0.00751975386957822
"hpabad",0.0475515613613789,-0.0894650646870436,0.0575035605254581,-0.0184534242425507,-0.0265799901346614,0.0184534242425507,-0.103076344433595,0.313127231010058
"hpabad2",-0.0683213355741032,-0.14364959512954,0.141549830912957,0.0636022014171761,-0.00271749445208275,-0.0636022014171761,-0.0522868433486961,0.342020351808461
"hpagood",-0.0667867789550091,-0.505560146286193,0.0309663538067327,0.412346610859814,-0.388882775307777,-0.412346610859814,0.0448959922374028,0.18586638020573
"hpagood2",0.063314420975413,-0.429773385707865,-0.0268985901953459,0.282246866924749,-0.373797917714206,-0.282246866924749,-0.044758771158236,0.183273027206378
"spabad",0.245788505320268,-0.00783316316760617,-0.0418296918000079,-0.183340500761605,-0.0403760691634233,0.183340500761605,-0.229705328295925,-0.110471496332904
"spabad2",0.251783798753994,-0.0370394458240079,-0.0818304533843779,-0.137575271492294,-0.096770576206111,0.137575271492294,-0.200463746690322,-0.0317134566370944
"spagood",-0.276980411967282,-0.0546109061652665,0.290814656007016,0.0743388278290221,0.19138679878687,-0.0743388278290221,0.0410340378379036,-0.0608850615106631
"spagood2",-0.188471847267029,0.0147615796978554,0.207337481564893,0.00507469365488324,0.18042439145323,-0.00507469365488328,0.0194724718429594,-0.0734151946327976
"rapcomp2",0.144935666887748,-0.0794721465717143,-0.0204011645794994,-0.0560759375803907,-0.0809689891038111,0.0560759375803907,-0.13820582182033,0.0321682307439479
