"","around","monitor","keyboard","face","comp_only","no_face","body_only","s_speak"
"hhogan",1.0265795293892,-0.494446679021801,-0.858879018938843,0.0897140361234701,-1.20014912141544,-0.0897140361234698,-0.266086319960167,1.89477201401414
"hboredom",0.0479184100561788,1.15722972746858,0.517786230056856,-1.12318592203241,1.48769605303258,1.12318592203241,-0.431766159001593,-1.31248622835666
"hsdesirability",0.324619773597557,0.305100387695455,-0.134719579290065,-0.359557248472841,0.149335397228752,0.359557248472842,-0.187997334944822,0.895026248799391
"shogan",-3.3204525747391,0.718274409280936,0.351860250353315,1.70527058566552,0.945501089634284,-1.70527058566552,2.59708725404933,1.40721976324028
"sboredom",1.91452921666524,0.855430117779245,0.102576010232578,-2.11876766332867,0.842972678844286,2.11876766332867,-1.7797386104122,-0.637851023603217
"ssdesirability",-0.73784521320146,0.85382781515178,-1.79491917600446,1.16358545522911,-0.801656102003927,-1.16358545522911,2.03438869614437,0.473099688926266
"hpabad",1.13118670475655,-0.0771653073822552,0.0261423259593002,-0.8327958180073,-0.0447980769731945,0.8327958180073,-1.02666476971899,-0.262750942063841
"hpabad2",0.160684960469149,-0.54123677275201,0.207130928285744,0.0913558082331805,-0.292443821289723,-0.0913558082331808,-0.299101837097993,0.348999162671769
"hpagood",-1.90127440193956,-3.71517735411686,1.36759341369573,2.90062595779357,-1.81953965817297,-2.90062595779357,0.637969632399688,-0.389997957739334
"hpagood2",-0.832959803229958,-2.90697115549885,1.0569295087032,1.76565797397928,-1.50441154815223,-1.76565797397928,-0.0489687631715537,-0.360892894087877
"spabad",3.15364224777738,0.256620151119061,-1.34315251297257,-1.59384241515621,-0.948981547473579,1.59384241515621,-1.65450906182608,-0.0180391631849163
"spabad2",2.5491309151745,-0.132910027266348,-1.47284311990285,-0.847386995503162,-1.41563426775532,0.847386995503162,-1.08662190880923,0.273055230060312
"spagood",-1.87535774011965,0.325580006055195,1.25291526190335,0.391679036432897,1.39830177452039,-0.391679036432896,0.700161330482735,-0.309744008816117
"spagood2",-1.16657709372588,0.864779002192618,1.16421936462934,-0.415642607044772,1.81687841434539,0.415642607044773,0.163262642217621,-0.947783011107967
"rapcomp2",-0.125979548126575,-0.342468357239337,-0.24983412445352,0.482593760790753,-0.517818575858376,-0.482593760790752,0.298719424355098,-0.384819907790046
