"","around","monitor","keyboard","face","comp_only","no_face","body_only","s_speak"
"hhogan",-0.707044808225164,2.26148451488229,8.06434702594015,-1.57627714939912,2.74104686308386,1.57627714939912,0.496762561492851,-0.577350269189626
"hboredom",0.0986036998126334,0.471677430159273,1.49239268189686,-6.68947944295031,0.555756845968134,6.6894794429502,-0.258188029045621,0.192450089729875
"hsdesirability",2.50862034629786,-6.20845515698116,-1.18866478396186,0.457924697797233,-4.34486201374458,-0.457924697797233,-1.6923201222838,1.96299091524473
"shogan",3.94897682866913,-0.996728876474559,-0.249012553175265,-0.200538032020928,-0.872199275406865,0.200538032020927,-10.6488345731484,6.35085296806689
"sboredom",-1.41433751915981,0.442187418670894,-0.124002600183667,0.634406202222243,0.364824116459991,-0.634406202222242,2.01303414853736,-1.73205080756888
"ssdesirability",-0.175913578016175,0.865024019259171,3.03861173496239,-8.02128966747411,0.988609301707677,8.02128966747417,0.019750440862336,-0.0824786098842323
"hpabad",-0.169057881565259,-0.389642296730728,-1.2897101913083,4.52329694823843,-0.468417515216965,-4.5232969482384,0.333453216416291,-0.265287102856807
"hpabad2",0.080955883034585,-0.713606563141345,-2.29273230294657,32.5884686437652,-0.819164747688873,-32.5884686437652,0.0737375772979125,-0.0110603499844756
"hpagood",3.03409388961867,-4.45839521011884,-1.05138376475309,0.386114766257646,-3.38609640679436,-0.386114766257647,-1.95525336775667,2.29944676177247
"hpagood2",1.92126664346793,-16.8964630921949,-1.46538502027692,0.585928473279645,-7.91774451316576,-0.585928473279646,-1.35924155194425,1.55416450841315
"spabad",-0.610891972177764,0.00937019250115461,-0.586375061086424,1.46643167249318,-0.0572107562320155,-1.46643167249318,0.847041375306034,-0.744900528688429
"spabad2",-0.68655433768429,0.0627069975803433,-0.516912441545054,1.31067243164775,-0.00389339871801842,-1.31067243164775,0.942921609147263,-0.831211149237228
"spagood",0.563458578646251,-1.75198030306662,-47.4949323894385,2.00317357958548,-2.05889252707219,-2.00317357958548,-0.374957322734769,0.448105958699461
"spagood2",0.640146893446291,-2.00645960837126,-12.9021497382466,1.7493191759859,-2.3929230723793,-1.7493191759859,-0.440628495420003,0.517535983777775
"rapcomp2",0.0897338141898441,0.482470342329815,1.52114409295831,-7.11684539232933,0.567321019559365,7.11684539232933,-0.248831086807573,0.183347765731674
