"","around","monitor","keyboard","face","comp_only","no_face","body_only","s_speak"
"hhogan",-0.173973925410938,-0.412534678980314,0.138557998659796,0.403327627698569,-0.248961100653621,-0.403327627698569,0.0714847286436899,2.45195044435575
"hboredom",0.623900478859681,0.732043088421558,0.105275752082864,-1.32730694850826,0.745710911587583,1.32730694850826,-0.690293441780749,-0.479729485669447
"hsdesirability",0.291455745769099,-0.110978499036971,0.389963209709496,-0.515934881949113,0.236838579919358,0.515934881949113,-0.568188942193407,0.793789248313059
"shogan",-3.84138501981291,0.628238914367401,2.39907049027562,1.3974849944842,2.67915261338009,-1.3974849944842,1.80478731826432,0.731778519410356
"sboredom",2.4681025582965,0.676561911759143,-2.59567262856793,-1.12508711744854,-1.55758176060606,1.12508711744854,-0.546174464521418,0.555716455855841
"ssdesirability",-0.736398974856441,1.05280489252214,0.027400401792513,-0.081514884843965,0.963736606421155,0.0815148848439649,0.704548758156907,-0.314372412864182
"hpabad",1.28082925162693,0.193685499304502,-1.27479158968431,-0.515138667951573,-0.918889623460694,0.515138667951573,-0.339223313122692,-1.01313743034415
"hpabad2",0.159241547275639,0.102832374198344,-0.912941182482144,0.446702403672925,-0.693038539136646,-0.446702403672925,0.496914466603515,-0.840364336345008
"hpagood",-1.91441946507857,-0.556354832277549,0.684184058314705,1.92036097023086,0.0917941379177911,-1.92036097023086,1.36176905466823,1.20593974249374
"hpagood2",-1.31516912781978,-0.428136818137026,0.230050713766557,1.54941060212246,-0.183936666381139,-1.54941060212246,1.12257551265264,1.79409923084023
"spabad",1.818079870004,0.868105601613572,-2.43994896935147,-0.756710675567551,-1.25858377474185,0.75671067556755,-0.0646610993476099,0.351228944546025
"spabad2",1.51632108459844,0.332644876214625,-2.21877337903909,-0.185935220354051,-1.57781269733351,0.185935220354051,0.0730882118939353,0.447722934752501
"spagood",-1.66458184450072,0.772921179902801,2.21457274065191,-0.539696613774409,2.66313146330468,0.539696613774409,0.0675057388985872,0.0731819281556013
"spagood2",-1.15182496317719,1.28528476952164,2.02298584390373,-1.33306632278764,3.01663931431696,1.33306632278764,-0.290234904805658,-0.24060920267456
"rapcomp2",-0.286061029339277,0.406409190789599,0.236657164296509,-0.198688320641601,0.562545722719275,0.198688320641601,0.111429346840989,1.50767548914089
