"","around","monitor","keyboard","face","comp_only","no_face","body_only","s_speak"
"hhogan",0.127278792386825,-0.061688124062286,-0.10674645245673,0.0112135494323916,-0.148358481167873,-0.0112135494323915,-0.0332424073699749,0.230470434777459
"hboredom",0.00598969380971009,0.143163642454691,0.0645881369667792,-0.139034625205037,0.182827614396051,0.139034625205037,-0.053892336964165,-0.16189644812329
"hsdesirability",0.0405441068594551,0.0381098436704808,-0.0168375601506056,-0.0448993301176662,0.0186636732203095,0.0448993301176662,-0.0234931808927671,0.111184610005171
"shogan",-0.383347915940599,0.0894245889595224,0.0439400516247362,0.208475222653041,0.117370743073661,-0.208475222653041,0.308772837147388,0.173242678590426
"sboredom",0.232744057134439,0.106322658398991,0.0128209474166811,-0.256019098618312,0.104791432203558,0.256019098618312,-0.217158447848578,-0.0794791500150373
"ssdesirability",-0.0918408570325926,0.106125750936936,-0.218922318615408,0.143933678893443,-0.0997076586730006,-0.143933678893443,0.246454579956793,0.0590343226352694
"hpabad",0.140005663827723,-0.0096452147435048,0.00326777329757183,-0.103539973087877,-0.00559967182702097,0.103539973087877,-0.127289189542761,-0.0328261674142201
"hpabad2",0.0200815696918656,-0.0675002936621939,0.0258826920917203,0.0114187315268145,-0.0365310775167181,-0.0114187315268145,-0.0373616259252119,0.043583442536098
"hpagood",-0.231219136384731,-0.42119446492337,0.16850474743902,0.34086433821793,-0.221778475086338,-0.34086433821793,0.0794938358275416,-0.0486919199631568
"hpagood2",-0.103560142435395,-0.341523100901297,0.130978043203016,0.215520476616379,-0.184812047540111,-0.215520476616379,-0.00612098072765035,-0.0450657793405629
"spabad",0.366738639222972,0.0320610282573439,-0.165576610707898,-0.195390251974045,-0.117796808936272,0.195390251974045,-0.202527735976137,-0.00225488966556853
"spabad2",0.303601233034198,-0.0166114610452855,-0.181062423470886,-0.105334110888716,-0.174247225658524,0.105334110888716,-0.134591858445596,0.0341120395024603
"spagood",-0.228232592812339,0.0406638392040915,0.154728309647217,0.0489013047145951,0.172177433723113,-0.048901304714595,0.0871868871382401,-0.038689012929298
"spagood2",-0.144296044346525,0.107471295573867,0.144010466695782,-0.0518853445697194,0.221470024864555,0.0518853445697194,0.020403581882335,-0.1176500955046
"rapcomp2",-0.0158699323360244,-0.0431068508976962,-0.0314605601861675,0.0606890255125881,-0.0651006171890851,-0.0606890255125881,0.0376084850019465,-0.0484258702508463
