"","around","monitor","keyboard","face","comp_only","no_face","body_only","s_speak"
"hhogan",0.0320554237932353,-0.66347156810651,1.00072437794441,-0.258005492112218,0.253463386036099,0.258005492112218,-0.780146312362753,3.08387160288173
"hboredom",0.770804024691471,0.322354610888757,-0.229469523668865,-0.898059420502082,0.0887056452056556,0.898059420502082,-0.655190390286049,-0.507476176553721
"hsdesirability",0.14187635987389,-0.195761173165567,0.831515571176523,-0.61181348697632,0.521064383004914,0.611813486976321,-0.774286893941119,1.49240230233518
"shogan",-3.61546144519928,0.121610147597462,2.94836615152271,1.36408002425766,2.53031120379509,-1.36408002425766,1.4824327217008,-0.065550110799076
"sboredom",2.43335592290576,1.43305805344221,-3.07639165768555,-1.46339893361865,-1.16974930297246,1.46339893361865,-0.359494065624942,1.73881231590172
"ssdesirability",-0.506280533590051,0.579352765484138,0.152567889312965,-0.0207668170496759,0.632080819436811,0.020766817049676,0.429599410602799,-0.592847501542215
"hpabad",0.938188423657526,0.0754233104045616,-1.41598397504919,-0.0186963719726418,-1.10816825822608,0.0186963719726415,0.0398021411190339,-0.487878077445893
"hpabad2",-0.237371246320102,0.0198124744505835,-1.09524626024574,1.04595392902771,-0.893926460418214,-1.04595392902771,1.07589638771114,-0.748139936537863
"hpagood",-2.79698548634729,-0.00314266341124623,0.680768174815958,2.39798559965728,0.564903629241738,-2.39798559965728,2.42996703508932,0.37669236147946
"hpagood2",-1.94372582237143,-0.0663852458665212,0.404429209353993,1.79910795535854,0.279604560840137,-1.79910795535854,1.76809594085967,1.39091443075217
"spabad",1.62883558050765,0.306338075312142,-1.61120141660778,-0.765870967730927,-1.05982757848885,0.765870967730927,-0.534973482789974,0.377186814106798
"spabad2",1.37706797795927,0.0214425520184235,-1.46749031808657,-0.39138504807109,-1.19895347619959,0.391385048071089,-0.379791516433592,0.60023697100117
"spagood",-1.94735158709664,1.01323559130539,2.14412385852444,-0.293648349111394,2.76239766268194,0.293648349111394,0.486004484061533,-0.310210983797455
"spagood2",-1.35536663298188,1.10483922496964,2.00212795649645,-0.858984994664621,2.72749922198217,0.858984994664621,-0.0131800297118469,-0.576778143844283
"rapcomp2",-0.443829991142341,0.187960492074393,0.797527515757682,-0.256145988914847,0.826907316993507,0.256145988914847,-0.113828756651041,0.744783709763924
