"","around","monitor","keyboard","face","comp_only","no_face","body_only","s_speak"
"hhogan",-0.129921066934726,-0.448627649890398,0.14008827732411,0.387837050305058,-0.279335585385444,-0.387837050305058,0.0277021117599858,2.56803769928596
"hboredom",0.644861366461038,0.735504887807709,0.0791591274290728,-1.34620390799711,0.725628401918309,1.34620390799711,-0.697408557949742,-0.445060249045647
"hsdesirability",0.267016025482606,-0.109916137638045,0.434965422364573,-0.531895440252133,0.277175002883893,0.531895440252133,-0.579899186497501,0.658979508769081
"shogan",-3.77608634561412,0.649683268437072,2.36763804019415,1.37904316554533,2.67647738676748,-1.37904316554533,1.79757829293706,0.76052337832314
"sboredom",2.43146333224245,0.654166479963011,-2.537258427049,-1.13210601931936,-1.53634193883431,1.13210601931936,-0.562880043245236,0.527381204406953
"ssdesirability",-0.692071061472246,1.08166237523759,0.00695302615030358,-0.1302691526115,0.970694493221935,0.1302691526115,0.681406567229398,-0.248402287292614
"hpabad",1.32512453720409,0.137556745860452,-1.31564011469706,-0.495069539958549,-1.00664035068583,0.49506953995855,-0.359731861560933,-0.829613306653243
"hpabad2",0.201924407659259,0.0668013398515615,-0.9543446744928,0.465300460260586,-0.762418375019178,-0.465300460260586,0.485168199342641,-0.67351176247485
"hpagood",-1.9397034777268,-0.608728220670769,0.723723197285965,1.98625585926525,0.0804309868567675,-1.98625585926525,1.36998449697057,1.19744483320145
"hpagood2",-1.34945157675631,-0.479537784870856,0.286970911507144,1.60330064063523,-0.179948774941811,-1.60330064063523,1.12401356016899,1.72790878708865
"spabad",1.87912515460044,0.806634936905598,-2.42554956288633,-0.791900325162035,-1.30720991634717,0.791900325162034,-0.137542308949184,0.32507109269112
"spabad2",1.57809270060889,0.279887790801595,-2.20958193539467,-0.220102714471312,-1.62337135064742,0.220102714471311,0.00317129737987163,0.466630031368014
"spagood",-1.65814318526268,0.744514173716815,2.19033276463656,-0.5030428226275,2.61492128490702,0.503042822627501,0.0842418966745493,0.19762561772812
"spagood2",-1.12579562331121,1.23922029609529,1.99215937467394,-1.30640779227086,2.94143972139972,1.30640779227086,-0.291385303442435,-0.111487075253864
"rapcomp2",-0.338820500775298,0.407966839541246,0.291328448224904,-0.186005938704481,0.611668663018674,0.186005938704481,0.125960479375664,1.2803000941752
